epoch, training_loss, training_acc, test_acc, is_new_best, test_class_1, test_class_2, test_class_3, test_class_4, test_class_5,
  0, 0.00520, 0.99871, 0.98333, 1, 1.00000, 0.99833, 0.99667, 0.97333, 0.94833,
  1, 0.03990, 0.98874, 0.98067, 0, 1.00000, 1.00000, 0.99500, 0.96167, 0.94667,
  2, 0.02730, 0.99260, 0.97700, 0, 0.99833, 0.99667, 0.99667, 0.96833, 0.92500,
  3, 0.02269, 0.99276, 0.98133, 0, 1.00000, 0.99833, 0.99667, 0.96000, 0.95167,
  4, 0.02181, 0.99373, 0.98167, 0, 1.00000, 0.99667, 0.99833, 0.97167, 0.94167,
  5, 0.01668, 0.99566, 0.97633, 0, 1.00000, 0.99667, 0.99833, 0.95500, 0.93167,
  6, 0.01461, 0.99582, 0.81967, 0, 1.00000, 0.83667, 0.47833, 0.82500, 0.95833,
  7, 0.01708, 0.99501, 0.97933, 0, 1.00000, 1.00000, 0.99167, 0.96167, 0.94333,
  8, 0.01163, 0.99614, 0.97800, 0, 1.00000, 1.00000, 0.99500, 0.96167, 0.93333,
  9, 0.00807, 0.99871, 0.98533, 1, 1.00000, 1.00000, 0.99667, 0.95667, 0.97333,
 10, 0.01275, 0.99727, 0.82133, 0, 0.95333, 0.87500, 0.54500, 0.73833, 0.99500,
 11, 0.00974, 0.99775, 0.97633, 0, 1.00000, 1.00000, 0.99333, 0.96167, 0.92667,
 12, 0.00970, 0.99807, 0.98400, 0, 1.00000, 0.99833, 0.99833, 0.96500, 0.95833,
 13, 0.01019, 0.99791, 0.98267, 0, 1.00000, 0.99500, 0.98333, 0.95667, 0.97833,
 14, 0.00560, 0.99903, 0.98000, 0, 1.00000, 1.00000, 0.98833, 0.93333, 0.97833,
 15, 0.00519, 0.99887, 0.98300, 0, 1.00000, 1.00000, 0.99333, 0.96333, 0.95833,
 16, 0.00860, 0.99743, 0.97700, 0, 1.00000, 1.00000, 0.99833, 0.97167, 0.91500,
 17, 0.00715, 0.99855, 0.98100, 0, 1.00000, 0.99833, 0.99667, 0.95667, 0.95333,
 18, 0.00760, 0.99791, 0.97900, 0, 1.00000, 1.00000, 0.99000, 0.95833, 0.94667,
 19, 0.00673, 0.99855, 0.97633, 0, 1.00000, 0.99833, 0.99833, 0.97000, 0.91500,
 20, 0.00730, 0.99823, 0.98300, 0, 1.00000, 1.00000, 0.99167, 0.96667, 0.95667,
 21, 0.00438, 0.99920, 0.96967, 0, 1.00000, 1.00000, 0.97833, 0.95000, 0.92000,
 22, 0.00493, 0.99903, 0.95333, 0, 1.00000, 0.99833, 0.97500, 0.92833, 0.86500,
 23, 0.00634, 0.99823, 0.97900, 0, 1.00000, 1.00000, 0.99500, 0.96167, 0.93833,
 24, 0.00321, 0.99952, 0.97567, 0, 1.00000, 1.00000, 0.99500, 0.96333, 0.92000,
 25, 0.00477, 0.99871, 0.96300, 0, 1.00000, 0.97333, 0.98500, 0.95667, 0.90000,
 26, 0.00695, 0.99807, 0.98200, 0, 1.00000, 0.99833, 0.99833, 0.95833, 0.95500,
 27, 0.00308, 0.99936, 0.97467, 0, 1.00000, 1.00000, 0.99167, 0.95333, 0.92833,
 28, 0.00361, 0.99920, 0.98333, 0, 1.00000, 0.99833, 0.99667, 0.96500, 0.95667,
 29, 0.00357, 0.99936, 0.98033, 0, 1.00000, 0.99833, 0.99833, 0.96667, 0.93833,
 30, 0.00469, 0.99887, 0.97900, 0, 1.00000, 1.00000, 0.99167, 0.96333, 0.94000,
 31, 0.00287, 0.99936, 0.98300, 0, 1.00000, 0.99833, 0.99833, 0.96000, 0.95833,
 32, 0.00318, 0.99903, 0.98233, 0, 1.00000, 0.99833, 0.99833, 0.96667, 0.94833,
 33, 0.00406, 0.99903, 0.97133, 0, 1.00000, 1.00000, 0.99167, 0.95500, 0.91000,
 34, 0.00353, 0.99936, 0.98400, 0, 1.00000, 1.00000, 0.99500, 0.96500, 0.96000,
 35, 0.00374, 0.99903, 0.98100, 0, 1.00000, 1.00000, 0.99667, 0.96500, 0.94333,
 36, 0.00432, 0.99887, 0.98533, 0, 1.00000, 0.99833, 0.99500, 0.96667, 0.96667,
 37, 0.00297, 0.99920, 0.98300, 0, 1.00000, 1.00000, 0.99333, 0.96333, 0.95833,
 38, 0.00292, 0.99903, 0.98033, 0, 1.00000, 1.00000, 0.99500, 0.96333, 0.94333,
 39, 0.00283, 0.99936, 0.97633, 0, 1.00000, 1.00000, 0.98500, 0.95500, 0.94167,
 40, 0.00337, 0.99903, 0.98133, 0, 1.00000, 1.00000, 0.99333, 0.95667, 0.95667,
