epoch, training_loss, training_acc, test_acc, is_new_best, test_class_1, test_class_2, test_class_3, test_class_4, test_class_5,
  0, 0.00820, 0.99764, 0.20000, 1, 0.00000, 0.00000, 0.00000, 0.00000, 1.00000,
  1, 0.04084, 0.98995, 0.97667, 1, 1.00000, 0.99667, 0.98833, 0.96000, 0.93833,
  2, 0.01857, 0.99529, 0.98233, 1, 1.00000, 0.99833, 0.99833, 0.96667, 0.94833,
  3, 0.02249, 0.99309, 0.98467, 1, 1.00000, 0.99667, 0.99667, 0.95000, 0.98000,
  4, 0.02214, 0.99419, 0.98300, 0, 1.00000, 0.99667, 0.99833, 0.96667, 0.95333,
  5, 0.01334, 0.99639, 0.97000, 0, 1.00000, 0.97500, 0.96333, 0.95667, 0.95500,
  6, 0.01526, 0.99623, 0.98233, 0, 1.00000, 1.00000, 0.99333, 0.96333, 0.95500,
  7, 0.02117, 0.99372, 0.21500, 0, 0.00000, 0.00000, 0.01000, 0.06500, 1.00000,
  8, 0.01111, 0.99717, 0.98367, 0, 1.00000, 1.00000, 0.99333, 0.95833, 0.96667,
  9, 0.01775, 0.99466, 0.98500, 1, 1.00000, 0.99833, 0.99667, 0.95833, 0.97167,
 10, 0.00585, 0.99890, 0.98300, 0, 1.00000, 1.00000, 0.99500, 0.97000, 0.95000,
 11, 0.01273, 0.99607, 0.97533, 0, 1.00000, 1.00000, 0.99333, 0.96833, 0.91500,
 12, 0.01078, 0.99623, 0.97933, 0, 1.00000, 0.99333, 0.97167, 0.95333, 0.97833,
 13, 0.00790, 0.99827, 0.98133, 0, 1.00000, 0.99833, 0.99333, 0.94833, 0.96667,
 14, 0.00682, 0.99812, 0.98300, 0, 1.00000, 0.99833, 0.99333, 0.93667, 0.98667,
 15, 0.00701, 0.99796, 0.98367, 0, 1.00000, 0.99833, 0.99500, 0.97000, 0.95500,
 16, 0.00799, 0.99843, 0.98533, 1, 1.00000, 0.99833, 0.99667, 0.96833, 0.96333,
 17, 0.00567, 0.99874, 0.98400, 0, 1.00000, 1.00000, 0.99333, 0.96000, 0.96667,
 18, 0.00489, 0.99859, 0.20000, 0, 0.00000, 0.00000, 0.00000, 0.00000, 1.00000,
 19, 0.00729, 0.99796, 0.97733, 0, 1.00000, 0.99833, 0.99667, 0.96500, 0.92667,
 20, 0.00472, 0.99906, 0.96400, 0, 1.00000, 0.99667, 0.97000, 0.94667, 0.90667,
 21, 0.00486, 0.99890, 0.97200, 0, 1.00000, 0.99667, 0.98667, 0.95000, 0.92667,
 22, 0.00380, 0.99921, 0.20000, 0, 0.00000, 0.00000, 0.00000, 0.00000, 1.00000,
 23, 0.00628, 0.99874, 0.20000, 0, 0.00000, 0.00000, 0.00000, 0.00000, 1.00000,
 24, 0.00582, 0.99874, 0.97633, 0, 1.00000, 1.00000, 0.99333, 0.95500, 0.93333,
 25, 0.00442, 0.99890, 0.97333, 0, 1.00000, 1.00000, 0.98833, 0.95833, 0.92000,
 26, 0.00483, 0.99812, 0.98100, 0, 1.00000, 1.00000, 0.99500, 0.95667, 0.95333,
 27, 0.00418, 0.99906, 0.97500, 0, 1.00000, 0.99833, 0.99167, 0.95333, 0.93167,
 28, 0.00408, 0.99906, 0.97733, 0, 1.00000, 1.00000, 0.99500, 0.96000, 0.93167,
 29, 0.00410, 0.99874, 0.98733, 1, 1.00000, 1.00000, 0.99167, 0.96667, 0.97833,
 30, 0.00385, 0.99890, 0.98133, 0, 1.00000, 1.00000, 0.99667, 0.96667, 0.94333,
 31, 0.00312, 0.99906, 0.97967, 0, 1.00000, 1.00000, 0.99500, 0.96333, 0.94000,
 32, 0.00444, 0.99843, 0.97667, 0, 1.00000, 1.00000, 0.99000, 0.95667, 0.93667,
 33, 0.00360, 0.99890, 0.97667, 0, 1.00000, 1.00000, 0.98833, 0.96000, 0.93500,
 34, 0.00302, 0.99906, 0.97767, 0, 1.00000, 1.00000, 0.99333, 0.96333, 0.93167,
 35, 0.00254, 0.99937, 0.98000, 0, 1.00000, 1.00000, 0.99667, 0.96500, 0.93833,
 36, 0.00336, 0.99890, 0.97533, 0, 1.00000, 1.00000, 0.99833, 0.96667, 0.91167,
 37, 0.00351, 0.99890, 0.20767, 0, 0.00000, 0.00000, 0.00167, 0.03667, 1.00000,
 38, 0.00203, 0.99937, 0.97967, 0, 1.00000, 1.00000, 0.99333, 0.96333, 0.94167,
 39, 0.00220, 0.99937, 0.97233, 0, 1.00000, 0.99667, 0.98667, 0.94167, 0.93667,
 40, 0.00288, 0.99937, 0.98533, 0, 1.00000, 1.00000, 0.99667, 0.96500, 0.96500,
 41, 0.00278, 0.99921, 0.97600, 0, 1.00000, 0.99667, 0.98333, 0.95500, 0.94500,
 42, 0.00276, 0.99953, 0.97767, 0, 1.00000, 1.00000, 0.98500, 0.95833, 0.94500,
 43, 0.00362, 0.99937, 0.97467, 0, 1.00000, 0.99833, 0.99333, 0.95167, 0.93000,
 44, 0.00234, 0.99921, 0.97667, 0, 1.00000, 1.00000, 0.99000, 0.96000, 0.93333,
 45, 0.00143, 0.99984, 0.97867, 0, 1.00000, 1.00000, 0.99500, 0.96167, 0.93667,
 46, 0.00229, 0.99953, 0.97667, 0, 1.00000, 1.00000, 0.99167, 0.96333, 0.92833,
 47, 0.00189, 0.99953, 0.97800, 0, 1.00000, 0.99833, 0.99167, 0.96000, 0.94000,
 48, 0.00208, 0.99953, 0.97433, 0, 1.00000, 0.99667, 0.99000, 0.94667, 0.93833,
 49, 0.00194, 0.99953, 0.97767, 0, 1.00000, 0.99833, 0.99167, 0.95333, 0.94500,
 50, 0.00298, 0.99921, 0.97667, 0, 1.00000, 0.99833, 0.99000, 0.95333, 0.94167,
 51, 0.00222, 0.99921, 0.97933, 0, 1.00000, 1.00000, 0.99500, 0.96000, 0.94167,
 52, 0.00191, 0.99937, 0.97900, 0, 1.00000, 1.00000, 0.99167, 0.96333, 0.94000,
 53, 0.00246, 0.99937, 0.97900, 0, 1.00000, 1.00000, 0.99333, 0.96333, 0.93833,
 54, 0.00197, 0.99921, 0.97500, 0, 1.00000, 0.99833, 0.99000, 0.95167, 0.93500,
 55, 0.00200, 0.99937, 0.97967, 0, 1.00000, 1.00000, 0.99500, 0.96333, 0.94000,
 56, 0.00269, 0.99937, 0.97633, 0, 1.00000, 1.00000, 0.99167, 0.96333, 0.92667,
 57, 0.00246, 0.99921, 0.97833, 0, 1.00000, 1.00000, 0.99000, 0.96167, 0.94000,
 58, 0.00272, 0.99921, 0.97800, 0, 1.00000, 1.00000, 0.99000, 0.95833, 0.94167,
 59, 0.00165, 0.99984, 0.97567, 0, 1.00000, 1.00000, 0.99000, 0.96167, 0.92667,
