epoch, training_loss, training_acc, test_acc, is_new_best, test_class_1, test_class_2, test_class_3, test_class_4, test_class_5,
  0, 0.00668, 0.99753, 0.20000, 1, 0.00000, 0.00000, 0.00000, 0.00000, 1.00000,
  1, 0.08870, 0.97071, 0.97200, 1, 1.00000, 0.99500, 0.97833, 0.97500, 0.91167,
  2, 0.05036, 0.98553, 0.98133, 1, 1.00000, 0.99833, 0.98500, 0.96500, 0.95833,
  3, 0.04749, 0.98729, 0.95567, 0, 1.00000, 0.99500, 0.97667, 0.95833, 0.84833,
  4, 0.05181, 0.98624, 0.97433, 0, 1.00000, 0.99667, 0.99167, 0.96500, 0.91833,
  5, 0.01444, 0.99612, 0.97833, 0, 1.00000, 0.99500, 0.98833, 0.96333, 0.94500,
  6, 0.03367, 0.99082, 0.97367, 0, 1.00000, 0.99500, 0.95500, 0.93167, 0.98667,
  7, 0.02040, 0.99471, 0.76867, 0, 0.98833, 0.88833, 0.31333, 0.65833, 0.99500,
  8, 0.03085, 0.98959, 0.97967, 0, 1.00000, 0.99833, 0.99167, 0.92500, 0.98333,
  9, 0.01482, 0.99524, 0.97767, 0, 1.00000, 0.99833, 0.99167, 0.96333, 0.93500,
 10, 0.02293, 0.99312, 0.98333, 1, 1.00000, 0.99833, 0.99833, 0.95667, 0.96333,
 11, 0.01537, 0.99506, 0.98133, 0, 1.00000, 1.00000, 0.99667, 0.96000, 0.95000,
 12, 0.01319, 0.99629, 0.96333, 0, 1.00000, 0.99667, 0.89833, 0.92833, 0.99333,
 13, 0.00992, 0.99806, 0.97800, 0, 1.00000, 0.99833, 0.98833, 0.96000, 0.94333,
 14, 0.01099, 0.99700, 0.98333, 0, 1.00000, 0.99667, 0.99500, 0.96500, 0.96000,
 15, 0.01496, 0.99682, 0.96433, 0, 1.00000, 0.99833, 0.97667, 0.85333, 0.99333,
 16, 0.01058, 0.99647, 0.98233, 0, 1.00000, 0.99667, 0.99333, 0.96667, 0.95500,
 17, 0.00891, 0.99718, 0.98133, 0, 1.00000, 0.99667, 0.99167, 0.96333, 0.95500,
 18, 0.00920, 0.99788, 0.93400, 0, 1.00000, 0.99833, 0.93667, 0.90833, 0.82667,
 19, 0.01005, 0.99788, 0.20000, 0, 0.00000, 0.00000, 0.00000, 0.00000, 1.00000,
 20, 0.00819, 0.99753, 0.97800, 0, 1.00000, 0.99833, 1.00000, 0.97000, 0.92167,
 21, 0.00559, 0.99876, 0.97767, 0, 1.00000, 1.00000, 0.99333, 0.96833, 0.92667,
 22, 0.00550, 0.99841, 0.95233, 0, 0.99833, 0.99500, 0.94667, 0.98333, 0.83833,
 23, 0.00658, 0.99876, 0.97433, 0, 1.00000, 0.99833, 0.99667, 0.97333, 0.90333,
 24, 0.00806, 0.99771, 0.98067, 0, 1.00000, 1.00000, 0.98833, 0.96667, 0.94833,
 25, 0.00473, 0.99859, 0.97900, 0, 1.00000, 0.99833, 0.98833, 0.95667, 0.95167,
 26, 0.00684, 0.99824, 0.98200, 0, 1.00000, 0.99833, 0.99667, 0.96833, 0.94667,
 27, 0.00547, 0.99894, 0.98567, 1, 1.00000, 0.99833, 0.99833, 0.96833, 0.96333,
 28, 0.00560, 0.99876, 0.97567, 0, 1.00000, 1.00000, 0.98833, 0.96833, 0.92167,
 29, 0.00404, 0.99876, 0.97500, 0, 1.00000, 0.99833, 0.99500, 0.97000, 0.91167,
 30, 0.00400, 0.99894, 0.98433, 0, 1.00000, 0.99833, 0.99167, 0.96333, 0.96833,
 31, 0.00371, 0.99929, 0.96033, 0, 1.00000, 1.00000, 0.99167, 0.97167, 0.83833,
 32, 0.00431, 0.99876, 0.97933, 0, 1.00000, 0.99833, 0.99500, 0.96667, 0.93667,
 33, 0.00446, 0.99859, 0.97167, 0, 1.00000, 0.99833, 0.99000, 0.96333, 0.90667,
 34, 0.00412, 0.99876, 0.97567, 0, 1.00000, 0.99833, 0.98833, 0.96667, 0.92500,
 35, 0.00409, 0.99876, 0.97600, 0, 1.00000, 0.99833, 0.99000, 0.96500, 0.92667,
 36, 0.00355, 0.99876, 0.96733, 0, 1.00000, 0.99833, 0.99000, 0.96833, 0.88000,
 37, 0.00497, 0.99859, 0.96600, 0, 1.00000, 0.99833, 0.98833, 0.95667, 0.88667,
 38, 0.00432, 0.99876, 0.97433, 0, 1.00000, 0.99833, 0.99000, 0.96833, 0.91500,
