epoch, training_loss, training_acc, test_acc, is_new_best, test_class_1, test_class_2, test_class_3, test_class_4, test_class_5,
  0, 0.00352, 0.99878, 0.97967, 1, 1.00000, 1.00000, 0.99333, 0.95500, 0.95000,
  1, 0.04899, 0.98721, 0.98467, 1, 1.00000, 0.99667, 0.99500, 0.96500, 0.96667,
  2, 0.02498, 0.99300, 0.96567, 0, 1.00000, 0.99833, 0.99333, 0.96500, 0.87167,
  3, 0.02269, 0.99376, 0.98133, 0, 1.00000, 0.99833, 0.99500, 0.97000, 0.94333,
  4, 0.01724, 0.99467, 0.98067, 0, 1.00000, 1.00000, 0.99667, 0.95333, 0.95333,
  5, 0.01595, 0.99513, 0.98100, 0, 1.00000, 1.00000, 0.99500, 0.95333, 0.95667,
  6, 0.01842, 0.99421, 0.96000, 0, 0.99833, 0.98500, 0.95167, 0.87000, 0.99500,
  7, 0.01346, 0.99680, 0.98367, 0, 1.00000, 0.99833, 0.99833, 0.96667, 0.95500,
  8, 0.01374, 0.99589, 0.98267, 0, 1.00000, 0.99833, 0.99667, 0.96333, 0.95500,
  9, 0.00793, 0.99741, 0.97733, 0, 1.00000, 1.00000, 0.99333, 0.96500, 0.92833,
 10, 0.01536, 0.99574, 0.98333, 0, 1.00000, 1.00000, 0.99667, 0.94167, 0.97833,
 11, 0.00793, 0.99772, 0.98567, 1, 1.00000, 0.99833, 0.99500, 0.96000, 0.97500,
 12, 0.00986, 0.99726, 0.98067, 0, 1.00000, 0.99833, 0.99667, 0.96500, 0.94333,
 13, 0.00769, 0.99787, 0.98500, 0, 1.00000, 0.99833, 0.99667, 0.97000, 0.96000,
 14, 0.00547, 0.99893, 0.96733, 0, 1.00000, 1.00000, 0.99500, 0.96667, 0.87500,
 15, 0.00792, 0.99787, 0.98233, 0, 1.00000, 1.00000, 0.99333, 0.96833, 0.95000,
 16, 0.00663, 0.99863, 0.97933, 0, 1.00000, 1.00000, 0.99333, 0.96167, 0.94167,
 17, 0.00581, 0.99878, 0.97100, 0, 1.00000, 1.00000, 0.99167, 0.95000, 0.91333,
 18, 0.00562, 0.99893, 0.97667, 0, 1.00000, 1.00000, 0.99500, 0.95000, 0.93833,
 19, 0.00763, 0.99817, 0.97000, 0, 1.00000, 1.00000, 0.99333, 0.95667, 0.90000,
 20, 0.00483, 0.99878, 0.98400, 0, 1.00000, 0.99833, 0.99500, 0.94333, 0.98333,
 21, 0.00461, 0.99893, 0.98600, 1, 0.99833, 0.99833, 0.99667, 0.96000, 0.97667,
 22, 0.00646, 0.99848, 0.20000, 0, 0.00000, 0.00000, 0.00000, 0.00000, 1.00000,
 23, 0.00374, 0.99924, 0.98433, 0, 1.00000, 1.00000, 0.99500, 0.96833, 0.95833,
 24, 0.00381, 0.99893, 0.98100, 0, 1.00000, 1.00000, 0.99333, 0.95000, 0.96167,
 25, 0.00376, 0.99924, 0.98067, 0, 1.00000, 1.00000, 0.99333, 0.96167, 0.94833,
 26, 0.00488, 0.99893, 0.98333, 0, 1.00000, 1.00000, 0.99667, 0.96500, 0.95500,
 27, 0.00444, 0.99848, 0.98167, 0, 1.00000, 1.00000, 0.99500, 0.97000, 0.94333,
 28, 0.00395, 0.99878, 0.97133, 0, 1.00000, 1.00000, 0.99000, 0.95000, 0.91667,
 29, 0.00325, 0.99924, 0.97000, 0, 1.00000, 1.00000, 0.99500, 0.95333, 0.90167,
 30, 0.00345, 0.99893, 0.98167, 0, 1.00000, 1.00000, 0.99667, 0.95667, 0.95500,
 31, 0.00300, 0.99909, 0.97400, 0, 1.00000, 1.00000, 0.99167, 0.95667, 0.92167,
 32, 0.00361, 0.99893, 0.97567, 0, 1.00000, 1.00000, 0.99167, 0.95500, 0.93167,
 33, 0.00396, 0.99878, 0.97800, 0, 1.00000, 1.00000, 0.99167, 0.96500, 0.93333,
 34, 0.00285, 0.99939, 0.97900, 0, 1.00000, 1.00000, 0.99500, 0.96333, 0.93667,
 35, 0.00395, 0.99878, 0.97567, 0, 1.00000, 1.00000, 0.99167, 0.95667, 0.93000,
 36, 0.00323, 0.99909, 0.97733, 0, 1.00000, 1.00000, 0.99000, 0.95500, 0.94167,
 37, 0.00396, 0.99878, 0.96700, 0, 1.00000, 1.00000, 0.99167, 0.95167, 0.89167,
 38, 0.00251, 0.99924, 0.97367, 0, 1.00000, 1.00000, 0.99167, 0.95833, 0.91833,
 39, 0.00306, 0.99909, 0.98133, 0, 1.00000, 1.00000, 0.99333, 0.96167, 0.95167,
 40, 0.00281, 0.99924, 0.97133, 0, 1.00000, 1.00000, 0.99167, 0.95500, 0.91000,
 41, 0.00290, 0.99924, 0.97167, 0, 1.00000, 1.00000, 0.99167, 0.95167, 0.91500,
 42, 0.00263, 0.99909, 0.97833, 0, 1.00000, 1.00000, 0.99000, 0.96000, 0.94167,
 43, 0.00211, 0.99924, 0.96767, 0, 1.00000, 1.00000, 0.98833, 0.94833, 0.90167,
 44, 0.00183, 0.99954, 0.76133, 0, 0.80333, 0.34500, 0.75167, 0.92500, 0.98167,
 45, 0.00263, 0.99939, 0.97500, 0, 1.00000, 1.00000, 0.99333, 0.95667, 0.92500,
 46, 0.00241, 0.99939, 0.96733, 0, 1.00000, 0.99333, 0.97000, 0.93500, 0.93833,
 47, 0.00287, 0.99924, 0.97367, 0, 1.00000, 1.00000, 0.99333, 0.95833, 0.91667,
 48, 0.00187, 0.99939, 0.97000, 0, 1.00000, 1.00000, 0.98833, 0.95167, 0.91000,
 49, 0.00313, 0.99924, 0.98000, 0, 1.00000, 1.00000, 0.99333, 0.96167, 0.94500,
 50, 0.00199, 0.99954, 0.97333, 0, 1.00000, 1.00000, 0.99000, 0.95167, 0.92500,
 51, 0.00183, 0.99939, 0.20000, 0, 0.00000, 0.00000, 0.00000, 0.00000, 1.00000,
 52, 0.00269, 0.99924, 0.97000, 0, 1.00000, 1.00000, 0.99000, 0.95000, 0.91000,
 53, 0.00196, 0.99939, 0.97333, 0, 1.00000, 1.00000, 0.99167, 0.95333, 0.92167,
 54, 0.00197, 0.99970, 0.97067, 0, 1.00000, 1.00000, 0.98667, 0.93500, 0.93167,
 55, 0.00329, 0.99909, 0.97733, 0, 1.00000, 1.00000, 0.98667, 0.95167, 0.94833,
 56, 0.00233, 0.99924, 0.96800, 0, 1.00000, 0.99833, 0.98667, 0.92667, 0.92833,
 57, 0.00201, 0.99954, 0.97100, 0, 1.00000, 0.99833, 0.97667, 0.94333, 0.93667,
 58, 0.00184, 0.99939, 0.98267, 0, 1.00000, 1.00000, 0.99500, 0.97000, 0.94833,
 59, 0.00196, 0.99970, 0.97733, 0, 1.00000, 1.00000, 0.99167, 0.95500, 0.94000,
