epoch, training_loss, training_acc, test_acc, is_new_best, test_class_1, test_class_2, test_class_3, test_class_4, test_class_5,
  0, 0.00582, 0.99855, 0.95667, 1, 1.00000, 0.99500, 0.96833, 0.94833, 0.87167,
  1, 0.36185, 0.86369, 0.98067, 1, 1.00000, 0.99667, 0.98667, 0.94833, 0.97167,
  2, 0.09125, 0.97263, 0.61500, 0, 1.00000, 0.01167, 0.25167, 0.85833, 0.95333,
  3, 0.06024, 0.98351, 0.95000, 0, 1.00000, 0.96500, 0.91833, 0.88167, 0.98500,
  4, 0.06701, 0.98006, 0.20200, 0, 0.00000, 0.00000, 0.00000, 0.01000, 1.00000,
  5, 0.05263, 0.98387, 0.34867, 0, 0.08333, 0.01167, 0.53833, 0.11833, 0.99167,
  6, 0.03804, 0.98876, 0.97267, 0, 1.00000, 1.00000, 0.97833, 0.94500, 0.94000,
  7, 0.04637, 0.98514, 0.97233, 0, 1.00000, 0.99833, 0.99333, 0.96000, 0.91000,
  8, 0.03079, 0.99057, 0.84433, 0, 1.00000, 0.91333, 0.91000, 0.64833, 0.75000,
  9, 0.02619, 0.99239, 0.97233, 0, 1.00000, 0.99667, 0.98500, 0.96500, 0.91500,
 10, 0.03195, 0.98985, 0.97167, 0, 1.00000, 0.99500, 0.99000, 0.96167, 0.91167,
 11, 0.02021, 0.99474, 0.20000, 0, 0.00000, 0.00000, 1.00000, 0.00000, 0.00000,
 12, 0.02538, 0.99347, 0.98267, 1, 1.00000, 0.99833, 0.99833, 0.95667, 0.96000,
 13, 0.02367, 0.99239, 0.97733, 0, 1.00000, 0.99833, 0.98333, 0.96000, 0.94500,
 14, 0.01982, 0.99456, 0.95667, 0, 1.00000, 0.99833, 0.99000, 0.93500, 0.86000,
 15, 0.01390, 0.99529, 0.96067, 0, 1.00000, 0.99833, 0.99167, 0.96833, 0.84500,
 16, 0.01749, 0.99456, 0.96667, 0, 1.00000, 0.98333, 0.99333, 0.95167, 0.90500,
 17, 0.01394, 0.99728, 0.97367, 0, 1.00000, 0.99833, 0.99333, 0.96333, 0.91333,
 18, 0.01947, 0.99511, 0.97700, 0, 1.00000, 0.99833, 0.99167, 0.95333, 0.94167,
 19, 0.01302, 0.99674, 0.96500, 0, 1.00000, 0.99667, 0.97500, 0.95333, 0.90000,
 20, 0.00896, 0.99801, 0.97633, 0, 1.00000, 0.99833, 0.99167, 0.96667, 0.92500,
 21, 0.00611, 0.99873, 0.97800, 0, 1.00000, 0.99667, 0.98500, 0.96000, 0.94833,
 22, 0.00825, 0.99801, 0.98133, 0, 1.00000, 0.99833, 0.99000, 0.95833, 0.96000,
 23, 0.01190, 0.99746, 0.97600, 0, 1.00000, 0.99833, 0.98833, 0.96000, 0.93333,
 24, 0.00732, 0.99819, 0.97333, 0, 1.00000, 0.99833, 0.98667, 0.96167, 0.92000,
 25, 0.00859, 0.99801, 0.94467, 0, 1.00000, 0.99000, 0.97500, 0.93833, 0.82000,
 26, 0.00589, 0.99873, 0.96667, 0, 1.00000, 0.99333, 0.98833, 0.94500, 0.90667,
 27, 0.00554, 0.99873, 0.97333, 0, 1.00000, 0.99667, 0.99000, 0.94833, 0.93167,
 28, 0.00729, 0.99837, 0.97600, 0, 1.00000, 0.99833, 0.99333, 0.95667, 0.93167,
 29, 0.00632, 0.99837, 0.20000, 0, 0.00000, 0.00000, 0.00000, 0.00000, 1.00000,
 30, 0.00570, 0.99909, 0.97033, 0, 1.00000, 0.99833, 0.99500, 0.97000, 0.88833,
 31, 0.00583, 0.99855, 0.98167, 0, 1.00000, 0.99833, 0.99333, 0.96500, 0.95167,
 32, 0.00618, 0.99837, 0.97700, 0, 1.00000, 0.99667, 0.99667, 0.96500, 0.92667,
 33, 0.00439, 0.99909, 0.97533, 0, 1.00000, 0.99500, 0.99000, 0.96333, 0.92833,
 34, 0.00621, 0.99837, 0.97900, 0, 1.00000, 0.99833, 0.99167, 0.96667, 0.93833,
 35, 0.00520, 0.99891, 0.97167, 0, 1.00000, 0.99667, 0.99000, 0.96333, 0.90833,
 36, 0.00382, 0.99873, 0.98000, 0, 1.00000, 0.99667, 0.99000, 0.96167, 0.95167,
 37, 0.00456, 0.99855, 0.98100, 0, 1.00000, 0.99833, 0.99667, 0.97000, 0.94000,
 38, 0.00529, 0.99873, 0.96933, 0, 1.00000, 0.99500, 0.99000, 0.96000, 0.90167,
 39, 0.00396, 0.99873, 0.97233, 0, 1.00000, 0.99667, 0.99000, 0.96667, 0.90833,
 40, 0.00335, 0.99891, 0.96233, 0, 1.00000, 0.99833, 0.99000, 0.96500, 0.85833,
 41, 0.00342, 0.99927, 0.97100, 0, 1.00000, 0.99667, 0.99000, 0.95167, 0.91667,
 42, 0.00339, 0.99909, 0.94967, 0, 1.00000, 0.99833, 0.99000, 0.95167, 0.80833,
 43, 0.00459, 0.99891, 0.96900, 0, 1.00000, 0.99833, 0.99000, 0.96500, 0.89167,
 44, 0.00308, 0.99927, 0.20000, 0, 0.00000, 0.00000, 0.00000, 0.00000, 1.00000,
