epoch, training_loss, training_acc, test_acc, is_new_best, test_class_1, test_class_2, test_class_3, test_class_4, test_class_5,
  0, 0.00513, 0.99844, 0.96667, 1, 1.00000, 0.99833, 0.99000, 0.96333, 0.88167,
  1, 0.10468, 0.96896, 0.98367, 1, 1.00000, 0.99833, 0.99167, 0.94833, 0.98000,
  2, 0.03295, 0.99185, 0.97233, 0, 1.00000, 0.99667, 0.98167, 0.96000, 0.92333,
  3, 0.03793, 0.98821, 0.20767, 0, 0.00000, 0.00000, 0.03667, 0.00167, 1.00000,
  4, 0.03595, 0.98960, 0.94033, 0, 1.00000, 0.99167, 0.94333, 0.77167, 0.99500,
  5, 0.02337, 0.99358, 0.98333, 0, 1.00000, 1.00000, 0.99333, 0.94833, 0.97500,
  6, 0.03048, 0.99098, 0.98100, 0, 1.00000, 1.00000, 0.98833, 0.96333, 0.95333,
  7, 0.01508, 0.99619, 0.98400, 1, 1.00000, 1.00000, 0.98833, 0.95333, 0.97833,
  8, 0.01326, 0.99636, 0.95767, 0, 1.00000, 0.99667, 0.89000, 0.90667, 0.99500,
  9, 0.02020, 0.99497, 0.96367, 0, 1.00000, 1.00000, 0.97833, 0.96500, 0.87500,
 10, 0.02425, 0.99289, 0.98033, 0, 1.00000, 0.99833, 0.99333, 0.96667, 0.94333,
 11, 0.00833, 0.99809, 0.98400, 0, 1.00000, 0.99833, 0.99500, 0.96833, 0.95833,
 12, 0.00723, 0.99809, 0.98033, 0, 1.00000, 0.99833, 0.99500, 0.96167, 0.94667,
 13, 0.01694, 0.99584, 0.96367, 0, 1.00000, 0.99667, 0.97667, 0.96667, 0.87833,
 14, 0.01119, 0.99688, 0.20800, 0, 0.00000, 0.00000, 0.02167, 0.01833, 1.00000,
 15, 0.01442, 0.99584, 0.97967, 0, 1.00000, 0.99667, 0.99500, 0.96667, 0.94000,
 16, 0.00846, 0.99809, 0.97833, 0, 1.00000, 1.00000, 0.98833, 0.96667, 0.93667,
 17, 0.00908, 0.99775, 0.97433, 0, 1.00000, 0.99833, 0.99333, 0.96333, 0.91667,
 18, 0.01178, 0.99653, 0.96633, 0, 1.00000, 0.99833, 0.99167, 0.95500, 0.88667,
 19, 0.00634, 0.99844, 0.98100, 0, 1.00000, 0.99833, 0.99667, 0.97000, 0.94000,
 20, 0.00655, 0.99809, 0.98100, 0, 1.00000, 0.99833, 0.99000, 0.96667, 0.95000,
 21, 0.00779, 0.99792, 0.98267, 0, 1.00000, 0.99833, 0.99167, 0.97000, 0.95333,
