epoch, training_loss, training_acc, test_acc, is_new_best, test_class_1, test_class_2, test_class_3, test_class_4, test_class_5,
  0, 0.07021, 0.97860, 0.78267, 1, 0.97000, 0.73167, 0.54167, 0.67833, 0.99167,
  1, 0.14730, 0.95500, 0.21733, 0, 0.00000, 0.02833, 0.01000, 0.05000, 0.99833,
  2, 0.17167, 0.94988, 0.20000, 0, 0.00000, 0.00000, 0.00000, 0.00000, 1.00000,
  3, 0.10216, 0.96927, 0.96400, 1, 1.00000, 0.99500, 0.97667, 0.86167, 0.98667,
  4, 0.07347, 0.97531, 0.98600, 1, 1.00000, 0.99667, 0.99833, 0.95500, 0.98000,
  5, 0.06642, 0.98153, 0.20000, 0, 0.00000, 0.00000, 0.00000, 0.00000, 1.00000,
  6, 0.05859, 0.98335, 0.92833, 0, 0.95500, 0.97000, 0.90333, 0.82000, 0.99333,
  7, 0.04848, 0.98628, 0.46033, 0, 0.50333, 0.32000, 0.28167, 0.20000, 0.99667,
  8, 0.03893, 0.99140, 0.59333, 0, 0.09833, 0.65333, 0.55500, 0.66667, 0.99333,
  9, 0.05739, 0.98518, 0.20133, 0, 0.00000, 0.00000, 0.00000, 0.00667, 1.00000,
 10, 0.02317, 0.99579, 0.93200, 0, 0.89000, 0.96833, 0.94000, 0.95167, 0.91000,
 11, 0.02509, 0.99616, 0.97933, 0, 1.00000, 1.00000, 0.99000, 0.97000, 0.93667,
 12, 0.01923, 0.99652, 0.98633, 1, 1.00000, 0.99833, 0.99000, 0.97333, 0.97000,
 13, 0.01527, 0.99781, 0.96900, 0, 1.00000, 1.00000, 0.99500, 0.96500, 0.88500,
 14, 0.01066, 0.99817, 0.64433, 0, 1.00000, 0.99667, 0.89167, 0.31667, 0.01667,
 15, 0.00939, 0.99854, 0.98667, 1, 1.00000, 0.99833, 0.99333, 0.96667, 0.97500,
 16, 0.00723, 0.99872, 0.53933, 0, 0.04667, 0.32000, 0.55667, 0.79833, 0.97500,
 17, 0.00706, 0.99872, 0.96967, 0, 1.00000, 1.00000, 0.98833, 0.96500, 0.89500,
 18, 0.00676, 0.99890, 0.92467, 0, 0.99833, 0.99667, 0.99500, 0.96833, 0.66500,
 19, 0.00679, 0.99872, 0.96900, 0, 0.99833, 0.94167, 0.99333, 0.95667, 0.95500,
 20, 0.00699, 0.99872, 0.98000, 0, 1.00000, 1.00000, 0.99500, 0.97000, 0.93500,
 21, 0.01864, 0.99470, 0.58667, 0, 0.80667, 0.64000, 0.27333, 0.21500, 0.99833,
 22, 0.01308, 0.99579, 0.79833, 0, 1.00000, 1.00000, 0.98500, 0.79500, 0.21167,
 23, 0.00751, 0.99817, 0.98300, 0, 1.00000, 1.00000, 0.99500, 0.97500, 0.94500,
 24, 0.00621, 0.99854, 0.97667, 0, 1.00000, 1.00000, 0.98667, 0.90667, 0.99000,
 25, 0.00586, 0.99854, 0.90433, 0, 1.00000, 1.00000, 0.99000, 0.95667, 0.57500,
 26, 0.00453, 0.99890, 0.94667, 0, 1.00000, 1.00000, 0.99000, 0.95167, 0.79167,
 27, 0.00413, 0.99890, 0.98500, 0, 1.00000, 0.99833, 0.99500, 0.97500, 0.95667,
 28, 0.00410, 0.99890, 0.98733, 1, 1.00000, 1.00000, 0.99167, 0.96833, 0.97667,
 29, 0.00408, 0.99890, 0.98000, 0, 1.00000, 1.00000, 0.99500, 0.96833, 0.93667,
 30, 0.00371, 0.99890, 0.98600, 0, 1.00000, 1.00000, 0.99500, 0.97167, 0.96333,
 31, 0.00302, 0.99890, 0.92600, 0, 1.00000, 1.00000, 0.99167, 0.95833, 0.68000,
 32, 0.00306, 0.99909, 0.98433, 0, 1.00000, 1.00000, 0.99667, 0.97667, 0.94833,
 33, 0.00282, 0.99909, 0.98600, 0, 1.00000, 1.00000, 0.99333, 0.97500, 0.96167,
 34, 0.00273, 0.99890, 0.98300, 0, 1.00000, 1.00000, 0.99667, 0.97000, 0.94833,
 35, 0.00336, 0.99909, 0.98267, 0, 1.00000, 1.00000, 0.99500, 0.97000, 0.94833,
 36, 0.00202, 0.99909, 0.97567, 0, 1.00000, 1.00000, 0.99500, 0.96667, 0.91667,
 37, 0.00278, 0.99909, 0.98200, 0, 1.00000, 1.00000, 0.99500, 0.96667, 0.94833,
 38, 0.00286, 0.99909, 0.97700, 0, 1.00000, 1.00000, 0.99167, 0.96667, 0.92667,
 39, 0.00222, 0.99945, 0.97733, 0, 1.00000, 1.00000, 0.99333, 0.96667, 0.92667,
 40, 0.00194, 0.99963, 0.98067, 0, 1.00000, 1.00000, 0.99500, 0.96833, 0.94000,
 41, 0.00155, 0.99963, 0.98100, 0, 1.00000, 1.00000, 0.99667, 0.96833, 0.94000,
 42, 0.00127, 0.99982, 0.98300, 0, 1.00000, 1.00000, 0.99500, 0.97000, 0.95000,
 43, 0.00129, 0.99982, 0.98233, 0, 1.00000, 1.00000, 0.99500, 0.97000, 0.94667,
 44, 0.00144, 0.99963, 0.91433, 0, 1.00000, 1.00000, 0.99167, 0.93333, 0.64667,
 45, 0.00147, 0.99982, 0.98033, 0, 1.00000, 1.00000, 0.99167, 0.96500, 0.94500,
 46, 0.00125, 0.99982, 0.98300, 0, 1.00000, 1.00000, 0.98833, 0.97333, 0.95333,
 47, 0.00130, 0.99982, 0.98167, 0, 1.00000, 1.00000, 0.99333, 0.97000, 0.94500,
 48, 0.00101, 1.00000, 0.94967, 0, 0.97833, 0.98833, 0.95333, 0.97000, 0.85833,
 49, 0.00098, 1.00000, 0.98067, 0, 1.00000, 1.00000, 0.99500, 0.96833, 0.94000,
 50, 0.00091, 1.00000, 0.97700, 0, 1.00000, 1.00000, 0.99333, 0.96667, 0.92500,
 51, 0.00091, 1.00000, 0.98067, 0, 1.00000, 1.00000, 0.99500, 0.96833, 0.94000,
 52, 0.00094, 1.00000, 0.79700, 0, 0.84000, 0.70833, 0.57333, 0.89833, 0.96500,
 53, 0.00104, 0.99982, 0.95000, 0, 1.00000, 0.99833, 0.99500, 0.95833, 0.79833,
 54, 0.00093, 1.00000, 0.93500, 0, 1.00000, 1.00000, 0.99000, 0.95833, 0.72667,
 55, 0.00089, 1.00000, 0.74233, 0, 0.81833, 0.57667, 0.47500, 0.87333, 0.96833,
 56, 0.00084, 1.00000, 0.98600, 0, 1.00000, 1.00000, 0.99333, 0.97167, 0.96500,
 57, 0.00078, 1.00000, 0.95567, 0, 1.00000, 1.00000, 0.99000, 0.96000, 0.82833,
 58, 0.00075, 1.00000, 0.97800, 0, 1.00000, 1.00000, 0.99333, 0.96833, 0.92833,
 59, 0.00072, 1.00000, 0.98167, 0, 1.00000, 1.00000, 0.99333, 0.97000, 0.94500,
