epoch, training_loss, training_acc, test_acc, is_new_best, test_class_1, test_class_2, test_class_3, test_class_4, test_class_5,
  0, 0.10481, 0.97180, 0.93333, 1, 0.99500, 0.98167, 0.87000, 0.82833, 0.99167,
  1, 0.12720, 0.95851, 0.55567, 0, 0.94833, 0.40500, 0.33333, 0.09333, 0.99833,
  2, 0.07156, 0.98024, 0.20533, 0, 1.00000, 0.02667, 0.00000, 0.00000, 0.00000,
  3, 0.09785, 0.97359, 0.20000, 0, 0.00000, 0.00000, 0.00000, 0.00000, 1.00000,
  4, 0.05342, 0.98635, 0.74400, 0, 0.92167, 0.70667, 0.64500, 0.45000, 0.99667,
  5, 0.05057, 0.98491, 0.98267, 1, 1.00000, 1.00000, 0.99833, 0.97167, 0.94333,
  6, 0.02395, 0.99533, 0.64667, 0, 0.72000, 0.45833, 0.46333, 0.59667, 0.99500,
  7, 0.02151, 0.99551, 0.20000, 0, 0.00000, 0.00000, 0.00000, 0.00000, 1.00000,
  8, 0.05021, 0.98635, 0.96633, 0, 0.98500, 0.97167, 0.96333, 0.92500, 0.98667,
  9, 0.02491, 0.99443, 0.95500, 0, 0.99500, 0.92500, 0.96167, 0.91333, 0.98000,
 10, 0.04559, 0.99084, 0.97033, 0, 1.00000, 1.00000, 0.99500, 0.96833, 0.88833,
 11, 0.01502, 0.99713, 0.98667, 1, 1.00000, 1.00000, 0.99833, 0.96833, 0.96667,
 12, 0.01234, 0.99820, 0.98300, 0, 1.00000, 1.00000, 0.99500, 0.96667, 0.95333,
 13, 0.01038, 0.99874, 0.20000, 0, 0.00000, 0.00000, 0.00000, 0.00000, 1.00000,
 14, 0.00921, 0.99874, 0.20000, 0, 0.00000, 0.00000, 0.00000, 0.00000, 1.00000,
 15, 0.00882, 0.99874, 0.20000, 0, 0.00000, 0.00000, 0.00000, 0.00000, 1.00000,
 16, 0.00747, 0.99892, 0.98767, 1, 1.00000, 1.00000, 0.99833, 0.95833, 0.98167,
 17, 0.00807, 0.99856, 0.98833, 1, 0.99833, 1.00000, 0.99500, 0.95833, 0.99000,
 18, 0.00802, 0.99892, 0.98700, 0, 0.99833, 0.99333, 0.99667, 0.96667, 0.98000,
 19, 0.00740, 0.99892, 0.98433, 0, 1.00000, 1.00000, 0.99833, 0.97000, 0.95333,
 20, 0.00709, 0.99892, 0.98100, 0, 0.99833, 0.98500, 0.98833, 0.94500, 0.98833,
 21, 0.00699, 0.99892, 0.98333, 0, 1.00000, 1.00000, 0.99833, 0.97167, 0.94667,
 22, 0.00701, 0.99892, 0.96967, 0, 1.00000, 0.99833, 0.99333, 0.86333, 0.99333,
 23, 0.00573, 0.99892, 0.98467, 0, 1.00000, 1.00000, 0.99333, 0.97167, 0.95833,
 24, 0.00566, 0.99892, 0.98167, 0, 1.00000, 1.00000, 0.99833, 0.97000, 0.94000,
 25, 0.00545, 0.99892, 0.98867, 1, 1.00000, 1.00000, 0.99333, 0.97000, 0.98000,
 26, 0.00494, 0.99892, 0.97933, 0, 1.00000, 1.00000, 0.99500, 0.97333, 0.92833,
 27, 0.00447, 0.99892, 0.98500, 0, 1.00000, 1.00000, 0.99833, 0.96667, 0.96000,
 28, 0.00447, 0.99892, 0.98800, 0, 1.00000, 1.00000, 1.00000, 0.97167, 0.96833,
 29, 0.00391, 0.99892, 0.97567, 0, 1.00000, 1.00000, 0.99333, 0.97000, 0.91500,
 30, 0.00308, 0.99892, 0.98000, 0, 1.00000, 1.00000, 1.00000, 0.97500, 0.92500,
 31, 0.00354, 0.99892, 0.97800, 0, 1.00000, 1.00000, 0.99333, 0.97000, 0.92667,
 32, 0.00305, 0.99910, 0.98300, 0, 1.00000, 1.00000, 0.99833, 0.96833, 0.94833,
 33, 0.00366, 0.99910, 0.98767, 0, 1.00000, 1.00000, 0.99833, 0.97167, 0.96833,
 34, 0.00338, 0.99892, 0.98300, 0, 1.00000, 1.00000, 0.99500, 0.97167, 0.94833,
 35, 0.00313, 0.99910, 0.91433, 0, 0.99500, 0.96000, 0.78833, 0.83333, 0.99500,
 36, 0.00254, 0.99928, 0.98300, 0, 1.00000, 1.00000, 0.99500, 0.97167, 0.94833,
 37, 0.00197, 0.99928, 0.98733, 0, 1.00000, 1.00000, 0.99667, 0.97333, 0.96667,
 38, 0.00197, 0.99910, 0.98433, 0, 1.00000, 1.00000, 0.99833, 0.97167, 0.95167,
 39, 0.00178, 0.99964, 0.98733, 0, 1.00000, 1.00000, 1.00000, 0.97333, 0.96333,
 40, 0.00164, 0.99946, 0.98300, 0, 1.00000, 1.00000, 0.99833, 0.97167, 0.94500,
 41, 0.00189, 0.99928, 0.97567, 0, 1.00000, 1.00000, 0.99333, 0.97167, 0.91333,
 42, 0.00233, 0.99946, 0.98467, 0, 1.00000, 1.00000, 0.99833, 0.97167, 0.95333,
 43, 0.00235, 0.99910, 0.98800, 0, 1.00000, 1.00000, 0.99500, 0.97333, 0.97167,
 44, 0.00173, 0.99946, 0.98767, 0, 0.99833, 1.00000, 0.99667, 0.96833, 0.97500,
 45, 0.00150, 0.99964, 0.97933, 0, 1.00000, 1.00000, 0.99500, 0.97333, 0.92833,
 46, 0.00155, 0.99964, 0.98800, 0, 1.00000, 1.00000, 0.99833, 0.97333, 0.96833,
 47, 0.00138, 0.99946, 0.97633, 0, 1.00000, 1.00000, 0.99333, 0.97167, 0.91667,
 48, 0.00144, 0.99946, 0.20967, 0, 0.00667, 0.00333, 0.00667, 0.03167, 1.00000,
 49, 0.00161, 0.99946, 0.42567, 0, 0.80333, 0.08000, 0.03333, 0.21333, 0.99833,
 50, 0.00146, 0.99964, 0.98733, 0, 1.00000, 1.00000, 0.99833, 0.97333, 0.96500,
 51, 0.00124, 1.00000, 0.98633, 0, 1.00000, 1.00000, 0.99833, 0.97333, 0.96000,
 52, 0.00121, 0.99964, 0.98433, 0, 1.00000, 1.00000, 0.99333, 0.97000, 0.95833,
 53, 0.00115, 1.00000, 0.98433, 0, 1.00000, 1.00000, 0.99833, 0.97167, 0.95167,
 54, 0.00112, 0.99982, 0.98367, 0, 1.00000, 1.00000, 0.99667, 0.97500, 0.94667,
 55, 0.00106, 1.00000, 0.98433, 0, 1.00000, 1.00000, 0.99833, 0.97500, 0.94833,
 56, 0.00106, 0.99982, 0.98833, 0, 1.00000, 1.00000, 0.99000, 0.97833, 0.97333,
 57, 0.00103, 1.00000, 0.98533, 0, 1.00000, 1.00000, 0.99833, 0.97333, 0.95500,
 58, 0.00099, 1.00000, 0.98600, 0, 1.00000, 1.00000, 0.99833, 0.97000, 0.96167,
 59, 0.00098, 1.00000, 0.98667, 0, 1.00000, 1.00000, 0.99333, 0.97333, 0.96667,
