epoch, training_loss, training_acc, test_acc, is_new_best, test_class_1, test_class_2, test_class_3, test_class_4, test_class_5,
  0, 0.08166, 0.97489, 0.93367, 1, 1.00000, 0.99333, 0.95167, 0.73167, 0.99167,
  1, 0.25824, 0.91047, 0.20000, 0, 0.00000, 0.00000, 0.00000, 0.00000, 1.00000,
  2, 0.15195, 0.95108, 0.20000, 0, 0.00000, 0.00000, 0.00000, 0.00000, 1.00000,
  3, 0.13669, 0.95551, 0.20000, 0, 0.00000, 0.00000, 0.00000, 0.00000, 1.00000,
  4, 0.16582, 0.94794, 0.21400, 0, 0.00000, 0.00333, 0.01167, 0.05667, 0.99833,
  5, 0.09800, 0.96880, 0.90567, 0, 1.00000, 1.00000, 0.99167, 0.89333, 0.64333,
  6, 0.07208, 0.97951, 0.20000, 0, 0.00000, 0.00000, 0.00000, 0.00000, 1.00000,
  7, 0.06792, 0.98043, 0.65800, 0, 1.00000, 0.99667, 0.92167, 0.29333, 0.07833,
  8, 0.06712, 0.97914, 0.95200, 1, 1.00000, 0.98833, 0.98000, 0.80000, 0.99167,
  9, 0.03867, 0.99077, 0.93667, 0, 1.00000, 0.99833, 0.99333, 0.91000, 0.78167,
 10, 0.03980, 0.98726, 0.88167, 0, 1.00000, 1.00000, 0.99500, 0.86333, 0.55000,
 11, 0.02678, 0.99317, 0.63067, 0, 0.99333, 0.55500, 0.37500, 0.23167, 0.99833,
 12, 0.08074, 0.97563, 0.20000, 0, 0.00000, 0.00000, 0.00000, 0.00000, 1.00000,
 13, 0.03118, 0.99114, 0.97567, 1, 1.00000, 1.00000, 0.99000, 0.96500, 0.92333,
 14, 0.01932, 0.99557, 0.98733, 1, 1.00000, 0.99833, 0.99833, 0.97000, 0.97000,
 15, 0.01415, 0.99778, 0.97933, 0, 1.00000, 1.00000, 0.99667, 0.96500, 0.93500,
 16, 0.01427, 0.99705, 0.20667, 0, 0.00000, 0.00167, 0.00667, 0.02500, 1.00000,
 17, 0.00942, 0.99815, 0.97067, 0, 1.00000, 1.00000, 0.99333, 0.95833, 0.90167,
 18, 0.01125, 0.99797, 0.98667, 0, 1.00000, 0.99500, 0.99833, 0.96667, 0.97333,
 19, 0.01111, 0.99742, 0.87333, 0, 0.99833, 0.87833, 0.87500, 0.61833, 0.99667,
 20, 0.01636, 0.99594, 0.94133, 0, 1.00000, 0.99667, 0.98833, 0.93667, 0.78500,
 21, 0.00856, 0.99834, 0.97900, 0, 1.00000, 1.00000, 0.99500, 0.96333, 0.93667,
 22, 0.00769, 0.99852, 0.86333, 0, 1.00000, 0.99333, 0.98667, 0.81333, 0.52333,
 23, 0.00584, 0.99871, 0.98167, 0, 1.00000, 0.99833, 1.00000, 0.97333, 0.93667,
 24, 0.00655, 0.99871, 0.93600, 0, 1.00000, 0.99667, 0.99000, 0.88667, 0.80667,
 25, 0.00603, 0.99871, 0.97900, 0, 1.00000, 1.00000, 0.99500, 0.96167, 0.93833,
 26, 0.00550, 0.99871, 0.96933, 0, 1.00000, 1.00000, 0.99500, 0.96000, 0.89167,
 27, 0.00496, 0.99889, 0.94167, 0, 1.00000, 1.00000, 0.99167, 0.95167, 0.76500,
 28, 0.00459, 0.99908, 0.98733, 0, 1.00000, 0.99833, 1.00000, 0.97000, 0.96833,
 29, 0.00444, 0.99889, 0.92067, 0, 1.00000, 0.99667, 0.98167, 0.92333, 0.70167,
 30, 0.00458, 0.99889, 0.97967, 0, 1.00000, 1.00000, 0.99500, 0.95833, 0.94500,
 31, 0.00472, 0.99889, 0.98567, 0, 1.00000, 0.99833, 1.00000, 0.96167, 0.96833,
 32, 0.00485, 0.99871, 0.97700, 0, 1.00000, 1.00000, 0.99500, 0.96667, 0.92333,
 33, 0.00625, 0.99852, 0.98167, 0, 1.00000, 0.99167, 0.99833, 0.97000, 0.94833,
 34, 0.00470, 0.99871, 0.97633, 0, 0.99833, 0.99333, 0.99500, 0.97333, 0.92167,
 35, 0.00318, 0.99908, 0.95233, 0, 1.00000, 1.00000, 0.99000, 0.95500, 0.81667,
 36, 0.00235, 0.99926, 0.97833, 0, 1.00000, 1.00000, 0.99500, 0.97333, 0.92333,
 37, 0.00214, 0.99945, 0.98700, 0, 1.00000, 0.99833, 0.99500, 0.96333, 0.97833,
 38, 0.00396, 0.99908, 0.94567, 0, 1.00000, 1.00000, 0.99000, 0.92667, 0.81167,
 39, 0.00234, 0.99926, 0.97567, 0, 1.00000, 1.00000, 0.99500, 0.96333, 0.92000,
 40, 0.00222, 0.99963, 0.98533, 0, 1.00000, 0.99833, 1.00000, 0.97167, 0.95667,
 41, 0.00240, 0.99963, 0.98700, 0, 1.00000, 0.99667, 1.00000, 0.95833, 0.98000,
 42, 0.00228, 0.99963, 0.98067, 0, 1.00000, 1.00000, 0.99667, 0.97167, 0.93500,
 43, 0.00218, 0.99945, 0.98500, 0, 1.00000, 1.00000, 0.99833, 0.97167, 0.95500,
 44, 0.00196, 0.99963, 0.98500, 0, 1.00000, 1.00000, 0.99667, 0.97167, 0.95667,
 45, 0.00154, 0.99963, 0.98367, 0, 1.00000, 0.99833, 0.99833, 0.97333, 0.94833,
 46, 0.00197, 0.99982, 0.87167, 0, 1.00000, 0.99333, 0.97333, 0.85500, 0.53667,
 47, 0.00114, 1.00000, 0.98533, 0, 1.00000, 1.00000, 0.99833, 0.97167, 0.95667,
 48, 0.00109, 0.99982, 0.98233, 0, 1.00000, 1.00000, 0.99667, 0.97167, 0.94333,
