epoch, training_loss, training_acc, test_acc, is_new_best, test_class_1, test_class_2, test_class_3, test_class_4, test_class_5,
  0, 0.06025, 0.98231, 0.98700, 1, 0.99833, 0.99667, 0.98667, 0.96500, 0.98833,
  1, 0.05299, 0.98370, 0.98133, 0, 0.99833, 0.97167, 0.99833, 0.94833, 0.99000,
  2, 0.04287, 0.98613, 0.97033, 0, 1.00000, 1.00000, 0.99000, 0.93167, 0.93000,
  3, 0.02946, 0.99185, 0.98733, 1, 1.00000, 1.00000, 0.99833, 0.97000, 0.96833,
  4, 0.01074, 0.99809, 0.98667, 0, 1.00000, 0.99667, 0.99500, 0.97000, 0.97167,
  5, 0.00770, 0.99827, 0.98367, 0, 1.00000, 1.00000, 0.99667, 0.96667, 0.95500,
  6, 0.00692, 0.99896, 0.95467, 0, 1.00000, 1.00000, 0.99333, 0.95000, 0.83000,
  7, 0.00632, 0.99879, 0.97400, 0, 0.99833, 0.98000, 0.99500, 0.97500, 0.92167,
  8, 0.00460, 0.99913, 0.98500, 0, 1.00000, 0.99833, 1.00000, 0.97167, 0.95500,
  9, 0.00359, 0.99913, 0.97833, 0, 1.00000, 1.00000, 0.99667, 0.96833, 0.92667,
 10, 0.00569, 0.99896, 0.77233, 0, 0.99667, 0.84833, 0.57500, 0.44333, 0.99833,
 11, 0.00437, 0.99913, 0.96867, 0, 0.99500, 0.98167, 0.99833, 0.97167, 0.89667,
 12, 0.00377, 0.99913, 0.98267, 0, 1.00000, 0.99833, 1.00000, 0.96833, 0.94667,
 13, 0.00338, 0.99913, 0.98233, 0, 1.00000, 1.00000, 0.99833, 0.96833, 0.94500,
 14, 0.00501, 0.99913, 0.98867, 1, 1.00000, 0.99667, 0.98667, 0.97833, 0.98167,
 15, 0.00445, 0.99913, 0.98500, 0, 1.00000, 1.00000, 0.99833, 0.96833, 0.95833,
 16, 0.00342, 0.99913, 0.98967, 1, 1.00000, 0.99667, 1.00000, 0.97000, 0.98167,
 17, 0.00222, 0.99931, 0.97867, 0, 1.00000, 1.00000, 0.99500, 0.96667, 0.93167,
 18, 0.00463, 0.99861, 0.96533, 0, 1.00000, 1.00000, 0.99167, 0.95667, 0.87833,
 19, 0.00420, 0.99913, 0.98100, 0, 1.00000, 1.00000, 0.99500, 0.96667, 0.94333,
 20, 0.00228, 0.99931, 0.98633, 0, 1.00000, 0.99000, 0.98167, 0.98333, 0.97667,
 21, 0.00331, 0.99931, 0.98400, 0, 1.00000, 1.00000, 0.99833, 0.96667, 0.95500,
 22, 0.00269, 0.99931, 0.98300, 0, 0.99833, 0.99333, 0.99167, 0.97500, 0.95667,
 23, 0.00254, 0.99931, 0.95867, 0, 1.00000, 1.00000, 0.99500, 0.96167, 0.83667,
 24, 0.00227, 0.99931, 0.95067, 0, 1.00000, 1.00000, 0.99500, 0.96333, 0.79500,
 25, 0.00223, 0.99931, 0.98667, 0, 1.00000, 0.99667, 0.99667, 0.98000, 0.96000,
 26, 0.00244, 0.99931, 0.98400, 0, 1.00000, 1.00000, 1.00000, 0.97000, 0.95000,
 27, 0.00127, 0.99948, 0.98533, 0, 1.00000, 1.00000, 1.00000, 0.97000, 0.95667,
 28, 0.00190, 0.99965, 0.98267, 0, 1.00000, 1.00000, 1.00000, 0.96500, 0.94833,
 29, 0.00163, 0.99965, 0.98433, 0, 1.00000, 1.00000, 1.00000, 0.96833, 0.95333,
 30, 0.00139, 0.99965, 0.97633, 0, 1.00000, 1.00000, 1.00000, 0.96500, 0.91667,
 31, 0.00183, 0.99965, 0.97667, 0, 1.00000, 1.00000, 1.00000, 0.96667, 0.91667,
 32, 0.00128, 0.99965, 0.98567, 0, 1.00000, 0.99667, 1.00000, 0.97000, 0.96167,
 33, 0.00152, 0.99948, 0.98033, 0, 1.00000, 1.00000, 0.99833, 0.96500, 0.93833,
 34, 0.00111, 0.99948, 0.98467, 0, 1.00000, 1.00000, 1.00000, 0.96833, 0.95500,
 35, 0.00079, 0.99983, 0.98400, 0, 1.00000, 1.00000, 1.00000, 0.96667, 0.95333,
 36, 0.00072, 1.00000, 0.98533, 0, 1.00000, 1.00000, 1.00000, 0.96833, 0.95833,
 37, 0.00060, 1.00000, 0.96900, 0, 1.00000, 1.00000, 0.99667, 0.96333, 0.88500,
 38, 0.00058, 1.00000, 0.95467, 0, 1.00000, 1.00000, 0.99500, 0.95333, 0.82500,
 39, 0.00057, 1.00000, 0.97933, 0, 1.00000, 1.00000, 0.99500, 0.96500, 0.93667,
 40, 0.00066, 0.99983, 0.98567, 0, 1.00000, 1.00000, 1.00000, 0.96833, 0.96000,
 41, 0.00070, 0.99983, 0.98300, 0, 1.00000, 1.00000, 0.99833, 0.96833, 0.94833,
 42, 0.00082, 0.99983, 0.98433, 0, 1.00000, 1.00000, 1.00000, 0.97000, 0.95167,
 43, 0.00057, 0.99983, 0.98800, 0, 1.00000, 1.00000, 1.00000, 0.97000, 0.97000,
 44, 0.00052, 1.00000, 0.98333, 0, 1.00000, 1.00000, 1.00000, 0.96667, 0.95000,
 45, 0.00047, 1.00000, 0.98633, 0, 1.00000, 1.00000, 1.00000, 0.97000, 0.96167,
 46, 0.00051, 0.99983, 0.96933, 0, 0.99500, 0.96500, 0.94667, 0.97500, 0.96500,
 47, 0.00042, 1.00000, 0.93400, 0, 0.98333, 0.89667, 0.84833, 0.97333, 0.96833,
 48, 0.00042, 1.00000, 0.98467, 0, 1.00000, 1.00000, 1.00000, 0.96833, 0.95500,
 49, 0.00038, 1.00000, 0.98333, 0, 1.00000, 1.00000, 0.99833, 0.96500, 0.95333,
 50, 0.00037, 1.00000, 0.97500, 0, 1.00000, 0.99667, 1.00000, 0.96833, 0.91000,
 51, 0.00036, 1.00000, 0.97333, 0, 1.00000, 1.00000, 0.99500, 0.96000, 0.91167,
 52, 0.00035, 1.00000, 0.96700, 0, 1.00000, 0.99833, 0.99500, 0.96500, 0.87667,
 53, 0.00035, 1.00000, 0.95067, 0, 1.00000, 1.00000, 0.99500, 0.95500, 0.80333,
 54, 0.00034, 1.00000, 0.98667, 0, 1.00000, 1.00000, 1.00000, 0.96833, 0.96500,
 55, 0.00034, 1.00000, 0.98367, 0, 1.00000, 1.00000, 0.99833, 0.96833, 0.95167,
 56, 0.00032, 1.00000, 0.97433, 0, 1.00000, 1.00000, 0.99500, 0.96500, 0.91167,
 57, 0.00032, 1.00000, 0.97233, 0, 1.00000, 1.00000, 0.99667, 0.96500, 0.90000,
 58, 0.00031, 1.00000, 0.98667, 0, 1.00000, 1.00000, 1.00000, 0.96833, 0.96500,
 59, 0.00030, 1.00000, 0.98400, 0, 1.00000, 1.00000, 1.00000, 0.96833, 0.95167,
