process_num, iter_num, probability
382, 382, 0.9999045133590698,
363, 363, 0.9998718500137329,
389, 389, 0.9997268319129944,
385, 385, 0.999134361743927,
376, 376, 0.9990984201431274,
361, 361, 0.9998540878295898,
368, 368, 0.9998041987419128,
388, 388, 0.9999047517776489,
378, 378, 0.9998677968978882,
370, 370, 0.9995187520980835,
369, 369, 0.9998055100440979,
364, 364, 0.9987518787384033,
386, 386, 0.9997195601463318,
383, 383, 0.9999079704284668,
366, 366, 0.9995430707931519,
373, 373, 0.9993751645088196,
367, 367, 0.9981610178947449,
371, 371, 0.9998669624328613,
379, 379, 0.9998902082443237,
375, 375, 0.9993791580200195,
381, 381, 0.9999117851257324,
380, 380, 0.9971852898597717,
377, 377, 0.9998965263366699,
372, 372, 0.9994568228721619,
387, 387, 0.9622659087181091,
365, 365, 0.9996693134307861,
360, 360, 0.9996365308761597,
384, 384, 0.983735978603363,
406, 406, 0.9983851909637451,
419, 419, 0.9988960027694702,
399, 399, 0.9999163150787354,
391, 391, 0.9998793601989746,
416, 416, 0.9995163679122925,
393, 393, 0.9998965263366699,
394, 394, 0.9996559619903564,
415, 415, 0.9998418092727661,
413, 413, 0.9997217059135437,
403, 403, 0.9998587369918823,
397, 397, 0.9996504783630371,
400, 400, 0.999839186668396,
396, 396, 0.9999009370803833,
392, 392, 0.9989942908287048,
411, 411, 0.9990422129631042,
417, 417, 0.9999111890792847,
412, 412, 0.9997488856315613,
398, 398, 0.9997624754905701,
408, 408, 0.9999085664749146,
402, 402, 0.9986059069633484,
390, 390, 0.9997060894966125,
405, 405, 0.9998470544815063,
404, 404, 0.9999110698699951,
407, 407, 0.9997983574867249,
401, 401, 0.9999054670333862,
409, 409, 0.9995636343955994,
414, 414, 0.9998761415481567,
395, 395, 0.9999005794525146,
410, 410, 0.9999018907546997,
418, 418, 0.9999110698699951,
442, 442, 0.9998606443405151,
421, 421, 0.9998664855957031,
423, 423, 0.9998940229415894,
425, 425, 0.9998629093170166,
420, 420, 0.9994168281555176,
429, 429, 0.9999178647994995,
440, 440, 0.9998681545257568,
448, 448, 0.9998342990875244,
427, 427, 0.9998387098312378,
434, 434, 0.9995183944702148,
446, 446, 0.9998927116394043,
445, 445, 0.9999196529388428,
428, 428, 0.9999070167541504,
447, 447, 0.9996458292007446,
438, 438, 0.9999061822891235,
426, 426, 0.9998643398284912,
443, 443, 0.9998095631599426,
431, 431, 0.9999158382415771,
436, 436, 0.9996318817138672,
430, 430, 0.9971514344215393,
422, 422, 0.9998770952224731,
439, 439, 0.9997208714485168,
441, 441, 0.9998683929443359,
424, 424, 0.9997758269309998,
435, 435, 0.9998805522918701,
449, 449, 0.9997996687889099,
433, 433, 0.999849796295166,
437, 437, 0.9993545413017273,
432, 432, 0.9999053478240967,
444, 444, 0.99937903881073,
478, 478, 0.9975152015686035,
471, 471, 0.9986498951911926,
458, 458, 0.9998906850814819,
462, 462, 0.9997003078460693,
455, 455, 0.9989155530929565,
463, 463, 0.9999146461486816,
451, 451, 0.9995453953742981,
464, 464, 0.9998111128807068,
475, 475, 0.9996503591537476,
479, 479, 0.9996547698974609,
468, 468, 0.9998229146003723,
459, 459, 0.9998241066932678,
472, 472, 0.9999077320098877,
460, 460, 0.9985319375991821,
457, 457, 0.9995300769805908,
453, 453, 0.9998785257339478,
476, 476, 0.9990134239196777,
465, 465, 0.9999021291732788,
473, 473, 0.9998573064804077,
456, 456, 0.9994277358055115,
454, 454, 0.9995971322059631,
466, 466, 0.9999024868011475,
470, 470, 0.9998916387557983,
450, 450, 0.9984082579612732,
467, 467, 0.9995841383934021,
474, 474, 0.9999094009399414,
477, 477, 0.9998973608016968,
461, 461, 0.9999099969863892,
452, 452, 0.9984294772148132,
469, 469, 0.9984338879585266,
487, 487, 0.9999024868011475,
485, 485, 0.9998974800109863,
504, 504, 0.99988853931427,
507, 507, 0.9997934699058533,
490, 490, 0.9998146891593933,
508, 508, 0.9996371269226074,
484, 484, 0.9991812109947205,
499, 499, 0.9998561143875122,
482, 482, 0.9995965361595154,
505, 505, 0.9998786449432373,
503, 503, 0.9998815059661865,
480, 480, 0.9999043941497803,
502, 502, 0.9999074935913086,
488, 488, 0.9973558187484741,
489, 489, 0.9999034404754639,
509, 509, 0.9998486042022705,
496, 496, 0.9997842907905579,
483, 483, 0.9998947381973267,
491, 491, 0.9998804330825806,
497, 497, 0.9997814297676086,
500, 500, 0.9998759031295776,
498, 498, 0.9998505115509033,
486, 486, 0.9998879432678223,
495, 495, 0.9998664855957031,
501, 501, 0.9999216794967651,
492, 492, 0.9996562004089355,
506, 506, 0.9999017715454102,
493, 493, 0.9998012185096741,
481, 481, 0.5619898438453674,
494, 494, 0.9984675049781799,
513, 513, 0.9994630217552185,
537, 537, 0.9998915195465088,
512, 512, 0.9998469352722168,
534, 534, 0.9997970461845398,
533, 533, 0.9998188614845276,
524, 524, 0.9995660185813904,
515, 515, 0.999880313873291,
521, 521, 0.9995928406715393,
532, 532, 0.9995594620704651,
510, 510, 0.9992523789405823,
525, 525, 0.9996587038040161,
538, 538, 0.9996718168258667,
518, 518, 0.9997434020042419,
531, 531, 0.9998326301574707,
535, 535, 0.9998816251754761,
517, 517, 0.9998382329940796,
539, 539, 0.9998774528503418,
523, 523, 0.9988942742347717,
514, 514, 0.9997270703315735,
519, 519, 0.9994378685951233,
529, 529, 0.9991242289543152,
520, 520, 0.9998952150344849,
516, 516, 0.9999032020568848,
527, 527, 0.9998766183853149,
536, 536, 0.9983428716659546,
530, 530, 0.9999114274978638,
511, 511, 0.9997840523719788,
522, 522, 0.9952167272567749,
528, 528, 0.9995651841163635,
526, 526, 0.9998927116394043,
551, 551, 0.9999184608459473,
564, 564, 0.9985424280166626,
542, 542, 0.9898920059204102,
557, 557, 0.9997522234916687,
560, 560, 0.9999191761016846,
555, 555, 0.9973487854003906,
558, 558, 0.9998688697814941,
543, 543, 0.9998314380645752,
559, 559, 0.9999020099639893,
552, 552, 0.9967913031578064,
549, 549, 0.9997368454933167,
565, 565, 0.9995545744895935,
544, 544, 0.9996247291564941,
566, 566, 0.9997667670249939,
553, 553, 0.9996474981307983,
554, 554, 0.9997875094413757,
548, 548, 0.9997825026512146,
546, 546, 0.9975212216377258,
556, 556, 0.9998307228088379,
568, 568, 0.9998635053634644,
569, 569, 0.999664306640625,
563, 563, 0.9998574256896973,
547, 547, 0.9999020099639893,
540, 540, 0.99989914894104,
567, 567, 0.9998534917831421,
561, 561, 0.9999006986618042,
541, 541, 0.9998119473457336,
545, 545, 0.9998716115951538,
550, 550, 0.9998859167098999,
562, 562, 0.9997264742851257,
585, 585, 0.999862551689148,
599, 599, 0.9970219731330872,
578, 578, 0.9998370409011841,
573, 573, 0.9998294115066528,
570, 570, 0.9998883008956909,
593, 593, 0.9997132420539856,
579, 579, 0.9998787641525269,
583, 583, 0.99973064661026,
591, 591, 0.999906063079834,
576, 576, 0.9999014139175415,
596, 596, 0.9998778104782104,
590, 590, 0.9994780421257019,
592, 592, 0.9997531771659851,
575, 575, 0.999794065952301,
588, 588, 0.9998377561569214,
580, 580, 0.9999001026153564,
595, 595, 0.999874472618103,
574, 574, 0.9998733997344971,
581, 581, 0.9998170733451843,
587, 587, 0.9998668432235718,
584, 584, 0.9998477697372437,
586, 586, 0.9997215867042542,
594, 594, 0.9995989203453064,
589, 589, 0.9998283386230469,
577, 577, 0.9943535327911377,
597, 597, 0.999885082244873,
572, 572, 0.9998514652252197,
598, 598, 0.9999057054519653,
571, 571, 0.9997162222862244,
582, 582, 0.9998971223831177,
624, 624, 0.9998737573623657,
617, 617, 0.9998742341995239,
626, 626, 0.9998719692230225,
603, 603, 0.998992383480072,
616, 616, 0.9996674060821533,
622, 622, 0.9998195767402649,
612, 612, 0.9997859597206116,
602, 602, 0.9984448552131653,
628, 628, 0.999897837638855,
613, 613, 0.9998373985290527,
629, 629, 0.9998176693916321,
625, 625, 0.9976651668548584,
621, 621, 0.9998764991760254,
606, 606, 0.9998840093612671,
618, 618, 0.9979433417320251,
607, 607, 0.9999020099639893,
605, 605, 0.999901294708252,
627, 627, 0.9998672008514404,
609, 609, 0.9985617995262146,
604, 604, 0.9998306035995483,
600, 600, 0.9996271133422852,
619, 619, 0.9998767375946045,
601, 601, 0.9997991919517517,
610, 610, 0.9930063486099243,
611, 611, 0.9995693564414978,
614, 614, 0.9994606375694275,
615, 615, 0.9999121427536011,
620, 620, 0.9997183680534363,
623, 623, 0.9998754262924194,
608, 608, 0.9997859597206116,
647, 647, 0.9981107711791992,
657, 657, 0.999874472618103,
640, 640, 0.9995129108428955,
654, 654, 0.9998812675476074,
630, 630, 0.9998911619186401,
635, 635, 0.9993784427642822,
653, 653, 0.9997461438179016,
639, 639, 0.9996811151504517,
637, 637, 0.9277142286300659,
652, 652, 0.9997692704200745,
658, 658, 0.9995842576026917,
632, 632, 0.9996576309204102,
645, 645, 0.9996331930160522,
656, 656, 0.9961493015289307,
633, 633, 0.9997649788856506,
642, 642, 0.9997634291648865,
651, 651, 0.9992355108261108,
648, 648, 0.9996354579925537,
636, 636, 0.9894989728927612,
659, 659, 0.9998884201049805,
641, 641, 0.9980890154838562,
655, 655, 0.9990212917327881,
638, 638, 0.9995890259742737,
631, 631, 0.9996963739395142,
644, 644, 0.9995225667953491,
646, 646, 0.9997839331626892,
643, 643, 0.9998788833618164,
650, 650, 0.9999126195907593,
649, 649, 0.9999054670333862,
634, 634, 0.9644665718078613,
688, 688, 0.9998877048492432,
687, 687, 0.9999179840087891,
660, 660, 0.999893069267273,
666, 666, 0.9998844861984253,
662, 662, 0.9994433522224426,
665, 665, 0.9989451766014099,
674, 674, 0.9994051456451416,
671, 671, 0.9998005032539368,
668, 668, 0.9998643398284912,
676, 676, 0.9995694756507874,
669, 669, 0.9996040463447571,
684, 684, 0.9999157190322876,
686, 686, 0.9987154006958008,
683, 683, 0.9998019337654114,
667, 667, 0.9996815919876099,
675, 675, 0.999900221824646,
682, 682, 0.9998427629470825,
679, 679, 0.9997414946556091,
681, 681, 0.99989914894104,
678, 678, 0.9997926354408264,
685, 685, 0.9994449019432068,
663, 663, 0.9945228099822998,
689, 689, 0.9999129772186279,
664, 664, 0.9997674822807312,
677, 677, 0.9999055862426758,
670, 670, 0.9999191761016846,
680, 680, 0.9998724460601807,
661, 661, 0.9998183846473694,
672, 672, 0.9989197254180908,
673, 673, 0.9998691082000732,
693, 693, 0.9997246861457825,
694, 694, 0.9991508722305298,
701, 701, 0.9995005130767822,
699, 699, 0.9997791647911072,
715, 715, 0.999919056892395,
700, 700, 0.9996249675750732,
690, 690, 0.9998987913131714,
703, 703, 0.9996477365493774,
716, 716, 0.9998631477355957,
708, 708, 0.9995883107185364,
695, 695, 0.9996984004974365,
709, 709, 0.9998430013656616,
714, 714, 0.9998499155044556,
718, 718, 0.9997082352638245,
697, 697, 0.9998130202293396,
692, 692, 0.9998795986175537,
698, 698, 0.9999024868011475,
705, 705, 0.9998990297317505,
719, 719, 0.9998418092727661,
711, 711, 0.9998935461044312,
707, 707, 0.9998961687088013,
717, 717, 0.9997171759605408,
691, 691, 0.9993307590484619,
702, 702, 0.9998859167098999,
712, 712, 0.9997469782829285,
706, 706, 0.9993149042129517,
704, 704, 0.9998041987419128,
696, 696, 0.9999008178710938,
713, 713, 0.9990901947021484,
710, 710, 0.999882698059082,
721, 721, 0.9998799562454224,
745, 745, 0.9993595480918884,
733, 733, 0.9997957348823547,
725, 725, 0.9999029636383057,
722, 722, 0.9994219541549683,
739, 739, 0.9981246590614319,
744, 744, 0.9996943473815918,
723, 723, 0.9996637105941772,
730, 730, 0.9995809197425842,
724, 724, 0.9986304044723511,
743, 743, 0.9998530149459839,
734, 734, 0.999618649482727,
746, 746, 0.9999016523361206,
728, 728, 0.9998422861099243,
735, 735, 0.9998747110366821,
741, 741, 0.9997336268424988,
742, 742, 0.9999163150787354,
738, 738, 0.9997983574867249,
740, 740, 0.9998723268508911,
731, 731, 0.999882698059082,
736, 736, 0.9998292922973633,
737, 737, 0.9991801381111145,
726, 726, 0.9940804839134216,
749, 749, 0.996075451374054,
747, 747, 0.9998006224632263,
748, 748, 0.9999115467071533,
727, 727, 0.9997637867927551,
729, 729, 0.9996182918548584,
732, 732, 0.9999161958694458,
720, 720, 0.9995686411857605,
772, 772, 0.9995648264884949,
750, 750, 0.9995343685150146,
763, 763, 0.9975220561027527,
753, 753, 0.9997273087501526,
751, 751, 0.9998002648353577,
776, 776, 0.947260856628418,
779, 779, 0.9953371286392212,
769, 769, 0.9997398257255554,
762, 762, 0.9997223019599915,
765, 765, 0.9997039437294006,
777, 777, 0.9998286962509155,
760, 760, 0.9998958110809326,
767, 767, 0.9998887777328491,
778, 778, 0.99969482421875,
773, 773, 0.992429792881012,
768, 768, 0.99980229139328,
752, 752, 0.9998182654380798,
756, 756, 0.9992497563362122,
758, 758, 0.9998489618301392,
754, 754, 0.9998099207878113,
755, 755, 0.9997652173042297,
761, 761, 0.9999053478240967,
774, 774, 0.9994625449180603,
771, 771, 0.9999053478240967,
759, 759, 0.9995705485343933,
770, 770, 0.9997841715812683,
766, 766, 5.037032678956166e-05,
764, 764, 0.9998928308486938,
757, 757, 0.9997099041938782,
775, 775, 0.9997814297676086,
780, 780, 0.9998575448989868,
801, 801, 0.9976529479026794,
807, 807, 0.9998643398284912,
785, 785, 0.9997150301933289,
794, 794, 0.9993256330490112,
791, 791, 0.9994407296180725,
798, 798, 0.9998952150344849,
802, 802, 0.999502420425415,
795, 795, 0.9998763799667358,
803, 803, 0.9996242523193359,
783, 783, 0.9989426732063293,
790, 790, 0.9998987913131714,
788, 788, 0.9998031258583069,
787, 787, 0.9998955726623535,
806, 806, 0.9991388320922852,
797, 797, 0.9998515844345093,
799, 799, 0.9997724890708923,
789, 789, 0.9990924596786499,
809, 809, 0.9997918009757996,
792, 792, 0.9998806715011597,
793, 793, 0.9997902512550354,
782, 782, 0.9998133778572083,
800, 800, 0.9999045133590698,
786, 786, 0.999910831451416,
808, 808, 0.9998452663421631,
804, 804, 0.004096126649528742,
784, 784, 0.9997479319572449,
796, 796, 0.9998941421508789,
781, 781, 0.9999182224273682,
805, 805, 0.9998995065689087,
828, 828, 0.9998655319213867,
812, 812, 0.9998723268508911,
835, 835, 0.9997677206993103,
810, 810, 0.9984661340713501,
831, 831, 0.9997454285621643,
836, 836, 0.9998894929885864,
821, 821, 0.9996825456619263,
826, 826, 0.9998499155044556,
825, 825, 0.9998090863227844,
832, 832, 0.9998633861541748,
813, 813, 0.9989470839500427,
839, 839, 0.9958177208900452,
822, 822, 0.9998793601989746,
819, 819, 0.999559223651886,
827, 827, 0.9997588992118835,
816, 816, 0.9997770190238953,
817, 817, 0.9985166192054749,
824, 824, 0.9996739625930786,
833, 833, 0.9996970891952515,
823, 823, 0.9996671676635742,
820, 820, 0.9996916055679321,
834, 834, 0.9998552799224854,
837, 837, 0.999794065952301,
838, 838, 0.9992632269859314,
811, 811, 0.9989211559295654,
829, 829, 0.9990160465240479,
818, 818, 0.9999033212661743,
815, 815, 0.9998735189437866,
814, 814, 0.9996424913406372,
830, 830, 0.999894380569458,
842, 842, 0.9996248483657837,
846, 846, 0.999566376209259,
869, 869, 0.9997096657752991,
868, 868, 0.999825656414032,
853, 853, 0.9998131394386292,
845, 845, 0.9997732043266296,
850, 850, 0.9989515542984009,
852, 852, 0.9998544454574585,
863, 863, 0.9994575381278992,
843, 843, 0.9998708963394165,
866, 866, 0.9998598098754883,
862, 862, 0.9998983144760132,
848, 848, 0.9998639822006226,
844, 844, 0.9998071789741516,
840, 840, 0.9996523857116699,
861, 861, 0.9978930354118347,
858, 858, 0.9997623562812805,
857, 857, 0.998957633972168,
854, 854, 0.9999040365219116,
841, 841, 0.9993563294410706,
849, 849, 0.999812662601471,
865, 865, 0.9997120499610901,
864, 864, 0.9996182918548584,
847, 847, 0.9998769760131836,
867, 867, 0.9998846054077148,
856, 856, 0.9996053576469421,
851, 851, 0.7842072248458862,
859, 859, 0.9991826415061951,
855, 855, 0.9990096092224121,
860, 860, 0.9998847246170044,
874, 874, 0.9998865127563477,
875, 875, 0.9998973608016968,
883, 883, 0.9999113082885742,
899, 899, 0.9999047517776489,
889, 889, 0.9998852014541626,
894, 894, 0.9999105930328369,
887, 887, 0.9998660087585449,
870, 870, 0.999832034111023,
