process_num, iter_num, probability_1, probability_2, probability_3, probability_4, probability_5, is_correct, time,
00000, 00000, 0.000002, 0.000045, 0.999905, 0.000035, 0.000013, 1, 1581713667.9713206,
00014, 00014, 0.000003, 0.000031, 0.999827, 0.000100, 0.000039, 1, 1581713668.570608,
00022, 00022, 0.000003, 0.000031, 0.999812, 0.000113, 0.000041, 1, 1581713668.826475,
00001, 00001, 0.000002, 0.000037, 0.999911, 0.000037, 0.000013, 1, 1581713668.8629894,
00003, 00003, 0.000005, 0.000032, 0.999455, 0.000353, 0.000155, 1, 1581713668.9450371,
00023, 00023, 0.000004, 0.000034, 0.999578, 0.000274, 0.000110, 1, 1581713669.0125287,
00002, 00002, 0.000003, 0.000036, 0.999860, 0.000078, 0.000023, 1, 1581713669.055285,
00007, 00007, 0.000002, 0.000033, 0.999819, 0.000109, 0.000036, 1, 1581713669.0653822,
00016, 00016, 0.000004, 0.000037, 0.999467, 0.000373, 0.000119, 1, 1581713669.1592503,
00006, 00006, 0.000002, 0.000043, 0.999898, 0.000036, 0.000021, 1, 1581713669.176787,
00021, 00021, 0.000002, 0.000036, 0.999927, 0.000022, 0.000013, 1, 1581713669.3340387,
00010, 00010, 0.000003, 0.000048, 0.999808, 0.000094, 0.000047, 1, 1581713669.4630249,
00004, 00004, 0.000003, 0.000034, 0.999696, 0.000195, 0.000072, 1, 1581713669.657615,
00011, 00011, 0.000005, 0.000033, 0.999542, 0.000290, 0.000130, 1, 1581713670.0089915,
00015, 00015, 0.000009, 0.000055, 0.998445, 0.001180, 0.000310, 1, 1581713670.0972898,
00013, 00013, 0.000002, 0.000058, 0.999910, 0.000022, 0.000008, 1, 1581713670.108197,
00008, 00008, 0.000010, 0.000065, 0.996051, 0.003050, 0.000823, 1, 1581713670.4466782,
00020, 00020, 0.000004, 0.000035, 0.999405, 0.000359, 0.000197, 1, 1581713670.607944,
00019, 00019, 0.000002, 0.000035, 0.999907, 0.000041, 0.000015, 1, 1581713670.7141814,
00026, 00026, 0.000002, 0.000037, 0.999890, 0.000054, 0.000017, 1, 1581713670.93926,
00005, 00005, 0.000002, 0.000066, 0.999894, 0.000029, 0.000009, 1, 1581713670.9484317,
00029, 00029, 0.000002, 0.000031, 0.999818, 0.000095, 0.000054, 1, 1581713671.0629272,
00027, 00027, 0.000006, 0.000039, 0.998857, 0.000731, 0.000367, 1, 1581713671.1530445,
00018, 00018, 0.000002, 0.000031, 0.999909, 0.000040, 0.000018, 1, 1581713671.1873333,
00012, 00012, 0.000004, 0.000034, 0.999661, 0.000226, 0.000076, 1, 1581713671.3090045,
00009, 00009, 0.000005, 0.000033, 0.999597, 0.000262, 0.000103, 1, 1581713671.5648825,
00025, 00025, 0.000002, 0.000069, 0.999889, 0.000032, 0.000009, 1, 1581713671.7953706,
00017, 00017, 0.000006, 0.000031, 0.999054, 0.000588, 0.000322, 1, 1581713672.09494,
00024, 00024, 0.000002, 0.000029, 0.999862, 0.000073, 0.000034, 1, 1581713672.9655232,
00028, 00028, 0.000002, 0.000046, 0.999905, 0.000037, 0.000011, 1, 1581713673.0901344,
00044, 00044, 0.000001, 0.000100, 0.999869, 0.000021, 0.000009, 1, 1581713676.650347,
00043, 00043, 0.000006, 0.000037, 0.999182, 0.000568, 0.000207, 1, 1581713676.7112613,
00057, 00057, 0.000006, 0.000039, 0.999026, 0.000699, 0.000229, 1, 1581713676.7982662,
00035, 00035, 0.000003, 0.000033, 0.999794, 0.000126, 0.000043, 1, 1581713676.8384316,
00031, 00031, 0.000002, 0.000042, 0.999902, 0.000042, 0.000012, 1, 1581713677.316097,
00050, 00050, 0.000002, 0.000028, 0.999838, 0.000088, 0.000044, 1, 1581713677.3780735,
00042, 00042, 0.000003, 0.000040, 0.999887, 0.000053, 0.000018, 1, 1581713677.4123187,
00037, 00037, 0.000002, 0.000068, 0.999888, 0.000033, 0.000009, 1, 1581713677.5054648,
00033, 00033, 0.000003, 0.000034, 0.999716, 0.000187, 0.000060, 1, 1581713677.6078644,
00032, 00032, 0.000002, 0.000026, 0.999872, 0.000064, 0.000035, 1, 1581713677.6209934,
00038, 00038, 0.000002, 0.000037, 0.999909, 0.000037, 0.000014, 1, 1581713677.6714604,
00054, 00054, 0.000002, 0.000030, 0.999868, 0.000068, 0.000031, 1, 1581713677.7018242,
00041, 00041, 0.000002, 0.000033, 0.999893, 0.000053, 0.000018, 1, 1581713677.7478712,
00059, 00059, 0.000001, 0.000040, 0.999919, 0.000026, 0.000013, 1, 1581713677.8759015,
00030, 00030, 0.000002, 0.000029, 0.999846, 0.000081, 0.000042, 1, 1581713677.9134915,
00056, 00056, 0.000002, 0.000027, 0.999861, 0.000071, 0.000038, 1, 1581713677.9147089,
00049, 00049, 0.000003, 0.000033, 0.999894, 0.000052, 0.000020, 1, 1581713677.9454272,
00045, 00045, 0.000004, 0.000035, 0.999490, 0.000344, 0.000127, 1, 1581713678.084905,
00048, 00048, 0.000002, 0.000036, 0.999891, 0.000054, 0.000017, 1, 1581713678.1681926,
00034, 00034, 0.000004, 0.000035, 0.999654, 0.000232, 0.000076, 1, 1581713678.5223715,
00047, 00047, 0.000014, 0.000095, 0.999749, 0.000114, 0.000028, 1, 1581716628.1177256,
00052, 00052, 0.000013, 0.000116, 0.999800, 0.000051, 0.000019, 1, 1581716628.1287434,
00051, 00051, 0.000011, 0.000138, 0.999794, 0.000043, 0.000014, 1, 1581716628.1312134,
00058, 00058, 0.000010, 0.000167, 0.999788, 0.000025, 0.000011, 1, 1581716628.1328967,
00040, 00040, 0.000029, 0.000191, 0.999677, 0.000075, 0.000028, 1, 1581716628.1348567,
00046, 00046, 0.000008, 0.000375, 0.999592, 0.000017, 0.000008, 1, 1581716628.1388707,
00053, 00053, 0.000015, 0.000493, 0.999466, 0.000018, 0.000009, 1, 1581716628.1417813,
00036, 00036, 0.000013, 0.000096, 0.999791, 0.000075, 0.000025, 1, 1581716628.146204,
00039, 00039, 0.000012, 0.000110, 0.999802, 0.000058, 0.000018, 1, 1581716628.150975,
00055, 00055, 0.000008, 0.000130, 0.999813, 0.000037, 0.000012, 1, 1581716628.154375,
00071, 00071, 0.000011, 0.000126, 0.999803, 0.000045, 0.000015, 1, 1581716631.7148473,
00061, 00061, 0.000010, 0.000135, 0.999806, 0.000037, 0.000013, 1, 1581716631.8644607,
