epoch, training_loss, training_acc, test_acc, is_new_best, test_class_1, test_class_2, test_class_3, test_class_4, test_class_5,
  0, 0.10370, 0.96871, 0.84767, 1, 0.99000, 0.91833, 0.70500, 0.62833, 0.99667,
  1, 0.04100, 0.98659, 0.20267, 0, 0.00000, 0.00000, 0.00000, 0.01333, 1.00000,
  2, 0.03619, 0.98917, 0.20333, 0, 0.00000, 0.00000, 0.00333, 0.01333, 1.00000,
  3, 0.03978, 0.98590, 0.94033, 1, 0.97833, 0.86333, 0.92500, 0.95667, 0.97833,
  4, 0.02077, 0.99158, 0.98000, 1, 1.00000, 1.00000, 0.99333, 0.96667, 0.94000,
  5, 0.01714, 0.99553, 0.95767, 0, 1.00000, 1.00000, 0.99333, 0.95833, 0.83667,
  6, 0.01271, 0.99622, 0.95900, 0, 1.00000, 1.00000, 0.99667, 0.97000, 0.82833,
  7, 0.01561, 0.99484, 0.97733, 0, 1.00000, 1.00000, 0.99500, 0.96167, 0.93000,
  8, 0.01558, 0.99553, 0.91533, 0, 1.00000, 1.00000, 0.99667, 0.95833, 0.62167,
  9, 0.01134, 0.99622, 0.97833, 0, 1.00000, 1.00000, 0.99500, 0.96833, 0.92833,
 10, 0.01376, 0.99519, 0.97933, 0, 0.99833, 0.99000, 0.99167, 0.97500, 0.94167,
 11, 0.01164, 0.99622, 0.98100, 1, 1.00000, 1.00000, 0.99333, 0.97000, 0.94167,
 12, 0.01177, 0.99725, 0.98033, 0, 1.00000, 1.00000, 0.99667, 0.96667, 0.93833,
 13, 0.00891, 0.99622, 0.98433, 1, 1.00000, 1.00000, 0.99500, 0.97167, 0.95500,
 14, 0.00834, 0.99639, 0.97833, 0, 1.00000, 1.00000, 0.99333, 0.96667, 0.93167,
 15, 0.01086, 0.99622, 0.52733, 0, 0.83500, 0.42333, 0.10000, 0.28000, 0.99833,
 16, 0.00881, 0.99759, 0.86500, 0, 0.95667, 0.98667, 0.99500, 0.97167, 0.41500,
 17, 0.00624, 0.99777, 0.97100, 0, 1.00000, 1.00000, 0.99333, 0.96833, 0.89333,
 18, 0.00695, 0.99845, 0.97067, 0, 1.00000, 1.00000, 0.99500, 0.96667, 0.89167,
 19, 0.00666, 0.99759, 0.98233, 0, 1.00000, 1.00000, 0.99667, 0.97000, 0.94500,
 20, 0.00594, 0.99845, 0.97067, 0, 1.00000, 1.00000, 0.99333, 0.96667, 0.89333,
 21, 0.00537, 0.99862, 0.98133, 0, 1.00000, 1.00000, 0.99500, 0.96833, 0.94333,
 22, 0.00747, 0.99828, 0.98800, 1, 1.00000, 1.00000, 0.99833, 0.97500, 0.96667,
 23, 0.00893, 0.99845, 0.97933, 0, 1.00000, 1.00000, 0.99333, 0.96667, 0.93667,
 24, 0.00887, 0.99553, 0.98000, 0, 1.00000, 1.00000, 0.99500, 0.96833, 0.93667,
 25, 0.00789, 0.99725, 0.93800, 0, 1.00000, 1.00000, 0.99333, 0.96333, 0.73333,
 26, 0.00569, 0.99691, 0.98467, 0, 1.00000, 1.00000, 0.99500, 0.97500, 0.95333,
 27, 0.00446, 0.99862, 0.96700, 0, 1.00000, 1.00000, 0.99500, 0.96333, 0.87667,
 28, 0.00410, 0.99880, 0.94100, 0, 1.00000, 1.00000, 0.99333, 0.96167, 0.75000,
 29, 0.00399, 0.99862, 0.98333, 0, 1.00000, 1.00000, 0.99500, 0.97167, 0.95000,
 30, 0.00386, 0.99880, 0.98467, 0, 1.00000, 1.00000, 0.99500, 0.97333, 0.95500,
 31, 0.00338, 0.99897, 0.98467, 0, 1.00000, 1.00000, 0.99500, 0.97333, 0.95500,
 32, 0.00311, 0.99914, 0.98467, 0, 1.00000, 1.00000, 0.99500, 0.97333, 0.95500,
 33, 0.00302, 0.99966, 0.97967, 0, 1.00000, 1.00000, 0.99500, 0.96333, 0.94000,
 34, 0.00289, 0.99931, 0.98333, 0, 1.00000, 1.00000, 0.99333, 0.97333, 0.95000,
 35, 0.00284, 0.99948, 0.98500, 0, 1.00000, 1.00000, 0.99833, 0.97333, 0.95333,
 36, 0.00274, 0.99948, 0.96667, 0, 1.00000, 1.00000, 0.99333, 0.96333, 0.87667,
 37, 0.00264, 0.99948, 0.98400, 0, 1.00000, 1.00000, 0.99833, 0.97333, 0.94833,
 38, 0.00258, 0.99948, 0.98400, 0, 1.00000, 1.00000, 1.00000, 0.97000, 0.95000,
 39, 0.00251, 0.99948, 0.94433, 0, 1.00000, 1.00000, 0.99333, 0.96167, 0.76667,
 40, 0.00240, 0.99948, 0.96667, 0, 1.00000, 1.00000, 0.99500, 0.96667, 0.87167,
 41, 0.00240, 0.99948, 0.98433, 0, 1.00000, 1.00000, 0.99833, 0.97333, 0.95000,
 42, 0.00235, 0.99948, 0.98267, 0, 1.00000, 1.00000, 0.99500, 0.96833, 0.95000,
 43, 0.00227, 0.99948, 0.98467, 0, 1.00000, 1.00000, 0.99500, 0.97333, 0.95500,
 44, 0.00222, 0.99948, 0.97167, 0, 1.00000, 1.00000, 0.99333, 0.96333, 0.90167,
 45, 0.00222, 0.99948, 0.97533, 0, 1.00000, 1.00000, 0.99500, 0.96333, 0.91833,
 46, 0.00217, 0.99948, 0.98267, 0, 1.00000, 1.00000, 0.99833, 0.96667, 0.94833,
 47, 0.00219, 0.99948, 0.98633, 0, 1.00000, 1.00000, 0.99500, 0.97333, 0.96333,
 48, 0.00207, 0.99948, 0.97867, 0, 1.00000, 1.00000, 0.99500, 0.96500, 0.93333,
 49, 0.00205, 0.99948, 0.98367, 0, 1.00000, 1.00000, 0.99500, 0.97333, 0.95000,
 50, 0.00200, 0.99948, 0.98267, 0, 1.00000, 1.00000, 0.99500, 0.96667, 0.95167,
 51, 0.00198, 0.99948, 0.95567, 0, 1.00000, 1.00000, 0.99333, 0.95500, 0.83000,
 52, 0.00195, 0.99948, 0.98200, 0, 1.00000, 1.00000, 0.99500, 0.96500, 0.95000,
 53, 0.00184, 0.99948, 0.98233, 0, 1.00000, 1.00000, 0.99500, 0.96667, 0.95000,
 54, 0.00181, 0.99948, 0.98533, 0, 1.00000, 1.00000, 1.00000, 0.97333, 0.95333,
 55, 0.00182, 0.99948, 0.97867, 0, 1.00000, 1.00000, 0.99333, 0.96500, 0.93500,
 56, 0.00183, 0.99948, 0.98600, 0, 1.00000, 1.00000, 0.99667, 0.97333, 0.96000,
