epoch, training_loss, training_acc, test_acc, is_new_best, test_class_1, test_class_2, test_class_3, test_class_4, test_class_5,
  0, 0.05664, 0.98288, 0.98633, 1, 0.99833, 0.99667, 0.99500, 0.95500, 0.98667,
  1, 0.03935, 0.98906, 0.20000, 0, 0.00000, 0.00000, 0.00000, 0.00000, 1.00000,
  2, 0.02737, 0.99259, 0.20000, 0, 0.00000, 0.00000, 0.00000, 0.00000, 1.00000,
  3, 0.02461, 0.99329, 0.20000, 0, 0.00000, 0.00000, 0.00000, 0.00000, 1.00000,
  4, 0.02041, 0.99576, 0.92700, 0, 1.00000, 0.99833, 0.98333, 0.93167, 0.72167,
  5, 0.00824, 0.99912, 0.97700, 0, 1.00000, 1.00000, 0.99500, 0.97000, 0.92000,
  6, 0.00753, 0.99894, 0.98133, 0, 1.00000, 1.00000, 0.99500, 0.97000, 0.94167,
  7, 0.00682, 0.99912, 0.96433, 0, 1.00000, 1.00000, 0.99667, 0.96667, 0.85833,
  8, 0.00609, 0.99912, 0.98667, 1, 1.00000, 1.00000, 0.99833, 0.97500, 0.96000,
  9, 0.00698, 0.99912, 0.95800, 0, 1.00000, 1.00000, 0.98833, 0.94167, 0.86000,
 10, 0.00574, 0.99912, 0.97667, 0, 1.00000, 1.00000, 0.99667, 0.96833, 0.91833,
 11, 0.00556, 0.99912, 0.94067, 0, 0.85833, 1.00000, 0.99167, 0.97167, 0.88167,
 12, 0.00667, 0.99912, 0.98400, 0, 0.99833, 0.99500, 0.98667, 0.96500, 0.97500,
 13, 0.00588, 0.99912, 0.97867, 0, 1.00000, 1.00000, 0.99333, 0.97000, 0.93000,
 14, 0.00715, 0.99876, 0.20000, 0, 0.00000, 0.00000, 0.00000, 0.00000, 1.00000,
 15, 0.01699, 0.99576, 0.96300, 0, 0.99667, 0.99167, 0.93333, 0.90000, 0.99333,
 16, 0.00953, 0.99806, 0.97067, 0, 1.00000, 1.00000, 0.99833, 0.97000, 0.88500,
 17, 0.00545, 0.99912, 0.97500, 0, 1.00000, 1.00000, 0.99167, 0.96167, 0.92167,
 18, 0.00580, 0.99912, 0.98500, 0, 1.00000, 1.00000, 1.00000, 0.96833, 0.95667,
 19, 0.00559, 0.99912, 0.98333, 0, 1.00000, 1.00000, 0.99667, 0.97000, 0.95000,
 20, 0.00513, 0.99912, 0.98367, 0, 1.00000, 1.00000, 1.00000, 0.96833, 0.95000,
 21, 0.00466, 0.99912, 0.98200, 0, 1.00000, 1.00000, 0.99667, 0.97167, 0.94167,
 22, 0.00481, 0.99929, 0.98333, 0, 1.00000, 1.00000, 1.00000, 0.97000, 0.94667,
 23, 0.00408, 0.99912, 0.97767, 0, 1.00000, 1.00000, 0.99667, 0.97000, 0.92167,
 24, 0.00444, 0.99929, 0.98767, 1, 1.00000, 0.99833, 1.00000, 0.97167, 0.96833,
 25, 0.00460, 0.99929, 0.98200, 0, 1.00000, 1.00000, 0.99667, 0.96833, 0.94500,
 26, 0.00367, 0.99929, 0.96667, 0, 0.99667, 0.99000, 0.90167, 0.95500, 0.99000,
 27, 0.00374, 0.99929, 0.20467, 0, 0.00000, 0.00000, 0.00000, 0.02333, 1.00000,
 28, 0.00384, 0.99947, 0.20300, 0, 0.00000, 0.00000, 0.00000, 0.01500, 1.00000,
 29, 0.00450, 0.99929, 0.98567, 0, 1.00000, 1.00000, 1.00000, 0.97000, 0.95833,
 30, 0.00345, 0.99929, 0.98533, 0, 1.00000, 1.00000, 1.00000, 0.96667, 0.96000,
 31, 0.00383, 0.99912, 0.96700, 0, 1.00000, 1.00000, 0.99667, 0.95833, 0.88000,
 32, 0.00341, 0.99929, 0.98300, 0, 1.00000, 1.00000, 0.99500, 0.96667, 0.95333,
 33, 0.00285, 0.99947, 0.98300, 0, 1.00000, 1.00000, 1.00000, 0.96833, 0.94667,
 34, 0.00312, 0.99947, 0.98233, 0, 1.00000, 1.00000, 1.00000, 0.96833, 0.94333,
 35, 0.00320, 0.99929, 0.98600, 0, 1.00000, 1.00000, 0.99667, 0.96667, 0.96667,
 36, 0.00383, 0.99929, 0.98433, 0, 1.00000, 1.00000, 0.99667, 0.96667, 0.95833,
 37, 0.00287, 0.99965, 0.98233, 0, 1.00000, 1.00000, 0.99500, 0.96667, 0.95000,
 38, 0.00275, 0.99947, 0.97767, 0, 1.00000, 1.00000, 0.99167, 0.96500, 0.93167,
 39, 0.00277, 0.99947, 0.98233, 0, 1.00000, 1.00000, 0.99500, 0.96667, 0.95000,
 40, 0.00308, 0.99947, 0.20333, 0, 0.00000, 0.00000, 0.00000, 0.01667, 1.00000,
 41, 0.00261, 0.99965, 0.98367, 0, 1.00000, 1.00000, 0.99833, 0.96833, 0.95167,
 42, 0.00280, 0.99947, 0.98067, 0, 1.00000, 1.00000, 0.99667, 0.96667, 0.94000,
 43, 0.00266, 0.99947, 0.98333, 0, 1.00000, 1.00000, 0.99667, 0.96833, 0.95167,
 44, 0.00259, 0.99947, 0.98400, 0, 1.00000, 0.99833, 1.00000, 0.97000, 0.95167,
 45, 0.00270, 0.99947, 0.98400, 0, 1.00000, 0.99667, 0.97833, 0.97333, 0.97167,
 46, 0.00274, 0.99947, 0.98600, 0, 1.00000, 1.00000, 0.99833, 0.96667, 0.96500,
 47, 0.00282, 0.99965, 0.97967, 0, 1.00000, 1.00000, 0.99500, 0.97000, 0.93333,
 48, 0.00259, 0.99947, 0.98633, 0, 1.00000, 1.00000, 1.00000, 0.96500, 0.96667,
 49, 0.00235, 0.99965, 0.98567, 0, 1.00000, 1.00000, 0.99667, 0.96500, 0.96667,
 50, 0.00231, 0.99965, 0.98400, 0, 1.00000, 1.00000, 0.99833, 0.96833, 0.95333,
 51, 0.00223, 0.99965, 0.98633, 0, 1.00000, 1.00000, 1.00000, 0.96500, 0.96667,
 52, 0.00216, 0.99965, 0.98000, 0, 1.00000, 1.00000, 0.99667, 0.96667, 0.93667,
 53, 0.00205, 0.99982, 0.98167, 0, 1.00000, 1.00000, 0.99667, 0.96833, 0.94333,
 54, 0.00202, 0.99965, 0.98600, 0, 1.00000, 1.00000, 0.99167, 0.97167, 0.96667,
 55, 0.00190, 0.99965, 0.98567, 0, 1.00000, 1.00000, 0.99667, 0.97000, 0.96167,
 56, 0.00186, 0.99965, 0.98500, 0, 1.00000, 1.00000, 0.99667, 0.96667, 0.96167,
 57, 0.00168, 0.99982, 0.98333, 0, 1.00000, 1.00000, 0.99833, 0.96833, 0.95000,
 58, 0.00159, 0.99982, 0.98367, 0, 1.00000, 1.00000, 1.00000, 0.96833, 0.95000,
 59, 0.00153, 0.99982, 0.98500, 0, 1.00000, 1.00000, 0.99667, 0.96667, 0.96167,
