process_num, iter_num, probability_1, probability_2, probability_3, probability_4, probability_5, is_correct, time,
00016, 00016, 0.000000, 0.000030, 0.999946, 0.000010, 0.000013, 1, 1584940083.7773438,
00001, 00001, 0.000001, 0.000070, 0.999860, 0.000033, 0.000036, 1, 1584940084.0446107,
00005, 00005, 0.000030, 0.000584, 0.996918, 0.001575, 0.000893, 1, 1584940084.2643626,
00002, 00002, 0.000000, 0.000026, 0.999956, 0.000007, 0.000010, 1, 1584940084.8765302,
00006, 00006, 0.000002, 0.000107, 0.999736, 0.000082, 0.000073, 1, 1584940084.885256,
00007, 00007, 0.000000, 0.000027, 0.999954, 0.000008, 0.000011, 1, 1584940085.0256727,
00012, 00012, 0.000004, 0.000170, 0.999490, 0.000191, 0.000145, 1, 1584940085.112226,
00027, 00027, 0.000000, 0.000050, 0.999908, 0.000019, 0.000023, 1, 1584940085.162832,
00026, 00026, 0.000001, 0.000086, 0.999824, 0.000043, 0.000047, 1, 1584940085.2856607,
00011, 00011, 0.000000, 0.000035, 0.999935, 0.000014, 0.000017, 1, 1584940085.343682,
00023, 00023, 0.000000, 0.000025, 0.999957, 0.000007, 0.000010, 1, 1584940085.5173566,
00008, 00008, 0.000000, 0.000025, 0.999961, 0.000005, 0.000009, 1, 1584940085.5276546,
00019, 00019, 0.000000, 0.000032, 0.999942, 0.000011, 0.000014, 1, 1584940085.5358334,
00004, 00004, 0.000001, 0.000090, 0.999781, 0.000067, 0.000060, 1, 1584940085.6121554,
00021, 00021, 0.000001, 0.000073, 0.999830, 0.000050, 0.000046, 1, 1584940085.6597703,
00025, 00025, 0.000003, 0.000149, 0.999594, 0.000138, 0.000115, 1, 1584940085.9696898,
00009, 00009, 0.000000, 0.000034, 0.999933, 0.000016, 0.000018, 1, 1584940086.0689025,
00013, 00013, 0.000003, 0.000144, 0.999631, 0.000120, 0.000103, 1, 1584940086.1117096,
00000, 00000, 0.000000, 0.000050, 0.999906, 0.000019, 0.000024, 1, 1584940086.1185966,
00010, 00010, 0.000000, 0.000030, 0.999952, 0.000007, 0.000011, 1, 1584940086.121105,
00024, 00024, 0.000015, 0.000368, 0.998481, 0.000697, 0.000440, 1, 1584940086.4051108,
00003, 00003, 0.000001, 0.000210, 0.999721, 0.000018, 0.000050, 1, 1584940086.5978084,
00028, 00028, 0.000000, 0.000035, 0.999927, 0.000018, 0.000019, 1, 1584940086.6594439,
00015, 00015, 0.000000, 0.000023, 0.999966, 0.000004, 0.000007, 1, 1584940086.7300677,
00018, 00018, 0.000016, 0.000385, 0.998362, 0.000761, 0.000476, 1, 1584940086.8137512,
00020, 00020, 0.000000, 0.000045, 0.999920, 0.000015, 0.000020, 1, 1584940086.9749897,
00022, 00022, 0.000000, 0.000043, 0.999924, 0.000014, 0.000019, 1, 1584940087.1301153,
00014, 00014, 0.000002, 0.000149, 0.999644, 0.000106, 0.000099, 1, 1584940087.598732,
00017, 00017, 0.000000, 0.000025, 0.999964, 0.000004, 0.000008, 1, 1584940089.6155515,
00029, 00029, 0.000000, 0.000031, 0.999946, 0.000010, 0.000013, 1, 1584940089.6904473,
00051, 00051, 0.000001, 0.000109, 0.999762, 0.000064, 0.000064, 1, 1584940093.065314,
00038, 00038, 0.000000, 0.000028, 0.999959, 0.000004, 0.000009, 1, 1584940093.1877918,
00032, 00032, 0.000000, 0.000027, 0.999958, 0.000006, 0.000010, 1, 1584940093.3374028,
00053, 00053, 0.000000, 0.000022, 0.999965, 0.000005, 0.000008, 1, 1584940093.5895796,
00049, 00049, 0.000000, 0.000040, 0.999934, 0.000010, 0.000015, 1, 1584940093.9730854,
00037, 00037, 0.000002, 0.000100, 0.999744, 0.000083, 0.000071, 1, 1584940094.2325842,
00043, 00043, 0.000004, 0.000167, 0.999476, 0.000204, 0.000149, 1, 1584940094.4745991,
00036, 00036, 0.000007, 0.000236, 0.999247, 0.000295, 0.000216, 1, 1584940095.4490638,
00046, 00046, 0.000000, 0.000022, 0.999967, 0.000004, 0.000007, 1, 1584940095.4564674,
00054, 00054, 0.000000, 0.000040, 0.999933, 0.000011, 0.000016, 1, 1584940095.668781,
00039, 00039, 0.000004, 0.000181, 0.999455, 0.000206, 0.000154, 1, 1584940095.7428422,
00058, 00058, 0.000000, 0.000022, 0.999964, 0.000005, 0.000008, 1, 1584940096.1200306,
00057, 00057, 0.000001, 0.000061, 0.999867, 0.000036, 0.000036, 1, 1584940096.1529424,
00052, 00052, 0.000000, 0.000017, 0.999971, 0.000005, 0.000007, 1, 1584940096.2124355,
00033, 00033, 0.000000, 0.000055, 0.999898, 0.000021, 0.000026, 1, 1584940096.226751,
00048, 00048, 0.000000, 0.000019, 0.999969, 0.000004, 0.000007, 1, 1584940096.254161,
00041, 00041, 0.000005, 0.000206, 0.999400, 0.000218, 0.000171, 1, 1584940096.467358,
00034, 00034, 0.000000, 0.000033, 0.999946, 0.000008, 0.000012, 1, 1584940096.480952,
00031, 00031, 0.000000, 0.000042, 0.999917, 0.000019, 0.000022, 1, 1584940096.5786898,
00044, 00044, 0.000001, 0.000065, 0.999873, 0.000029, 0.000033, 1, 1584940096.5800626,
00042, 00042, 0.000000, 0.000013, 0.999971, 0.000001, 0.000015, 1, 1584940326.4194984,
00045, 00045, 0.000019, 0.000475, 0.997208, 0.000402, 0.001896, 1, 1584940326.4210422,
00056, 00056, 0.000003, 0.000168, 0.999443, 0.000041, 0.000345, 1, 1584940326.4222198,
00047, 00047, 0.001508, 0.007675, 0.592145, 0.170245, 0.228427, 1, 1584940326.4241226,
00035, 00035, 0.000000, 0.000010, 0.999974, 0.000001, 0.000015, 1, 1584940326.427027,
00059, 00059, 0.000016, 0.000498, 0.997311, 0.000337, 0.001838, 1, 1584940326.42977,
