process_num, iter_num, probability_1, probability_2, probability_3, probability_4, probability_5, is_correct, time,
00002, 00002, 0.000000, 0.000031, 0.999952, 0.000007, 0.000011, 1, 1584935266.0699396,
00001, 00001, 0.000026, 0.000515, 0.997364, 0.001337, 0.000757, 1, 1584935266.1626637,
00008, 00008, 0.000000, 0.000031, 0.999945, 0.000011, 0.000014, 1, 1584935267.241153,
00006, 00006, 0.000000, 0.000023, 0.999964, 0.000005, 0.000008, 1, 1584935267.2549794,
00000, 00000, 0.000002, 0.000103, 0.999722, 0.000095, 0.000077, 1, 1584935267.8260581,
00014, 00014, 0.000000, 0.000027, 0.999961, 0.000004, 0.000008, 1, 1584935267.9565802,
00004, 00004, 0.000001, 0.000104, 0.999767, 0.000065, 0.000063, 1, 1584935268.0793695,
00027, 00027, 0.000001, 0.000057, 0.999875, 0.000034, 0.000033, 1, 1584935268.5162404,
00012, 00012, 0.000000, 0.000052, 0.999927, 0.000006, 0.000015, 1, 1584935268.5783062,
00020, 00020, 0.000000, 0.000032, 0.999950, 0.000006, 0.000011, 1, 1584935268.6365798,
00007, 00007, 0.000001, 0.000071, 0.999841, 0.000044, 0.000043, 1, 1584935268.6662433,
00003, 00003, 0.000000, 0.000045, 0.999909, 0.000021, 0.000024, 1, 1584935268.7124243,
00024, 00024, 0.000000, 0.000045, 0.999915, 0.000018, 0.000022, 1, 1584935268.8420565,
00011, 00011, 0.000002, 0.000115, 0.999663, 0.000125, 0.000095, 1, 1584935268.9484742,
00023, 00023, 0.000000, 0.000035, 0.999936, 0.000013, 0.000016, 1, 1584935269.0679326,
00005, 00005, 0.000000, 0.000025, 0.999965, 0.000003, 0.000007, 1, 1584935269.3037236,
00010, 00010, 0.000000, 0.000022, 0.999967, 0.000004, 0.000007, 1, 1584935269.4199562,
00019, 00019, 0.000000, 0.000034, 0.999945, 0.000008, 0.000013, 1, 1584935269.4366577,
00015, 00015, 0.000000, 0.000016, 0.999972, 0.000005, 0.000007, 1, 1584935269.5951974,
00009, 00009, 0.000000, 0.000031, 0.999945, 0.000010, 0.000014, 1, 1584935269.7092228,
00013, 00013, 0.000000, 0.000030, 0.999947, 0.000010, 0.000013, 1, 1584935269.7782161,
00028, 00028, 0.000000, 0.000055, 0.999902, 0.000018, 0.000024, 1, 1584935270.0729115,
00026, 00026, 0.000000, 0.000030, 0.999940, 0.000014, 0.000016, 1, 1584935270.1708093,
00018, 00018, 0.000000, 0.000022, 0.999967, 0.000004, 0.000007, 1, 1584935270.4668283,
00029, 00029, 0.000000, 0.000021, 0.999967, 0.000004, 0.000008, 1, 1584935271.298319,
00021, 00021, 0.000000, 0.000047, 0.999914, 0.000017, 0.000021, 1, 1584935271.6325562,
00025, 00025, 0.000000, 0.000021, 0.999963, 0.000006, 0.000009, 1, 1584935271.6394322,
00016, 00016, 0.000000, 0.000028, 0.999951, 0.000009, 0.000012, 1, 1584935271.7551756,
00017, 00017, 0.000000, 0.000027, 0.999960, 0.000004, 0.000008, 1, 1584935272.2781565,
00022, 00022, 0.000190, 0.036271, 0.960965, 0.000511, 0.002063, 1, 1584935272.3795092,
00033, 00033, 0.000000, 0.000022, 0.999959, 0.000008, 0.000010, 1, 1584935275.4446156,
00031, 00031, 0.000000, 0.000027, 0.999957, 0.000006, 0.000010, 1, 1584935276.064353,
00051, 00051, 0.000000, 0.000019, 0.999970, 0.000005, 0.000007, 1, 1584935276.078293,
00039, 00039, 0.000001, 0.000075, 0.999811, 0.000061, 0.000052, 1, 1584935276.3723621,
00052, 00052, 0.000000, 0.000042, 0.999926, 0.000013, 0.000018, 1, 1584935276.3867137,
00042, 00042, 0.000000, 0.000026, 0.999960, 0.000006, 0.000009, 1, 1584935276.8058648,
00032, 00032, 0.000001, 0.000084, 0.999822, 0.000046, 0.000047, 1, 1584935276.9421089,
00041, 00041, 0.000000, 0.000046, 0.999918, 0.000016, 0.000020, 1, 1584935278.3788288,
00056, 00056, 0.000000, 0.000027, 0.999961, 0.000004, 0.000008, 1, 1584935278.437455,
00045, 00045, 0.000000, 0.000028, 0.999956, 0.000006, 0.000010, 1, 1584935278.5087123,
00036, 00036, 0.000000, 0.000046, 0.999936, 0.000005, 0.000013, 1, 1584935278.5419946,
00038, 00038, 0.000002, 0.000114, 0.999736, 0.000076, 0.000072, 1, 1584935278.559085,
00053, 00053, 0.000000, 0.000024, 0.999963, 0.000005, 0.000008, 1, 1584935278.6406014,
00034, 00034, 0.000000, 0.000016, 0.999973, 0.000004, 0.000006, 1, 1584935278.7476408,
00037, 00037, 0.000000, 0.000041, 0.999934, 0.000009, 0.000015, 1, 1584935278.749938,
00059, 00059, 0.000161, 0.001601, 0.983766, 0.010039, 0.004434, 1, 1584935279.2693906,
00055, 00055, 0.000000, 0.000035, 0.999944, 0.000008, 0.000013, 1, 1584935279.2897062,
00049, 00049, 0.000000, 0.000054, 0.999899, 0.000022, 0.000026, 1, 1584935279.3075352,
00030, 00030, 0.000000, 0.000029, 0.999952, 0.000007, 0.000011, 1, 1584935279.3800235,
00050, 00050, 0.000001, 0.000111, 0.999756, 0.000066, 0.000066, 1, 1584935279.627486,
00057, 00057, 0.000000, 0.000022, 0.999964, 0.000005, 0.000008, 1, 1584935499.3987136,
00044, 00044, 0.000001, 0.000041, 0.999557, 0.000388, 0.000013, 1, 1584935499.4769046,
00048, 00048, 0.000000, 0.000042, 0.999868, 0.000086, 0.000004, 1, 1584935499.478328,
00047, 00047, 0.000004, 0.000056, 0.996427, 0.003423, 0.000090, 1, 1584935499.4795954,
00058, 00058, 0.000006, 0.000072, 0.996463, 0.003360, 0.000098, 1, 1584935499.4811888,
00040, 00040, 0.000000, 0.000020, 0.999613, 0.000356, 0.000010, 1, 1584935499.4840794,
00054, 00054, 0.000008, 0.000070, 0.992389, 0.007358, 0.000176, 1, 1584935499.487669,
00046, 00046, 0.000000, 0.000026, 0.999714, 0.000251, 0.000008, 1, 1584935499.4921882,
00043, 00043, 0.000000, 0.000030, 0.999693, 0.000268, 0.000009, 1, 1584935499.4952226,
00035, 00035, 0.000001, 0.000046, 0.999481, 0.000456, 0.000016, 1, 1584935499.4995477,
00085, 00085, 0.000017, 0.000098, 0.978726, 0.020731, 0.000429, 1, 1584935503.3461843,
00087, 00087, 0.000000, 0.000036, 0.999824, 0.000135, 0.000005, 1, 1584935504.1641498,
00061, 00061, 0.000000, 0.000030, 0.999847, 0.000118, 0.000005, 1, 1584935504.2647965,
00063, 00063, 0.000004, 0.000050, 0.995077, 0.004758, 0.000110, 1, 1584935504.8683794,
00066, 00066, 0.000056, 0.000174, 0.878179, 0.119566, 0.002025, 1, 1584935504.9303555,
00067, 00067, 0.000000, 0.000040, 0.999840, 0.000115, 0.000005, 1, 1584935505.0283825,
00060, 00060, 0.000013, 0.000093, 0.987031, 0.012572, 0.000291, 1, 1584935505.0769222,
00079, 00079, 0.000001, 0.000037, 0.999207, 0.000732, 0.000023, 1, 1584935505.2335687,
00075, 00075, 0.000000, 0.000042, 0.999869, 0.000085, 0.000004, 1, 1584935505.3465903,
00072, 00072, 0.000003, 0.000049, 0.997098, 0.002778, 0.000072, 1, 1584935505.631412,
00062, 00062, 0.000021, 0.000120, 0.976166, 0.023172, 0.000521, 1, 1584935505.8339083,
00077, 00077, 0.000026, 0.000126, 0.973219, 0.026063, 0.000567, 1, 1584935506.0130963,
00084, 00084, 0.000000, 0.000036, 0.999815, 0.000143, 0.000006, 1, 1584935506.15286,
00073, 00073, 0.000003, 0.000042, 0.995747, 0.004115, 0.000092, 1, 1584935506.2026093,
00080, 00080, 0.000024, 0.000120, 0.967296, 0.031906, 0.000654, 1, 1584935506.2669218,
00083, 00083, 0.000003, 0.000047, 0.996945, 0.002931, 0.000075, 1, 1584935506.2936974,
00076, 00076, 0.000001, 0.000034, 0.999471, 0.000479, 0.000016, 1, 1584935506.4864807,
00082, 00082, 0.000004, 0.000061, 0.997422, 0.002440, 0.000072, 1, 1584935506.622879,
00088, 00088, 0.000007, 0.000067, 0.994737, 0.005059, 0.000130, 1, 1584935506.6245794,
00078, 00078, 0.000001, 0.000041, 0.999657, 0.000291, 0.000011, 1, 1584935506.6472719,
00089, 00089, 0.000000, 0.000047, 0.999759, 0.000186, 0.000008, 1, 1584935506.6681883,
00064, 00064, 0.000000, 0.000030, 0.999698, 0.000263, 0.000009, 1, 1584935506.720709,
00070, 00070, 0.000001, 0.000047, 0.999170, 0.000756, 0.000026, 1, 1584935507.1285515,
00071, 00071, 0.000007, 0.000074, 0.994839, 0.004946, 0.000134, 1, 1584935507.1660984,
00086, 00086, 0.000002, 0.000037, 0.998787, 0.001142, 0.000033, 1, 1584935507.2891598,
00081, 00081, 0.000002, 0.000034, 0.998218, 0.001703, 0.000043, 1, 1584935507.97628,
00069, 00069, 0.000072, 0.000181, 0.819783, 0.177265, 0.002700, 1, 1584935508.3970275,
00074, 00074, 0.000000, 0.000029, 0.999883, 0.000085, 0.000003, 1, 1584935508.5705106,
00068, 00068, 0.000000, 0.000037, 0.999783, 0.000174, 0.000007, 1, 1584935509.0700057,
00065, 00065, 0.000001, 0.000040, 0.999361, 0.000579, 0.000019, 1, 1584935509.708508,
00096, 00096, 0.000016, 0.000104, 0.983771, 0.015744, 0.000367, 1, 1584935513.1628819,
00093, 00093, 0.000004, 0.000051, 0.997378, 0.002500, 0.000068, 1, 1584935513.1953392,
00112, 00112, 0.000001, 0.000025, 0.999368, 0.000590, 0.000017, 1, 1584935514.491745,
00091, 00091, 0.000000, 0.000023, 0.999822, 0.000149, 0.000005, 1, 1584935514.580724,
00111, 00111, 0.000000, 0.000046, 0.999800, 0.000148, 0.000006, 1, 1584935514.761462,
00110, 00110, 0.000007, 0.000071, 0.992773, 0.006978, 0.000170, 1, 1584935514.7980273,
00090, 00090, 0.000000, 0.000045, 0.999894, 0.000059, 0.000002, 1, 1584935514.8197968,
00115, 00115, 0.000009, 0.000078, 0.990263, 0.009429, 0.000221, 1, 1584935514.821161,
00092, 00092, 0.000001, 0.000039, 0.999504, 0.000441, 0.000015, 1, 1584935514.89231,
00104, 00104, 0.000002, 0.000043, 0.998591, 0.001326, 0.000039, 1, 1584935515.0334363,
00105, 00105, 0.000014, 0.000090, 0.983486, 0.016060, 0.000350, 1, 1584935708.5064561,
00094, 00094, 0.000167, 0.000300, 0.995027, 0.004081, 0.000424, 1, 1584935708.5837348,
00102, 00102, 0.000044, 0.000219, 0.998572, 0.001048, 0.000116, 1, 1584935708.5937235,
00109, 00109, 0.000021, 0.000161, 0.999308, 0.000458, 0.000052, 1, 1584935708.59721,
00113, 00113, 0.002073, 0.001844, 0.948536, 0.042092, 0.005456, 1, 1584935708.598936,
00099, 00099, 0.000092, 0.000318, 0.997524, 0.001847, 0.000219, 1, 1584935708.6031933,
00117, 00117, 0.000214, 0.000493, 0.995930, 0.002950, 0.000412, 1, 1584935708.6259387,
