process_num, iter_num, probability_1, probability_2, probability_3, probability_4, probability_5, is_correct, time,
00004, 00004, 0.000000, 0.000038, 0.999947, 0.000005, 0.000010, 1, 1584932768.117224,
00020, 00020, 0.000001, 0.000117, 0.999841, 0.000011, 0.000030, 1, 1584932768.5610242,
00005, 00005, 0.000000, 0.000042, 0.999937, 0.000007, 0.000014, 1, 1584932769.3060045,
00008, 00008, 0.000001, 0.000086, 0.999788, 0.000066, 0.000058, 1, 1584932769.3622708,
00010, 00010, 0.000000, 0.000024, 0.999961, 0.000006, 0.000009, 1, 1584932769.3665135,
00007, 00007, 0.000001, 0.000099, 0.999783, 0.000059, 0.000058, 1, 1584932769.7055619,
00015, 00015, 0.000000, 0.000038, 0.999932, 0.000013, 0.000017, 1, 1584932769.7992954,
00003, 00003, 0.000000, 0.000037, 0.999938, 0.000010, 0.000015, 1, 1584932769.8444688,
00026, 00026, 0.000009, 0.000298, 0.998968, 0.000426, 0.000298, 1, 1584932769.8721309,
00009, 00009, 0.000000, 0.000024, 0.999964, 0.000005, 0.000008, 1, 1584932769.8933969,
00017, 00017, 0.000003, 0.000129, 0.999649, 0.000121, 0.000098, 1, 1584932770.0233872,
00002, 00002, 0.000000, 0.000032, 0.999951, 0.000006, 0.000011, 1, 1584932770.1651788,
00011, 00011, 0.000007, 0.000184, 0.999245, 0.000350, 0.000215, 1, 1584932770.2865436,
00006, 00006, 0.000004, 0.000191, 0.999438, 0.000206, 0.000161, 1, 1584932770.3865812,
00023, 00023, 0.000001, 0.000064, 0.999871, 0.000031, 0.000034, 1, 1584932770.5469558,
00021, 00021, 0.000000, 0.000030, 0.999948, 0.000009, 0.000012, 1, 1584932770.563371,
00001, 00001, 0.000001, 0.000189, 0.999748, 0.000017, 0.000046, 1, 1584932770.5752094,
00029, 00029, 0.000001, 0.000061, 0.999885, 0.000024, 0.000029, 1, 1584932770.57647,
00016, 00016, 0.000001, 0.000090, 0.999811, 0.000048, 0.000050, 1, 1584932770.588104,
00024, 00024, 0.000000, 0.000032, 0.999949, 0.000007, 0.000012, 1, 1584932770.624039,
00014, 00014, 0.000000, 0.000023, 0.999964, 0.000005, 0.000008, 1, 1584932770.6252847,
00012, 00012, 0.000005, 0.000201, 0.999429, 0.000203, 0.000163, 1, 1584932770.641061,
00000, 00000, 0.000002, 0.000102, 0.999754, 0.000075, 0.000067, 1, 1584932770.8937874,
00013, 00013, 0.000000, 0.000026, 0.999962, 0.000004, 0.000008, 1, 1584932770.9647045,
00027, 00027, 0.000000, 0.000061, 0.999916, 0.000007, 0.000016, 1, 1584932771.0129895,
00022, 00022, 0.000000, 0.000040, 0.999943, 0.000006, 0.000012, 1, 1584932771.1385744,
00028, 00028, 0.000000, 0.000038, 0.999936, 0.000010, 0.000015, 1, 1584932771.6770527,
00019, 00019, 0.000000, 0.000046, 0.999911, 0.000020, 0.000023, 1, 1584932772.4964976,
00018, 00018, 0.000001, 0.000046, 0.999880, 0.000041, 0.000032, 1, 1584932773.1479504,
00025, 00025, 0.000002, 0.000102, 0.999739, 0.000085, 0.000072, 1, 1584932773.4777615,
00045, 00045, 0.000000, 0.000042, 0.999938, 0.000006, 0.000013, 1, 1584932776.9641805,
00053, 00053, 0.000007, 0.000197, 0.999204, 0.000371, 0.000222, 1, 1584932777.5746038,
00055, 00055, 0.000000, 0.000027, 0.999957, 0.000006, 0.000010, 1, 1584932777.6030555,
00031, 00031, 0.000000, 0.000024, 0.999963, 0.000005, 0.000008, 1, 1584932777.611231,
00033, 00033, 0.000001, 0.000067, 0.999846, 0.000045, 0.000042, 1, 1584932778.1658826,
00046, 00046, 0.000002, 0.000119, 0.999725, 0.000079, 0.000075, 1, 1584932778.4133801,
00041, 00041, 0.000000, 0.000036, 0.999938, 0.000011, 0.000015, 1, 1584932778.5516882,
00056, 00056, 0.000000, 0.000038, 0.999927, 0.000016, 0.000019, 1, 1584932779.0004847,
00054, 00054, 0.000000, 0.000048, 0.999907, 0.000021, 0.000024, 1, 1584932779.2474236,
00042, 00042, 0.000000, 0.000021, 0.999967, 0.000005, 0.000008, 1, 1584932779.2486794,
00049, 00049, 0.000000, 0.000022, 0.999967, 0.000004, 0.000007, 1, 1584932779.2843583,
00047, 00047, 0.000000, 0.000029, 0.999952, 0.000008, 0.000011, 1, 1584932779.4993684,
00059, 00059, 0.000000, 0.000053, 0.999898, 0.000022, 0.000026, 1, 1584932779.7394192,
00044, 00044, 0.000030, 0.000483, 0.996816, 0.001791, 0.000880, 1, 1584932779.7470112,
00034, 00034, 0.000001, 0.000077, 0.999838, 0.000041, 0.000043, 1, 1584932779.7842965,
00036, 00036, 0.000000, 0.000027, 0.999961, 0.000004, 0.000008, 1, 1584932779.788904,
00037, 00037, 0.000000, 0.000033, 0.999942, 0.000010, 0.000014, 1, 1584932779.9632366,
00048, 00048, 0.000000, 0.000026, 0.999961, 0.000005, 0.000008, 1, 1584932779.9952695,
00043, 00043, 0.000018, 0.000447, 0.998241, 0.000778, 0.000517, 1, 1584932780.1474173,
00035, 00035, 0.000000, 0.000028, 0.999948, 0.000010, 0.000013, 1, 1584932780.1798005,
00057, 00057, 0.000000, 0.000181, 0.999698, 0.000080, 0.000042, 1, 1584933012.5467126,
00052, 00052, 0.000015, 0.000752, 0.995998, 0.002506, 0.000729, 1, 1584933012.5483701,
00039, 00039, 0.000002, 0.000321, 0.999234, 0.000313, 0.000130, 1, 1584933012.5497935,
00050, 00050, 0.000002, 0.000357, 0.999087, 0.000400, 0.000154, 1, 1584933012.5517068,
00051, 00051, 0.000007, 0.000647, 0.998054, 0.000944, 0.000349, 1, 1584933012.5540674,
00040, 00040, 0.000009, 0.005551, 0.993930, 0.000275, 0.000235, 1, 1584933012.5564344,
00032, 00032, 0.000003, 0.000494, 0.998763, 0.000528, 0.000211, 1, 1584933012.5592904,
00058, 00058, 0.000000, 0.000116, 0.999799, 0.000056, 0.000028, 1, 1584933012.573568,
00038, 00038, 0.000000, 0.000141, 0.999797, 0.000039, 0.000023, 1, 1584933012.577528,
00030, 00030, 0.000001, 0.000223, 0.999607, 0.000115, 0.000055, 1, 1584933012.6545024,
00061, 00061, 0.000001, 0.000274, 0.999413, 0.000217, 0.000095, 1, 1584933016.992231,
00076, 00076, 0.000001, 0.000198, 0.999642, 0.000107, 0.000053, 1, 1584933017.0193584,
00062, 00062, 0.000002, 0.000367, 0.999057, 0.000412, 0.000163, 1, 1584933017.2333233,
00063, 00063, 0.000161, 0.001801, 0.967718, 0.025089, 0.005232, 1, 1584933017.4654555,
00069, 00069, 0.000000, 0.000261, 0.999670, 0.000040, 0.000028, 1, 1584933017.982014,
00087, 00087, 0.000004, 0.000443, 0.998636, 0.000671, 0.000245, 1, 1584933018.058761,
00077, 00077, 0.000202, 0.001977, 0.956602, 0.034439, 0.006780, 1, 1584933018.37164,
00083, 00083, 0.000000, 0.000315, 0.999580, 0.000062, 0.000042, 1, 1584933018.3894851,
00072, 00072, 0.000000, 0.000180, 0.999750, 0.000044, 0.000026, 1, 1584933018.4190998,
00082, 00082, 0.000000, 0.000164, 0.999757, 0.000049, 0.000029, 1, 1584933018.4640903,
00075, 00075, 0.000624, 0.001061, 0.368168, 0.599872, 0.030275, 0, 1584933018.4693613,
00080, 00080, 0.000001, 0.000230, 0.999532, 0.000163, 0.000074, 1, 1584933018.4916365,
00088, 00088, 0.000000, 0.000168, 0.999776, 0.000034, 0.000021, 1, 1584933018.5515397,
00060, 00060, 0.000002, 0.000430, 0.999292, 0.000174, 0.000103, 1, 1584933018.7436132,
00085, 00085, 0.000001, 0.000251, 0.999482, 0.000183, 0.000083, 1, 1584933018.7940059,
00070, 00070, 0.000000, 0.000159, 0.999766, 0.000048, 0.000027, 1, 1584933018.861673,
00089, 00089, 0.000002, 0.000308, 0.999258, 0.000306, 0.000126, 1, 1584933019.0081978,
00065, 00065, 0.000030, 0.000925, 0.994056, 0.003891, 0.001098, 1, 1584933019.1023602,
00068, 00068, 0.000001, 0.000225, 0.999556, 0.000149, 0.000069, 1, 1584933019.107737,
00067, 00067, 0.000005, 0.000477, 0.998420, 0.000812, 0.000286, 1, 1584933019.1204517,
00074, 00074, 0.000001, 0.000202, 0.999640, 0.000105, 0.000052, 1, 1584933019.1661847,
00079, 00079, 0.000000, 0.000150, 0.999775, 0.000047, 0.000027, 1, 1584933019.1677804,
00073, 00073, 0.000003, 0.000482, 0.998927, 0.000412, 0.000176, 1, 1584933019.3568964,
00081, 00081, 0.000001, 0.000235, 0.999518, 0.000170, 0.000076, 1, 1584933019.420669,
00086, 00086, 0.000001, 0.000246, 0.999583, 0.000109, 0.000061, 1, 1584933019.6893733,
00078, 00078, 0.000001, 0.000285, 0.999378, 0.000234, 0.000102, 1, 1584933019.7965326,
00066, 00066, 0.000001, 0.000200, 0.999629, 0.000115, 0.000055, 1, 1584933019.978909,
00084, 00084, 0.000003, 0.000390, 0.998848, 0.000555, 0.000204, 1, 1584933020.1037102,
00071, 00071, 0.000000, 0.000163, 0.999778, 0.000037, 0.000022, 1, 1584933021.4527755,
00064, 00064, 0.000001, 0.000269, 0.999434, 0.000203, 0.000093, 1, 1584933022.7121456,
00090, 00090, 0.000000, 0.000165, 0.999751, 0.000052, 0.000031, 1, 1584933026.7372668,
00099, 00099, 0.000028, 0.000942, 0.994242, 0.003721, 0.001067, 1, 1584933026.8340662,
00108, 00108, 0.000001, 0.000205, 0.999576, 0.000153, 0.000066, 1, 1584933027.3927689,
00105, 00105, 0.000000, 0.000151, 0.999767, 0.000053, 0.000029, 1, 1584933027.4945815,
00091, 00091, 0.000000, 0.000142, 0.999805, 0.000033, 0.000020, 1, 1584933027.5440354,
00101, 00101, 0.000000, 0.000164, 0.999756, 0.000051, 0.000030, 1, 1584933027.6090133,
