process_num, iter_num, probability_1, probability_2, probability_3, probability_4, probability_5, is_correct, time,
00003, 00003, 0.000000, 0.000046, 0.999905, 0.000023, 0.000025, 1, 1584947650.389212,
00001, 00001, 0.000001, 0.000094, 0.999789, 0.000059, 0.000057, 1, 1584947650.6863132,
00000, 00000, 0.000001, 0.000060, 0.999886, 0.000024, 0.000029, 1, 1584947650.8086367,
00007, 00007, 0.000000, 0.000024, 0.999960, 0.000007, 0.000010, 1, 1584947651.4690301,
00012, 00012, 0.000004, 0.000182, 0.999505, 0.000169, 0.000141, 1, 1584947651.516326,
00013, 00013, 0.000000, 0.000019, 0.999971, 0.000003, 0.000006, 1, 1584947651.5572255,
00008, 00008, 0.000000, 0.000027, 0.999962, 0.000004, 0.000008, 1, 1584947651.8960588,
00023, 00023, 0.000000, 0.000034, 0.999941, 0.000010, 0.000014, 1, 1584947651.9241512,
00029, 00029, 0.000004, 0.000186, 0.999448, 0.000205, 0.000156, 1, 1584947652.9292743,
00011, 00011, 0.000003, 0.000122, 0.999650, 0.000127, 0.000098, 1, 1584947653.1822343,
00006, 00006, 0.000003, 0.000117, 0.999628, 0.000147, 0.000105, 1, 1584947653.2108483,
00019, 00019, 0.000018, 0.000419, 0.998013, 0.000973, 0.000577, 1, 1584947653.219153,
00018, 00018, 0.000000, 0.000052, 0.999903, 0.000020, 0.000025, 1, 1584947653.3053524,
00028, 00028, 0.000000, 0.000025, 0.999957, 0.000007, 0.000010, 1, 1584947653.306555,
00022, 00022, 0.000001, 0.000093, 0.999776, 0.000068, 0.000062, 1, 1584947653.447913,
00016, 00016, 0.000000, 0.000026, 0.999963, 0.000004, 0.000008, 1, 1584947653.6396077,
00027, 00027, 0.000002, 0.000109, 0.999724, 0.000089, 0.000076, 1, 1584947654.0362945,
00014, 00014, 0.000000, 0.000051, 0.999901, 0.000022, 0.000026, 1, 1584947654.1972394,
00010, 00010, 0.000002, 0.000130, 0.999688, 0.000094, 0.000087, 1, 1584947654.198511,
00015, 00015, 0.000000, 0.000027, 0.999960, 0.000005, 0.000008, 1, 1584947654.2156503,
00024, 00024, 0.000000, 0.000049, 0.999906, 0.000021, 0.000024, 1, 1584947654.2279856,
00017, 00017, 0.000001, 0.000063, 0.999868, 0.000033, 0.000035, 1, 1584947654.2290225,
00021, 00021, 0.000001, 0.000169, 0.999774, 0.000015, 0.000041, 1, 1584947654.2579832,
00025, 00025, 0.000000, 0.000035, 0.999943, 0.000008, 0.000013, 1, 1584947654.3276675,
00020, 00020, 0.000000, 0.000036, 0.999934, 0.000013, 0.000017, 1, 1584947654.339507,
00026, 00026, 0.000001, 0.000071, 0.999852, 0.000037, 0.000039, 1, 1584947654.4775712,
00004, 00004, 0.000000, 0.000019, 0.999971, 0.000003, 0.000006, 1, 1584947655.0435567,
00009, 00009, 0.000000, 0.000028, 0.999958, 0.000004, 0.000009, 1, 1584947656.4826524,
00005, 00005, 0.000000, 0.000031, 0.999956, 0.000004, 0.000009, 1, 1584947656.4931736,
00002, 00002, 0.000002, 0.000122, 0.999727, 0.000075, 0.000075, 1, 1584947657.3054314,
00045, 00045, 0.000000, 0.000023, 0.999964, 0.000005, 0.000008, 1, 1584947661.6431053,
00036, 00036, 0.000000, 0.000034, 0.999941, 0.000010, 0.000014, 1, 1584947661.7147784,
00043, 00043, 0.000031, 0.000557, 0.997096, 0.001480, 0.000837, 1, 1584947661.726261,
00056, 00056, 0.000000, 0.000022, 0.999968, 0.000004, 0.000007, 1, 1584947661.912776,
00040, 00040, 0.000000, 0.000030, 0.999954, 0.000006, 0.000010, 1, 1584947662.0792189,
00048, 00048, 0.000001, 0.000084, 0.999828, 0.000042, 0.000045, 1, 1584947662.2870157,
