process_num, iter_num, probability_1, probability_2, probability_3, probability_4, probability_5, is_correct, time,
00071, 00071, 0.000097, 0.000519, 0.974464, 0.022937, 0.001983, 1, 1584930519.2939763,
00086, 00086, 0.000011, 0.000160, 0.998906, 0.000787, 0.000136, 1, 1584930519.3154676,
00067, 00067, 0.000005, 0.000099, 0.999498, 0.000334, 0.000064, 1, 1584930519.5114245,
00064, 00064, 0.000001, 0.000026, 0.999925, 0.000039, 0.000009, 1, 1584930519.7065077,
00072, 00072, 0.000047, 0.000322, 0.989761, 0.009010, 0.000861, 1, 1584930519.769936,
00081, 00081, 0.000040, 0.000329, 0.993751, 0.005251, 0.000629, 1, 1584930519.9670613,
00087, 00087, 0.000002, 0.000053, 0.999797, 0.000123, 0.000026, 1, 1584930520.1014621,
00089, 00089, 0.000002, 0.000066, 0.999771, 0.000131, 0.000030, 1, 1584930520.2089648,
00065, 00065, 0.000277, 0.000846, 0.853525, 0.137716, 0.007636, 1, 1584930520.4635012,
00077, 00077, 0.000074, 0.000431, 0.981237, 0.016782, 0.001477, 1, 1584930520.4649599,
00060, 00060, 0.000005, 0.000093, 0.999432, 0.000401, 0.000069, 1, 1584930520.5178766,
00082, 00082, 0.000001, 0.000045, 0.999872, 0.000066, 0.000017, 1, 1584930520.8725865,
00063, 00063, 0.000001, 0.000033, 0.999931, 0.000027, 0.000009, 1, 1584930520.9718592,
00076, 00076, 0.000001, 0.000031, 0.999933, 0.000027, 0.000008, 1, 1584930521.078668,
00068, 00068, 0.000002, 0.000065, 0.999825, 0.000084, 0.000023, 1, 1584930521.107649,
00083, 00083, 0.000001, 0.000035, 0.999930, 0.000026, 0.000009, 1, 1584930521.1647854,
00085, 00085, 0.000001, 0.000120, 0.999832, 0.000029, 0.000017, 1, 1584930521.27358,
00074, 00074, 0.000003, 0.000077, 0.999681, 0.000197, 0.000041, 1, 1584930521.3629582,
00073, 00073, 0.000003, 0.000085, 0.999705, 0.000167, 0.000040, 1, 1584930521.4820964,
00078, 00078, 0.000002, 0.000070, 0.999760, 0.000135, 0.000032, 1, 1584930521.594442,
00061, 00061, 0.000014, 0.000179, 0.998437, 0.001186, 0.000184, 1, 1584930521.6496139,
00079, 00079, 0.000009, 0.000153, 0.999081, 0.000639, 0.000118, 1, 1584930521.7558901,
00069, 00069, 0.000011, 0.000143, 0.998352, 0.001319, 0.000175, 1, 1584930521.8436377,
00088, 00088, 0.000054, 0.000294, 0.979201, 0.019168, 0.001283, 1, 1584930521.96751,
00066, 00066, 0.000001, 0.000042, 0.999896, 0.000048, 0.000013, 1, 1584930522.4284544,
00084, 00084, 0.000028, 0.000263, 0.996241, 0.003066, 0.000402, 1, 1584930522.645719,
00075, 00075, 0.000006, 0.000109, 0.999328, 0.000475, 0.000082, 1, 1584930523.1337013,
00080, 00080, 0.000000, 0.000019, 0.999962, 0.000014, 0.000004, 1, 1584930523.919002,
00102, 00102, 0.000013, 0.000168, 0.998445, 0.001195, 0.000179, 1, 1584930526.8187,
00101, 00101, 0.000005, 0.000072, 0.999072, 0.000765, 0.000086, 1, 1584930527.7548585,
00091, 00091, 0.000005, 0.000087, 0.999442, 0.000400, 0.000067, 1, 1584930527.7621355,
00109, 00109, 0.000001, 0.000052, 0.999861, 0.000068, 0.000018, 1, 1584930527.7697704,
00099, 00099, 0.000004, 0.000099, 0.999626, 0.000221, 0.000050, 1, 1584930527.8825889,
00114, 00114, 0.000008, 0.000146, 0.999196, 0.000545, 0.000105, 1, 1584930527.9127,
00092, 00092, 0.000023, 0.000237, 0.997135, 0.002288, 0.000317, 1, 1584930528.0448542,
00100, 00100, 0.000001, 0.000051, 0.999881, 0.000052, 0.000016, 1, 1584930528.1120286,
00110, 00110, 0.000008, 0.000114, 0.998958, 0.000804, 0.000116, 1, 1584930528.2144878,
00116, 00116, 0.000256, 0.000548, 0.737165, 0.253222, 0.008810, 1, 1584930528.2235878,
00113, 00113, 0.000017, 0.000177, 0.997200, 0.002331, 0.000275, 1, 1584930736.4481184,
00095, 00095, 0.000001, 0.000037, 0.999905, 0.000044, 0.000013, 1, 1584930736.522527,
00108, 00108, 0.000008, 0.000114, 0.999169, 0.000587, 0.000121, 1, 1584930736.5321202,
00107, 00107, 0.000246, 0.001254, 0.968377, 0.025499, 0.004624, 1, 1584930736.5388849,
00090, 00090, 0.000001, 0.000044, 0.999861, 0.000073, 0.000020, 1, 1584930736.5407567,
00105, 00105, 0.000006, 0.000110, 0.999462, 0.000339, 0.000083, 1, 1584930736.542015,
00093, 00093, 0.000001, 0.000043, 0.999897, 0.000045, 0.000014, 1, 1584930736.5440836,
00096, 00096, 0.000006, 0.000099, 0.999357, 0.000444, 0.000094, 1, 1584930736.5468996,
00098, 00098, 0.000000, 0.000018, 0.999958, 0.000018, 0.000005, 1, 1584930736.5498228,
00118, 00118, 0.000043, 0.000411, 0.995734, 0.003130, 0.000683, 1, 1584930736.5548658,
00097, 00097, 0.000188, 0.000872, 0.971615, 0.023740, 0.003585, 1, 1584930736.5594614,
00112, 00112, 0.000001, 0.000033, 0.999933, 0.000025, 0.000008, 1, 1584930736.5636463,
00111, 00111, 0.000004, 0.000080, 0.999608, 0.000249, 0.000059, 1, 1584930736.5694509,
00115, 00115, 0.000000, 0.000005, 0.999990, 0.000004, 0.000001, 1, 1584930736.5749235,
00117, 00117, 0.000001, 0.000046, 0.999897, 0.000042, 0.000014, 1, 1584930736.581055,
00106, 00106, 0.000001, 0.000050, 0.999873, 0.000058, 0.000018, 1, 1584930736.5854654,
00094, 00094, 0.000010, 0.000154, 0.999102, 0.000594, 0.000140, 1, 1584930736.5885835,
