epoch, training_loss, training_acc, test_acc, is_new_best, test_class_1, test_class_2, test_class_3, test_class_4, test_class_5,
  0, 0.01677, 0.99582, 0.72100, 1, 0.87833, 0.51833, 0.58833, 0.62333, 0.99667,
  1, 0.03724, 0.98949, 0.21233, 0, 0.00000, 0.00000, 0.00333, 0.05833, 1.00000,
  2, 0.02650, 0.99057, 0.20000, 0, 0.00000, 0.00000, 0.00000, 0.00000, 1.00000,
  3, 0.01846, 0.99474, 0.20000, 0, 0.00000, 0.00000, 0.00000, 0.00000, 1.00000,
  4, 0.02084, 0.99490, 0.91067, 1, 1.00000, 0.92167, 0.86833, 0.77667, 0.98667,
  5, 0.01767, 0.99582, 0.95633, 1, 1.00000, 0.99833, 0.99833, 0.96000, 0.82500,
  6, 0.01874, 0.99490, 0.20000, 0, 0.00000, 0.00000, 0.00000, 0.00000, 1.00000,
  7, 0.01365, 0.99582, 0.20000, 0, 0.00000, 0.00000, 0.00000, 0.00000, 1.00000,
  8, 0.00921, 0.99737, 0.97700, 1, 1.00000, 0.99833, 0.99667, 0.96000, 0.93000,
  9, 0.01329, 0.99629, 0.98733, 1, 1.00000, 1.00000, 1.00000, 0.96667, 0.97000,
 10, 0.01430, 0.99598, 0.97200, 0, 1.00000, 1.00000, 0.99333, 0.96500, 0.90167,
 11, 0.01448, 0.99567, 0.98233, 0, 1.00000, 1.00000, 0.99667, 0.96333, 0.95167,
 12, 0.00679, 0.99814, 0.93967, 0, 0.99667, 0.94500, 0.84667, 0.92333, 0.98667,
 13, 0.00878, 0.99768, 0.98233, 0, 1.00000, 1.00000, 0.99500, 0.95333, 0.96333,
 14, 0.00589, 0.99861, 0.96967, 0, 1.00000, 0.97333, 0.96333, 0.93667, 0.97500,
 15, 0.00470, 0.99907, 0.97700, 0, 1.00000, 1.00000, 0.99833, 0.96000, 0.92667,
 16, 0.00907, 0.99799, 0.97500, 0, 1.00000, 0.99667, 0.99667, 0.95333, 0.92833,
 17, 0.00648, 0.99830, 0.97767, 0, 1.00000, 1.00000, 0.99667, 0.96667, 0.92500,
 18, 0.00418, 0.99907, 0.97100, 0, 1.00000, 1.00000, 0.99500, 0.96333, 0.89667,
 19, 0.00676, 0.99830, 0.97567, 0, 1.00000, 1.00000, 0.99333, 0.95167, 0.93333,
 20, 0.00598, 0.99830, 0.97967, 0, 1.00000, 0.99833, 0.98833, 0.94833, 0.96333,
 21, 0.00397, 0.99907, 0.78467, 0, 1.00000, 0.87000, 0.49833, 0.56833, 0.98667,
 22, 0.00389, 0.99938, 0.97067, 0, 1.00000, 0.99500, 0.99000, 0.95167, 0.91667,
 23, 0.00411, 0.99923, 0.98333, 0, 1.00000, 1.00000, 0.99333, 0.96333, 0.96000,
 24, 0.00432, 0.99923, 0.97567, 0, 1.00000, 0.99833, 0.99167, 0.94667, 0.94167,
 25, 0.00512, 0.99892, 0.98067, 0, 1.00000, 1.00000, 0.99500, 0.95833, 0.95000,
 26, 0.00455, 0.99907, 0.98200, 0, 1.00000, 0.99833, 0.99667, 0.96333, 0.95167,
 27, 0.00439, 0.99876, 0.97833, 0, 1.00000, 0.99833, 0.99167, 0.96167, 0.94000,
 28, 0.00268, 0.99954, 0.97667, 0, 1.00000, 1.00000, 0.99000, 0.95667, 0.93667,
 29, 0.00429, 0.99876, 0.97733, 0, 1.00000, 1.00000, 0.99167, 0.96000, 0.93500,
 30, 0.00270, 0.99938, 0.97533, 0, 1.00000, 0.99833, 0.98667, 0.95667, 0.93500,
 31, 0.00308, 0.99938, 0.97767, 0, 1.00000, 1.00000, 0.99333, 0.96167, 0.93333,
 32, 0.00439, 0.99892, 0.96233, 0, 1.00000, 0.99500, 0.97833, 0.93333, 0.90500,
 33, 0.00223, 0.99954, 0.20000, 0, 0.00000, 0.00000, 0.00000, 0.00000, 1.00000,
 34, 0.00331, 0.99907, 0.84033, 0, 1.00000, 0.87833, 0.67500, 0.73333, 0.91500,
 35, 0.00266, 0.99923, 0.97567, 0, 1.00000, 0.99667, 0.99333, 0.96167, 0.92667,
 36, 0.00224, 0.99938, 0.96667, 0, 1.00000, 0.99500, 0.98333, 0.94833, 0.90667,
 37, 0.00271, 0.99938, 0.97367, 0, 1.00000, 0.99667, 0.99333, 0.94667, 0.93167,
 38, 0.00231, 0.99954, 0.97367, 0, 1.00000, 0.99833, 0.99500, 0.96167, 0.91333,
 39, 0.00284, 0.99907, 0.97867, 0, 1.00000, 0.99833, 0.99500, 0.96000, 0.94000,
 40, 0.00272, 0.99923, 0.96667, 0, 1.00000, 0.99667, 0.99000, 0.94167, 0.90500,
 41, 0.00251, 0.99923, 0.97367, 0, 1.00000, 0.99667, 0.99167, 0.95833, 0.92167,
 42, 0.00400, 0.99923, 0.97067, 0, 1.00000, 0.99833, 0.99667, 0.95833, 0.90000,
 43, 0.00247, 0.99938, 0.95633, 0, 1.00000, 0.99333, 0.97333, 0.93667, 0.87833,
 44, 0.00306, 0.99907, 0.96133, 0, 1.00000, 0.99333, 0.97000, 0.92500, 0.91833,
 45, 0.00258, 0.99907, 0.96033, 0, 1.00000, 0.99667, 0.98833, 0.94000, 0.87667,
 46, 0.00252, 0.99907, 0.97100, 0, 1.00000, 0.99667, 0.99000, 0.94333, 0.92500,
 47, 0.00344, 0.99923, 0.97000, 0, 1.00000, 0.99833, 0.99167, 0.95167, 0.90833,
 48, 0.00240, 0.99938, 0.96733, 0, 1.00000, 0.99667, 0.98833, 0.95000, 0.90167,
 49, 0.00194, 0.99969, 0.97667, 0, 1.00000, 1.00000, 0.99500, 0.95833, 0.93000,
 50, 0.00296, 0.99892, 0.96033, 0, 1.00000, 0.99667, 0.98833, 0.91667, 0.90000,
 51, 0.00219, 0.99954, 0.97267, 0, 1.00000, 0.99833, 0.99333, 0.95167, 0.92000,
 52, 0.00174, 0.99985, 0.97567, 0, 1.00000, 0.99833, 0.99167, 0.95500, 0.93333,
 53, 0.00221, 0.99938, 0.97067, 0, 1.00000, 0.99833, 0.99167, 0.94833, 0.91500,
 54, 0.00192, 0.99954, 0.97100, 0, 1.00000, 0.99833, 0.99167, 0.95000, 0.91500,
 55, 0.00219, 0.99923, 0.97467, 0, 1.00000, 0.99833, 0.99333, 0.96000, 0.92167,
