epoch, training_loss, training_acc, test_acc, is_new_best, test_class_1, test_class_2, test_class_3, test_class_4, test_class_5,
  0, 0.06980, 0.98142, 0.93367, 1, 0.99833, 1.00000, 0.99167, 0.95167, 0.72667,
  1, 0.02871, 0.99233, 0.98500, 1, 1.00000, 1.00000, 1.00000, 0.96667, 0.95833,
  2, 0.07680, 0.97921, 0.97267, 0, 0.99833, 1.00000, 0.99500, 0.96833, 0.90167,
  3, 0.03250, 0.99148, 0.98767, 1, 1.00000, 1.00000, 0.99833, 0.97667, 0.96333,
  4, 0.01465, 0.99727, 0.97600, 0, 1.00000, 1.00000, 0.99167, 0.96333, 0.92500,
  5, 0.04966, 0.98517, 0.20000, 0, 0.00000, 0.00000, 0.00000, 0.00000, 1.00000,
  6, 0.04787, 0.98449, 0.93333, 0, 1.00000, 1.00000, 0.99167, 0.94167, 0.73333,
  7, 0.02695, 0.99403, 0.98667, 0, 1.00000, 0.99833, 1.00000, 0.97500, 0.96000,
  8, 0.02181, 0.99438, 0.98767, 0, 1.00000, 1.00000, 1.00000, 0.97667, 0.96167,
  9, 0.01906, 0.99472, 0.98900, 1, 1.00000, 1.00000, 1.00000, 0.97500, 0.97000,
 10, 0.01607, 0.99472, 0.90267, 0, 0.89333, 0.94833, 0.77833, 0.98833, 0.90500,
 11, 0.01412, 0.99608, 0.98433, 0, 1.00000, 1.00000, 1.00000, 0.97500, 0.94667,
 12, 0.01452, 0.99540, 0.93467, 0, 1.00000, 1.00000, 1.00000, 0.97000, 0.70333,
 13, 0.01435, 0.99523, 0.92567, 0, 0.92667, 0.93500, 0.82167, 0.98500, 0.96000,
 14, 0.01158, 0.99659, 0.98567, 0, 1.00000, 1.00000, 1.00000, 0.97833, 0.95000,
 15, 0.00873, 0.99659, 0.98867, 0, 1.00000, 1.00000, 1.00000, 0.97667, 0.96667,
 16, 0.00886, 0.99710, 0.94633, 0, 1.00000, 1.00000, 0.99667, 0.97000, 0.76500,
 17, 0.00889, 0.99778, 0.98533, 0, 1.00000, 1.00000, 1.00000, 0.97500, 0.95167,
 18, 0.01150, 0.99693, 0.99000, 1, 1.00000, 1.00000, 0.99833, 0.98333, 0.96833,
 19, 0.00805, 0.99693, 0.97667, 0, 1.00000, 1.00000, 1.00000, 0.97167, 0.91167,
 20, 0.00648, 0.99830, 0.98633, 0, 1.00000, 1.00000, 1.00000, 0.97500, 0.95667,
 21, 0.00521, 0.99898, 0.28600, 0, 0.00000, 0.07333, 0.00167, 0.35833, 0.99667,
 22, 0.00578, 0.99881, 0.98633, 0, 1.00000, 1.00000, 1.00000, 0.97167, 0.96000,
 23, 0.00528, 0.99898, 0.98633, 0, 1.00000, 1.00000, 1.00000, 0.97833, 0.95333,
 24, 0.00479, 0.99881, 0.98800, 0, 1.00000, 1.00000, 1.00000, 0.98000, 0.96000,
 25, 0.00378, 0.99932, 0.98067, 0, 1.00000, 1.00000, 0.99833, 0.97167, 0.93333,
 26, 0.00373, 0.99915, 0.97400, 0, 1.00000, 1.00000, 0.99833, 0.97667, 0.89500,
 27, 0.00448, 0.99898, 0.98767, 0, 1.00000, 1.00000, 1.00000, 0.97500, 0.96333,
 28, 0.00346, 0.99915, 0.98267, 0, 1.00000, 1.00000, 1.00000, 0.97333, 0.94000,
 29, 0.00336, 0.99932, 0.98233, 0, 1.00000, 1.00000, 1.00000, 0.97500, 0.93667,
 30, 0.00335, 0.99915, 0.98500, 0, 1.00000, 1.00000, 1.00000, 0.97333, 0.95167,
 31, 0.00280, 0.99949, 0.96867, 0, 1.00000, 1.00000, 1.00000, 0.97000, 0.87333,
 32, 0.00343, 0.99915, 0.97367, 0, 1.00000, 1.00000, 1.00000, 0.96833, 0.90000,
 33, 0.00288, 0.99949, 0.98500, 0, 1.00000, 1.00000, 1.00000, 0.97500, 0.95000,
 34, 0.00226, 0.99966, 0.97400, 0, 1.00000, 1.00000, 1.00000, 0.97167, 0.89833,
 35, 0.00224, 0.99966, 0.49133, 0, 0.08333, 0.43000, 0.03500, 0.92167, 0.98667,
 36, 0.00210, 0.99983, 0.98567, 0, 1.00000, 1.00000, 1.00000, 0.97833, 0.95000,
 37, 0.00185, 0.99983, 0.98500, 0, 1.00000, 1.00000, 1.00000, 0.97500, 0.95000,
 38, 0.00198, 0.99966, 0.98667, 0, 1.00000, 1.00000, 1.00000, 0.97500, 0.95833,
 39, 0.00241, 0.99949, 0.98633, 0, 1.00000, 1.00000, 1.00000, 0.98167, 0.95000,
 40, 0.00169, 0.99983, 0.98267, 0, 1.00000, 1.00000, 1.00000, 0.97167, 0.94167,
 41, 0.00159, 0.99983, 0.96700, 0, 0.99667, 0.99000, 0.93500, 0.98333, 0.93000,
 42, 0.00148, 0.99983, 0.84867, 0, 0.92167, 0.92167, 0.46333, 0.98333, 0.95333,
 43, 0.00141, 0.99983, 0.98833, 0, 1.00000, 1.00000, 1.00000, 0.97500, 0.96667,
 44, 0.00135, 0.99983, 0.98767, 0, 1.00000, 1.00000, 1.00000, 0.97500, 0.96333,
 45, 0.00125, 0.99983, 0.98433, 0, 1.00000, 1.00000, 1.00000, 0.97000, 0.95167,
 46, 0.00117, 1.00000, 0.98467, 0, 1.00000, 1.00000, 1.00000, 0.97167, 0.95167,
 47, 0.00111, 1.00000, 0.98300, 0, 1.00000, 1.00000, 1.00000, 0.97500, 0.94000,
 48, 0.00104, 1.00000, 0.98400, 0, 1.00000, 1.00000, 0.99833, 0.97000, 0.95167,
 49, 0.00099, 1.00000, 0.98367, 0, 1.00000, 1.00000, 0.99833, 0.96833, 0.95167,
 50, 0.00094, 1.00000, 0.98533, 0, 1.00000, 1.00000, 1.00000, 0.97500, 0.95167,
 51, 0.00090, 1.00000, 0.24733, 0, 0.00000, 0.00500, 0.00000, 0.23167, 1.00000,
 52, 0.00087, 1.00000, 0.98533, 0, 1.00000, 1.00000, 1.00000, 0.97667, 0.95000,
 53, 0.00085, 1.00000, 0.98467, 0, 1.00000, 1.00000, 0.99833, 0.97500, 0.95000,
 54, 0.00080, 1.00000, 0.97100, 0, 0.99833, 0.99500, 0.97500, 0.98000, 0.90667,
 55, 0.00078, 1.00000, 0.98633, 0, 1.00000, 1.00000, 1.00000, 0.97500, 0.95667,
 56, 0.00075, 1.00000, 0.21833, 0, 0.00000, 0.00000, 0.00000, 0.09167, 1.00000,
 57, 0.00074, 1.00000, 0.98233, 0, 1.00000, 1.00000, 0.99833, 0.97167, 0.94167,
 58, 0.00071, 1.00000, 0.96700, 0, 1.00000, 0.99667, 0.99667, 0.97667, 0.86500,
 59, 0.00069, 1.00000, 0.31933, 0, 0.00000, 0.05000, 0.00500, 0.54333, 0.99833,
