epoch, training_loss, training_acc, test_acc, is_new_best, test_class_1, test_class_2, test_class_3, test_class_4, test_class_5,
  0, 0.09350, 0.97026, 0.91100, 1, 1.00000, 0.96167, 0.96333, 0.92833, 0.70167,
  1, 0.04194, 0.98758, 0.94733, 1, 1.00000, 0.99833, 0.99667, 0.74667, 0.99500,
  2, 0.05527, 0.98321, 0.61700, 0, 0.99833, 0.30833, 0.47833, 0.30167, 0.99833,
  3, 0.04116, 0.98846, 0.98133, 1, 1.00000, 0.98667, 0.98667, 0.96833, 0.96500,
  4, 0.03120, 0.98933, 0.96967, 0, 1.00000, 0.99333, 0.99167, 0.96333, 0.90000,
  5, 0.03243, 0.98898, 0.96567, 0, 1.00000, 0.98500, 0.94833, 0.90500, 0.99000,
  6, 0.02460, 0.99318, 0.98200, 1, 1.00000, 0.99667, 0.99500, 0.97500, 0.94333,
  7, 0.03201, 0.98916, 0.97733, 0, 1.00000, 0.99667, 0.98000, 0.97000, 0.94000,
  8, 0.02214, 0.99475, 0.89500, 0, 1.00000, 0.95000, 0.89833, 0.88667, 0.74000,
  9, 0.02893, 0.99230, 0.98200, 0, 1.00000, 0.99833, 0.99667, 0.95667, 0.95833,
 10, 0.02054, 0.99353, 0.94200, 0, 1.00000, 0.97833, 0.97833, 0.91833, 0.83500,
 11, 0.01257, 0.99668, 0.89433, 0, 1.00000, 0.82500, 0.90333, 0.93833, 0.80500,
 12, 0.02012, 0.99423, 0.95800, 0, 1.00000, 0.98833, 0.96500, 0.97167, 0.86500,
 13, 0.01150, 0.99650, 0.93933, 0, 1.00000, 0.99500, 0.98667, 0.96333, 0.75167,
 14, 0.01238, 0.99650, 0.96500, 0, 1.00000, 0.99500, 0.98500, 0.95500, 0.89000,
 15, 0.01243, 0.99668, 0.89033, 0, 1.00000, 0.99000, 0.77167, 0.90333, 0.78667,
 16, 0.00927, 0.99738, 0.95167, 0, 1.00000, 0.97833, 0.95500, 0.94500, 0.88000,
 17, 0.01034, 0.99720, 0.20000, 0, 0.00000, 0.00000, 0.00000, 0.00000, 1.00000,
 18, 0.00769, 0.99825, 0.96967, 0, 1.00000, 1.00000, 0.99500, 0.96000, 0.89333,
 19, 0.00802, 0.99843, 0.97433, 0, 1.00000, 0.99667, 0.99333, 0.97167, 0.91000,
 20, 0.00872, 0.99808, 0.97867, 0, 1.00000, 0.99833, 0.99500, 0.97000, 0.93000,
 21, 0.00727, 0.99808, 0.93800, 0, 1.00000, 0.99333, 0.99000, 0.94500, 0.76167,
 22, 0.00879, 0.99825, 0.95967, 0, 1.00000, 0.99833, 0.99167, 0.95500, 0.85333,
 23, 0.00655, 0.99808, 0.20000, 0, 0.00000, 0.00000, 0.00000, 0.00000, 1.00000,
 24, 0.00660, 0.99790, 0.97167, 0, 1.00000, 0.99667, 0.98667, 0.95667, 0.91833,
 25, 0.00735, 0.99860, 0.20000, 0, 0.00000, 0.00000, 0.00000, 0.00000, 1.00000,
 26, 0.00566, 0.99860, 0.98167, 0, 1.00000, 0.99833, 0.99667, 0.96167, 0.95167,
 27, 0.00565, 0.99825, 0.20000, 0, 0.00000, 0.00000, 0.00000, 0.00000, 1.00000,
 28, 0.00543, 0.99808, 0.97367, 0, 1.00000, 0.99667, 0.99500, 0.97333, 0.90333,
