epoch, training_loss, training_acc, test_acc, is_new_best, test_class_1, test_class_2, test_class_3, test_class_4, test_class_5,
  0, 0.07776, 0.97971, 0.69300, 1, 1.00000, 0.89667, 0.40167, 0.16833, 0.99833,
  1, 0.18568, 0.94283, 0.20000, 0, 0.00000, 0.00000, 0.00000, 0.00000, 1.00000,
  2, 0.11812, 0.96330, 0.67133, 0, 1.00000, 0.99667, 0.88167, 0.42000, 0.05833,
  3, 0.09026, 0.97353, 0.97600, 1, 1.00000, 0.99833, 0.99833, 0.96667, 0.91667,
  4, 0.06307, 0.98377, 0.96667, 0, 1.00000, 1.00000, 0.99000, 0.95833, 0.88500,
  5, 0.05018, 0.98712, 0.93200, 0, 0.99833, 0.94667, 0.85333, 0.86667, 0.99500,
  6, 0.03434, 0.99418, 0.76100, 0, 0.99167, 0.86000, 0.47833, 0.47667, 0.99833,
  7, 0.02799, 0.99506, 0.97567, 0, 0.99833, 1.00000, 0.99500, 0.97333, 0.91167,
  8, 0.02520, 0.99647, 0.94233, 0, 1.00000, 0.99667, 0.98167, 0.95333, 0.78000,
  9, 0.02627, 0.99453, 0.90633, 0, 1.00000, 0.99000, 0.89000, 0.65333, 0.99833,
 10, 0.02909, 0.99488, 0.98500, 1, 1.00000, 1.00000, 1.00000, 0.97500, 0.95000,
 11, 0.02057, 0.99700, 0.90933, 0, 1.00000, 1.00000, 0.99000, 0.92833, 0.62833,
 12, 0.02166, 0.99506, 0.98467, 0, 1.00000, 1.00000, 0.99833, 0.97000, 0.95500,
 13, 0.01989, 0.99629, 0.98833, 1, 1.00000, 1.00000, 1.00000, 0.97167, 0.97000,
 14, 0.01437, 0.99841, 0.98967, 1, 1.00000, 1.00000, 0.99833, 0.97167, 0.97833,
 15, 0.01186, 0.99841, 0.94433, 0, 1.00000, 1.00000, 0.99167, 0.95000, 0.78000,
 16, 0.01048, 0.99876, 0.98533, 0, 1.00000, 1.00000, 1.00000, 0.96833, 0.95833,
 17, 0.00985, 0.99876, 0.98400, 0, 1.00000, 1.00000, 0.99833, 0.96500, 0.95667,
 18, 0.00956, 0.99876, 0.98533, 0, 1.00000, 1.00000, 0.99833, 0.97000, 0.95833,
 19, 0.00919, 0.99876, 0.95000, 0, 1.00000, 1.00000, 0.99333, 0.95833, 0.79833,
 20, 0.00860, 0.99876, 0.98067, 0, 1.00000, 1.00000, 0.99833, 0.96833, 0.93667,
 21, 0.00844, 0.99876, 0.98333, 0, 1.00000, 1.00000, 0.99667, 0.97333, 0.94667,
 22, 0.00833, 0.99876, 0.97100, 0, 1.00000, 1.00000, 0.99500, 0.96000, 0.90000,
 23, 0.00759, 0.99876, 0.98433, 0, 1.00000, 1.00000, 0.99833, 0.97167, 0.95167,
 24, 0.00745, 0.99876, 0.97200, 0, 1.00000, 1.00000, 0.99833, 0.96833, 0.89333,
 25, 0.00683, 0.99894, 0.96500, 0, 1.00000, 1.00000, 0.99500, 0.95833, 0.87167,
 26, 0.00703, 0.99894, 0.98333, 0, 1.00000, 1.00000, 0.99500, 0.97167, 0.95000,
 27, 0.00698, 0.99894, 0.98233, 0, 1.00000, 1.00000, 0.99833, 0.96667, 0.94667,
 28, 0.00677, 0.99876, 0.95400, 0, 1.00000, 1.00000, 0.98333, 0.95333, 0.83333,
 29, 0.00673, 0.99894, 0.98200, 0, 1.00000, 1.00000, 0.99833, 0.96833, 0.94333,
 30, 0.00601, 0.99876, 0.98667, 0, 1.00000, 1.00000, 0.99833, 0.97333, 0.96167,
 31, 0.00559, 0.99894, 0.98067, 0, 1.00000, 1.00000, 0.99833, 0.97000, 0.93500,
 32, 0.00534, 0.99894, 0.97267, 0, 1.00000, 1.00000, 1.00000, 0.96833, 0.89500,
 33, 0.00535, 0.99894, 0.93533, 0, 1.00000, 1.00000, 0.99167, 0.95167, 0.73333,
 34, 0.00485, 0.99894, 0.97367, 0, 1.00000, 1.00000, 0.99667, 0.97000, 0.90167,
 35, 0.00529, 0.99929, 0.98467, 0, 1.00000, 1.00000, 0.99833, 0.96667, 0.95833,
 36, 0.00523, 0.99894, 0.98367, 0, 1.00000, 1.00000, 0.99833, 0.96833, 0.95167,
 37, 0.00467, 0.99912, 0.98300, 0, 1.00000, 1.00000, 0.99833, 0.96833, 0.94833,
 38, 0.00424, 0.99929, 0.98367, 0, 1.00000, 1.00000, 0.99667, 0.96833, 0.95333,
