epoch, training_loss, training_acc, test_acc, is_new_best, test_class_1, test_class_2, test_class_3, test_class_4, test_class_5,
  0, 0.11023, 0.96640, 0.29767, 1, 0.45833, 0.00000, 0.00667, 0.02500, 0.99833,
  1, 0.24403, 0.92339, 0.20000, 0, 0.00000, 0.00000, 0.00000, 0.00000, 1.00000,
  2, 0.13687, 0.95496, 0.41233, 1, 0.00167, 0.00000, 0.33833, 0.73333, 0.98833,
  3, 0.09887, 0.97009, 0.96367, 1, 0.99833, 0.99833, 0.99333, 0.95167, 0.87667,
  4, 0.14208, 0.96345, 0.77667, 0, 1.00000, 1.00000, 0.77000, 0.11667, 0.99667,
  5, 0.10792, 0.96622, 0.22500, 0, 0.00000, 0.00333, 0.01333, 0.11000, 0.99833,
  6, 0.07635, 0.97988, 0.83667, 0, 1.00000, 1.00000, 0.96333, 0.82500, 0.39500,
  7, 0.07599, 0.98154, 0.20000, 0, 0.00000, 0.00000, 0.00000, 0.00000, 1.00000,
  8, 0.08431, 0.97711, 0.20000, 0, 0.00000, 0.00000, 0.00000, 0.00000, 1.00000,
  9, 0.07139, 0.98117, 0.20033, 0, 0.00167, 0.00000, 0.00000, 0.00000, 1.00000,
 10, 0.05056, 0.98763, 0.87933, 0, 0.99167, 0.92333, 0.71833, 0.77500, 0.98833,
 11, 0.04149, 0.99059, 0.98333, 1, 0.99833, 0.99333, 0.98500, 0.96667, 0.97333,
 12, 0.03959, 0.99003, 0.81633, 0, 0.93667, 0.76000, 0.57000, 0.82000, 0.99500,
 13, 0.03529, 0.99114, 0.95533, 0, 0.99833, 0.99667, 0.99500, 0.94333, 0.84333,
 14, 0.02717, 0.99502, 0.98433, 1, 0.99833, 0.99667, 0.99000, 0.95833, 0.97833,
 15, 0.02184, 0.99594, 0.98300, 0, 0.99833, 0.99667, 0.99500, 0.98000, 0.94500,
 16, 0.01544, 0.99760, 0.98467, 1, 0.99833, 0.98833, 0.99167, 0.97167, 0.97333,
 17, 0.01593, 0.99742, 0.97900, 0, 1.00000, 0.99833, 0.99500, 0.97000, 0.93167,
 18, 0.01666, 0.99649, 0.90967, 0, 0.99833, 0.98833, 0.88667, 0.67833, 0.99667,
 19, 0.01722, 0.99631, 0.94300, 0, 0.99833, 0.95833, 0.84000, 0.93500, 0.98333,
 20, 0.01854, 0.99760, 0.87300, 0, 0.96500, 0.76500, 0.71500, 0.93500, 0.98500,
 21, 0.02580, 0.99335, 0.98567, 1, 1.00000, 0.99667, 0.98500, 0.97333, 0.97333,
 22, 0.01155, 0.99760, 0.00600, 0, 0.00000, 0.00000, 0.01500, 0.00000, 0.01500,
 23, 0.00909, 0.99871, 0.98300, 0, 1.00000, 1.00000, 0.99500, 0.96667, 0.95333,
 24, 0.01133, 0.99760, 0.98767, 1, 1.00000, 0.99833, 1.00000, 0.96833, 0.97167,
 25, 0.00804, 0.99834, 0.98300, 0, 1.00000, 0.99833, 1.00000, 0.96833, 0.94833,
 26, 0.00511, 0.99908, 0.98200, 0, 1.00000, 1.00000, 0.99833, 0.96833, 0.94333,
 27, 0.00526, 0.99926, 0.98400, 0, 1.00000, 1.00000, 1.00000, 0.96833, 0.95167,
 28, 0.00847, 0.99889, 0.98367, 0, 1.00000, 1.00000, 0.99667, 0.96667, 0.95500,
 29, 0.00470, 0.99926, 0.98767, 0, 1.00000, 0.99833, 0.99667, 0.97000, 0.97333,
 30, 0.00738, 0.99815, 0.00533, 0, 0.00000, 0.00000, 0.00000, 0.00000, 0.02667,
 31, 0.00511, 0.99889, 0.98300, 0, 1.00000, 1.00000, 0.99500, 0.96833, 0.95167,
 32, 0.00298, 0.99945, 0.97067, 0, 0.99833, 0.93667, 0.98333, 0.96667, 0.96833,
 33, 0.00329, 0.99945, 0.98267, 0, 1.00000, 1.00000, 1.00000, 0.97167, 0.94167,
 34, 0.00466, 0.99926, 0.20033, 0, 0.00167, 0.00000, 0.00000, 0.00000, 1.00000,
 35, 0.00402, 0.99926, 0.97933, 0, 0.99833, 0.97000, 0.99167, 0.96833, 0.96833,
 36, 0.00353, 0.99926, 0.98467, 0, 1.00000, 1.00000, 0.99833, 0.97167, 0.95333,
 37, 0.00284, 0.99945, 0.98467, 0, 1.00000, 1.00000, 1.00000, 0.96833, 0.95500,
