epoch, training_loss, training_acc, test_acc, is_new_best, test_class_1, test_class_2, test_class_3, test_class_4, test_class_5,
  0, 0.04731, 0.98631, 0.98067, 1, 1.00000, 0.99667, 0.99833, 0.96667, 0.94167,
  1, 0.03970, 0.98851, 0.93067, 0, 1.00000, 0.99167, 0.91167, 0.75667, 0.99333,
  2, 0.02941, 0.98918, 0.75967, 0, 1.00000, 0.78000, 0.27833, 0.94333, 0.79667,
  3, 0.02405, 0.99307, 0.20000, 0, 0.00000, 0.00000, 0.00000, 0.00000, 1.00000,
  4, 0.03186, 0.99155, 0.96233, 0, 1.00000, 0.99667, 0.98167, 0.95500, 0.87833,
  5, 0.02148, 0.99442, 0.37300, 0, 0.26500, 0.01000, 0.10833, 0.48667, 0.99500,
  6, 0.01942, 0.99510, 0.97667, 0, 1.00000, 0.99500, 0.99167, 0.97500, 0.92167,
  7, 0.02293, 0.99206, 0.92800, 0, 1.00000, 0.99500, 0.97833, 0.94167, 0.72500,
  8, 0.01944, 0.99408, 0.96867, 0, 1.00000, 0.99667, 0.99333, 0.96833, 0.88500,
  9, 0.01125, 0.99730, 0.91200, 0, 1.00000, 0.99667, 0.99000, 0.95333, 0.62000,
 10, 0.01668, 0.99577, 0.88367, 0, 1.00000, 0.96833, 0.96167, 0.94333, 0.54500,
 11, 0.01041, 0.99713, 0.94067, 0, 1.00000, 0.99833, 0.98667, 0.96333, 0.75500,
 12, 0.01678, 0.99442, 0.95000, 0, 1.00000, 0.99500, 0.97500, 0.93833, 0.84167,
 13, 0.01046, 0.99628, 0.35700, 0, 0.64667, 0.03833, 0.02500, 0.07500, 1.00000,
 14, 0.00924, 0.99713, 0.92367, 0, 1.00000, 0.99667, 0.98500, 0.96667, 0.67000,
 15, 0.00796, 0.99746, 0.96233, 0, 1.00000, 0.99667, 0.99333, 0.95167, 0.87000,
 16, 0.00852, 0.99780, 0.96933, 0, 1.00000, 0.99833, 0.99000, 0.97500, 0.88333,
 17, 0.00990, 0.99713, 0.97867, 0, 1.00000, 1.00000, 0.99000, 0.97667, 0.92667,
