epoch, training_loss, training_acc, test_acc, is_new_best, test_class_1, test_class_2, test_class_3, test_class_4, test_class_5,
  0, 0.00459, 0.99875, 0.98267, 1, 1.00000, 1.00000, 0.99667, 0.96667, 0.95000,
  1, 0.04592, 0.98597, 0.20000, 0, 0.00000, 0.00000, 0.00000, 0.00000, 1.00000,
  2, 0.03257, 0.99143, 0.98033, 0, 1.00000, 0.99833, 0.99333, 0.96667, 0.94333,
  3, 0.02528, 0.99283, 0.20000, 0, 0.00000, 0.00000, 0.00000, 0.00000, 1.00000,
  4, 0.02389, 0.99330, 0.40033, 0, 1.00000, 0.00167, 0.00000, 0.00000, 1.00000,
  5, 0.02054, 0.99377, 0.98667, 1, 1.00000, 0.99667, 0.99833, 0.96667, 0.97167,
  6, 0.01971, 0.99439, 0.97633, 0, 1.00000, 0.99667, 0.99000, 0.95333, 0.94167,
  7, 0.00940, 0.99751, 0.21133, 0, 0.00000, 0.00000, 0.01000, 0.04667, 1.00000,
  8, 0.01441, 0.99626, 0.98133, 0, 1.00000, 0.99667, 1.00000, 0.96500, 0.94500,
  9, 0.00977, 0.99766, 0.98600, 0, 0.99833, 0.99333, 0.99667, 0.97333, 0.96833,
 10, 0.01175, 0.99735, 0.98000, 0, 0.99667, 0.99833, 0.99333, 0.97500, 0.93667,
 11, 0.01340, 0.99673, 0.98000, 0, 1.00000, 0.99333, 0.99000, 0.97833, 0.93833,
 12, 0.00753, 0.99782, 0.20000, 0, 0.00000, 0.00000, 0.00000, 0.00000, 1.00000,
 13, 0.00922, 0.99766, 0.98500, 0, 1.00000, 0.99833, 0.99500, 0.96667, 0.96500,
 14, 0.01813, 0.99501, 0.96033, 0, 1.00000, 0.99500, 0.98000, 0.92333, 0.90333,
 15, 0.00599, 0.99813, 0.97967, 0, 1.00000, 0.99667, 0.99333, 0.95667, 0.95167,
 16, 0.00473, 0.99922, 0.94067, 0, 1.00000, 0.99500, 0.87333, 0.85000, 0.98500,
 17, 0.01201, 0.99720, 0.97300, 0, 1.00000, 0.99333, 0.97500, 0.91167, 0.98500,
 18, 0.00517, 0.99875, 0.98300, 0, 1.00000, 1.00000, 0.99833, 0.96333, 0.95333,
 19, 0.00546, 0.99891, 0.96933, 0, 1.00000, 0.99500, 0.98667, 0.94833, 0.91667,
 20, 0.00658, 0.99844, 0.97567, 0, 1.00000, 0.99667, 0.98833, 0.93000, 0.96333,
 21, 0.00608, 0.99860, 0.97100, 0, 1.00000, 0.99833, 0.99833, 0.96500, 0.89333,
 22, 0.00376, 0.99891, 0.97000, 0, 1.00000, 0.99833, 0.99333, 0.96167, 0.89667,
 23, 0.00368, 0.99938, 0.98067, 0, 1.00000, 0.99667, 0.98833, 0.94667, 0.97167,
 24, 0.00472, 0.99907, 0.97367, 0, 1.00000, 0.99833, 0.99667, 0.96500, 0.90833,
 25, 0.00444, 0.99907, 0.97900, 0, 1.00000, 0.99833, 0.99500, 0.96667, 0.93500,
 26, 0.00382, 0.99907, 0.97967, 0, 1.00000, 0.99833, 0.99500, 0.96500, 0.94000,
 27, 0.00422, 0.99907, 0.97800, 0, 1.00000, 1.00000, 0.99500, 0.96667, 0.92833,
 28, 0.00459, 0.99875, 0.98333, 0, 1.00000, 1.00000, 0.99833, 0.96333, 0.95500,
 29, 0.00311, 0.99938, 0.98167, 0, 1.00000, 1.00000, 0.99333, 0.96500, 0.95000,
 30, 0.00308, 0.99907, 0.97400, 0, 1.00000, 1.00000, 0.99167, 0.96167, 0.91667,
 31, 0.00365, 0.99891, 0.97600, 0, 1.00000, 1.00000, 0.99500, 0.96500, 0.92000,
 32, 0.00383, 0.99907, 0.97567, 0, 1.00000, 1.00000, 0.99500, 0.96500, 0.91833,
 33, 0.00371, 0.99907, 0.97767, 0, 1.00000, 1.00000, 0.99167, 0.96333, 0.93333,
 34, 0.00333, 0.99907, 0.98067, 0, 1.00000, 1.00000, 0.99333, 0.96500, 0.94500,
 35, 0.00266, 0.99891, 0.98000, 0, 1.00000, 1.00000, 0.99333, 0.96667, 0.94000,
 36, 0.00383, 0.99907, 0.97467, 0, 1.00000, 1.00000, 0.99167, 0.96167, 0.92000,
 37, 0.00316, 0.99922, 0.20000, 0, 0.00000, 0.00000, 0.00000, 0.00000, 1.00000,
 38, 0.00312, 0.99875, 0.98367, 0, 1.00000, 1.00000, 0.99500, 0.96167, 0.96167,
 39, 0.00274, 0.99938, 0.97500, 0, 1.00000, 1.00000, 0.99167, 0.96000, 0.92333,
 40, 0.00241, 0.99938, 0.97367, 0, 1.00000, 1.00000, 0.99167, 0.96000, 0.91667,
 41, 0.00460, 0.99891, 0.97600, 0, 1.00000, 1.00000, 0.99333, 0.96500, 0.92167,
 42, 0.00241, 0.99922, 0.97300, 0, 1.00000, 1.00000, 0.99667, 0.97000, 0.89833,
 43, 0.00219, 0.99938, 0.98133, 0, 1.00000, 1.00000, 0.99833, 0.96667, 0.94167,
 44, 0.00294, 0.99938, 0.98333, 0, 1.00000, 1.00000, 0.99500, 0.96500, 0.95667,
 45, 0.00268, 0.99922, 0.97533, 0, 1.00000, 1.00000, 0.99167, 0.96667, 0.91833,
 46, 0.00204, 0.99922, 0.97733, 0, 1.00000, 1.00000, 0.99500, 0.96333, 0.92833,
 47, 0.00205, 0.99953, 0.97567, 0, 1.00000, 1.00000, 0.99000, 0.96333, 0.92500,
 48, 0.00238, 0.99953, 0.97500, 0, 1.00000, 1.00000, 0.99500, 0.96333, 0.91667,
 49, 0.00200, 0.99938, 0.97267, 0, 1.00000, 0.99833, 0.98667, 0.95833, 0.92000,
 50, 0.00198, 0.99938, 0.98500, 0, 1.00000, 1.00000, 0.99667, 0.97167, 0.95667,
 51, 0.00275, 0.99922, 0.97333, 0, 1.00000, 1.00000, 0.99500, 0.96333, 0.90833,
 52, 0.00268, 0.99938, 0.97567, 0, 1.00000, 1.00000, 0.99333, 0.96500, 0.92000,
 53, 0.00223, 0.99953, 0.97500, 0, 1.00000, 1.00000, 0.99167, 0.96333, 0.92000,
 54, 0.00183, 0.99969, 0.97733, 0, 1.00000, 1.00000, 0.99000, 0.96667, 0.93000,
 55, 0.00169, 0.99953, 0.97533, 0, 1.00000, 1.00000, 0.99167, 0.96500, 0.92000,
 56, 0.00227, 0.99922, 0.97833, 0, 1.00000, 1.00000, 0.99167, 0.96500, 0.93500,
 57, 0.00217, 0.99938, 0.97400, 0, 1.00000, 1.00000, 0.99000, 0.96000, 0.92000,
 58, 0.00208, 0.99922, 0.97633, 0, 1.00000, 0.99833, 0.99000, 0.95833, 0.93500,
 59, 0.00221, 0.99953, 0.97700, 0, 1.00000, 0.99833, 0.99000, 0.96167, 0.93500,
