epoch, training_loss, training_acc, test_acc, is_new_best, test_class_1, test_class_2, test_class_3, test_class_4, test_class_5,
  0, 0.04404, 0.99072, 0.98600, 1, 0.99167, 0.99667, 0.99500, 0.96833, 0.97833,
  1, 0.06948, 0.98109, 0.20067, 0, 0.00000, 0.00167, 0.00167, 0.00000, 1.00000,
  2, 0.04776, 0.98573, 0.20733, 0, 0.00333, 0.00333, 0.00500, 0.02500, 1.00000,
  3, 0.02889, 0.99450, 0.97233, 0, 1.00000, 1.00000, 0.99667, 0.97000, 0.89500,
  4, 0.01427, 0.99777, 0.98300, 0, 1.00000, 1.00000, 0.99833, 0.96167, 0.95500,
  5, 0.01210, 0.99828, 0.94600, 0, 0.95667, 0.94167, 0.89667, 0.94833, 0.98667,
  6, 0.00910, 0.99897, 0.97833, 0, 1.00000, 1.00000, 0.99500, 0.96500, 0.93167,
  7, 0.00741, 0.99897, 0.97733, 0, 1.00000, 1.00000, 0.99500, 0.96833, 0.92333,
  8, 0.00728, 0.99897, 0.95533, 0, 1.00000, 1.00000, 0.99500, 0.96000, 0.82167,
  9, 0.00676, 0.99897, 0.93567, 0, 1.00000, 1.00000, 0.99333, 0.94167, 0.74333,
 10, 0.00613, 0.99897, 0.98333, 0, 1.00000, 1.00000, 0.99667, 0.96667, 0.95333,
 11, 0.00619, 0.99897, 0.22300, 0, 0.00000, 0.00333, 0.00833, 0.10500, 0.99833,
 12, 0.00660, 0.99897, 0.96667, 0, 1.00000, 1.00000, 0.99500, 0.96000, 0.87833,
 13, 0.00614, 0.99897, 0.97067, 0, 0.99333, 0.99000, 0.93833, 0.94333, 0.98833,
 14, 0.00635, 0.99897, 0.96767, 0, 1.00000, 1.00000, 0.99500, 0.96333, 0.88000,
 15, 0.00657, 0.99897, 0.98367, 0, 1.00000, 1.00000, 0.99667, 0.97167, 0.95000,
 16, 0.00560, 0.99897, 0.67200, 0, 0.17167, 0.96000, 0.34667, 0.89000, 0.99167,
 17, 0.00465, 0.99897, 0.98833, 1, 1.00000, 0.99833, 0.99667, 0.97500, 0.97167,
 18, 0.00487, 0.99897, 0.97800, 0, 1.00000, 1.00000, 0.99500, 0.96333, 0.93167,
 19, 0.00558, 0.99897, 0.98800, 0, 1.00000, 0.99667, 0.99833, 0.97167, 0.97333,
 20, 0.00518, 0.99914, 0.96767, 0, 1.00000, 1.00000, 0.99500, 0.96333, 0.88000,
 21, 0.00415, 0.99897, 0.98700, 0, 1.00000, 0.99667, 0.99333, 0.96667, 0.97833,
 22, 0.00484, 0.99897, 0.89133, 0, 1.00000, 1.00000, 0.99333, 0.95333, 0.51000,
 23, 0.01819, 0.99536, 0.97033, 0, 1.00000, 1.00000, 0.99000, 0.95667, 0.90500,
 24, 0.00533, 0.99914, 0.21333, 0, 0.00000, 0.00000, 0.00667, 0.06167, 0.99833,
 25, 0.00461, 0.99914, 0.98100, 0, 0.99667, 0.99667, 0.99167, 0.97333, 0.94667,
 26, 0.00411, 0.99914, 0.95933, 0, 1.00000, 1.00000, 0.99333, 0.96167, 0.84167,
 27, 0.00403, 0.99914, 0.98733, 0, 1.00000, 1.00000, 0.99667, 0.97500, 0.96500,
 28, 0.00386, 0.99931, 0.98667, 0, 1.00000, 1.00000, 0.99667, 0.97500, 0.96167,
 29, 0.00367, 0.99931, 0.98767, 0, 1.00000, 1.00000, 1.00000, 0.97500, 0.96333,
 30, 0.00361, 0.99966, 0.98767, 0, 1.00000, 1.00000, 1.00000, 0.97667, 0.96167,
 31, 0.00349, 0.99966, 0.98700, 0, 1.00000, 1.00000, 1.00000, 0.97167, 0.96333,
 32, 0.00341, 0.99966, 0.98733, 0, 1.00000, 1.00000, 1.00000, 0.97333, 0.96333,
 33, 0.00336, 0.99966, 0.98667, 0, 1.00000, 1.00000, 0.99833, 0.97167, 0.96333,
 34, 0.00330, 0.99966, 0.98267, 0, 1.00000, 1.00000, 0.99667, 0.97000, 0.94667,
 35, 0.00327, 0.99966, 0.97533, 0, 1.00000, 1.00000, 0.99500, 0.96500, 0.91667,
 36, 0.00317, 0.99966, 0.98567, 0, 1.00000, 1.00000, 0.99833, 0.97333, 0.95667,
 37, 0.00315, 0.99966, 0.98633, 0, 1.00000, 1.00000, 0.99833, 0.97167, 0.96167,
 38, 0.00312, 0.99966, 0.98300, 0, 1.00000, 1.00000, 0.99667, 0.96667, 0.95167,
 39, 0.00306, 0.99966, 0.98733, 0, 1.00000, 1.00000, 1.00000, 0.97167, 0.96500,
 40, 0.00299, 0.99966, 0.97167, 0, 1.00000, 1.00000, 0.99667, 0.96333, 0.89833,
 41, 0.00297, 0.99966, 0.98567, 0, 1.00000, 1.00000, 0.99500, 0.97000, 0.96333,
 42, 0.00293, 0.99966, 0.98200, 0, 1.00000, 1.00000, 0.99667, 0.97167, 0.94167,
 43, 0.00287, 0.99966, 0.98200, 0, 1.00000, 1.00000, 0.99500, 0.97167, 0.94333,
 44, 0.00286, 0.99966, 0.98700, 0, 1.00000, 1.00000, 1.00000, 0.97333, 0.96167,
 45, 0.00280, 0.99966, 0.25333, 0, 0.00000, 0.01000, 0.01000, 0.25000, 0.99667,
 46, 0.00274, 0.99966, 0.24300, 0, 0.00000, 0.00333, 0.00833, 0.20500, 0.99833,
 47, 0.00265, 0.99966, 0.95500, 0, 1.00000, 1.00000, 0.99333, 0.95667, 0.82500,
 48, 0.00246, 0.99966, 0.98267, 0, 1.00000, 1.00000, 0.99667, 0.96333, 0.95333,
 49, 0.00226, 0.99966, 0.98200, 0, 1.00000, 1.00000, 0.99500, 0.97000, 0.94500,
 50, 0.00208, 0.99966, 0.98533, 0, 1.00000, 1.00000, 0.99667, 0.97000, 0.96000,
 51, 0.00162, 0.99966, 0.98333, 0, 1.00000, 1.00000, 0.99833, 0.96333, 0.95500,
 52, 0.00123, 0.99983, 0.98433, 0, 1.00000, 1.00000, 0.99833, 0.96333, 0.96000,
 53, 0.00107, 0.99983, 0.95500, 0, 1.00000, 1.00000, 0.99333, 0.95667, 0.82500,
 54, 0.00100, 0.99983, 0.96900, 0, 1.00000, 1.00000, 0.99667, 0.96333, 0.88500,
 55, 0.00093, 0.99983, 0.98600, 0, 1.00000, 1.00000, 0.99833, 0.97000, 0.96167,
 56, 0.00089, 0.99983, 0.98400, 0, 1.00000, 1.00000, 0.99500, 0.97000, 0.95500,
 57, 0.00085, 0.99983, 0.97967, 0, 1.00000, 1.00000, 0.99667, 0.96667, 0.93500,
 58, 0.00082, 0.99983, 0.20700, 0, 0.00000, 0.00000, 0.00000, 0.03500, 1.00000,
