% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, further objective values of best", seed=580217, Mon Oct  7 17:41:39 2019, <python>{}</python>
1 13 0.3064997790664322 1.000047620181424 0.11507377 1.1507377028465271e-01 0.99538004 0.99845815   
2 26 0.2914623834812399 1.0919036354753346 0.00019065216 1.9065216474700719e-04 0.9963812 0.99831283   
3 39 0.29279947553174107 1.1130824390286356 0.00019065216 9.4859212636947632e-01 0.99341244 0.9982876   
4 52 0.2892662453810741 1.1695942928916212 0.00019065216 9.4638490676879883e-01 0.99776554 0.99866676   
5 65 0.275410159532217 1.1975308876573867 0.00019065216 9.4341975450515747e-01 0.99608517 0.99794894   
6 78 0.27056452128946135 1.2256608060690988 0.00019065216 5.1590931415557861e-01 0.9925769 0.9975503   
7 91 0.25953892764332087 1.2420951943168472 0.00019065216 9.4200265407562256e-01 0.9952082 0.9983499   
8 104 0.24543638687197292 1.2579095431472256 0.00019065216 8.8751012086868286e-01 0.99411964 0.99780804   
9 117 0.22934121684203435 1.285044625962339 0.00019065216 9.5391017198562622e-01 0.9940363 0.99859434   
10 130 0.2128632597075747 1.2769629761350383 0.00019065216 7.2658407688140869e-01 0.98098046 0.9965753   
11 143 0.20025787971344405 1.2773110717286638 0.00019065216 1.2114469427615404e-03 0.9925209 0.99842864   
12 156 0.178810582392743 1.2881544215236558 0.00019065216 8.8671642541885376e-01 0.99598676 0.9978103   
13 169 0.162058957710362 1.2944827184915797 0.00019065216 8.6468333005905151e-01 0.9933339 0.9983564   
14 182 0.1472300539711128 1.3281896799949726 0.00019065216 8.8558393716812134e-01 0.9969984 0.99858475   
15 195 0.13549832269684986 1.3489125071960892 0.00019065216 8.9426612854003906e-01 0.99239737 0.9984321   
16 208 0.1253648781201361 1.3673110874862135 0.00019065216 7.9442399740219116e-01 0.99411905 0.9982729   
17 221 0.11789124107977336 1.3639844984886704 0.00019065216 3.3806161954998970e-03 0.99397993 0.998429   
18 234 0.10839603726189702 1.3621716592596402 0.00019065216 5.7787685655057430e-03 0.99112004 0.9984327   
19 247 0.10043548530629388 1.3588451868364624 0.00019065216 5.2656647749245167e-03 0.99298686 0.99767894   
20 260 0.09239035603050545 1.3566405038160732 0.00019065216 6.6105240583419800e-01 0.98774755 0.99842024   
21 273 0.08458255824010526 1.3659735910204982 0.00019065216 9.4601410627365112e-01 0.9929264 0.9980166   
22 286 0.0782449860874884 1.3767718073768531 0.00019065216 7.9632002115249634e-01 0.98522645 0.9982357   
23 299 0.07195357312781742 1.3842430853803405 0.00019065216 9.7603398561477661e-01 0.9962806 0.9982218   
24 312 0.06720436365704702 1.3909622731581828 0.00019065216 9.8834604024887085e-01 0.9952247 0.99846566   
25 325 0.06320279360766047 1.4209952582916485 0.00013180947 1.3180947280488908e-04 0.98974437 0.9985159   
26 338 0.06105251569237094 1.4368187271766326 0.00013180947 9.5704352855682373e-01 0.99442154 0.99847955   
27 351 0.05563878867129969 1.442733110621119 0.00013180947 1.7176996334455907e-04 0.99584216 0.9984642   
28 364 0.052022228665865915 1.4758856991148137 0.00013180947 9.6521872282028198e-01 0.995122 0.9985714   
29 377 0.05077664920977154 1.5005841408644605 0.00013180947 6.2418764829635620e-01 0.9924068 0.99812347   
30 390 0.05034667145444298 1.501786437384613 0.00013180947 9.3997812271118164e-01 0.9934503 0.9983108   
31 403 0.049941459483329585 1.5228449374353328 0.00013180947 9.7430723905563354e-01 0.99449134 0.99772173   
32 416 0.04900846861982573 1.5205384914438589 0.00013180947 9.6120345592498779e-01 0.9917498 0.9983924   
33 429 0.04769003983756405 1.5491565866900385 0.00013180947 9.2604333162307739e-01 0.99123806 0.99544984   
34 442 0.04544853827252286 1.5699208810501093 0.00013180947 8.2929724454879761e-01 0.993024 0.9982553   
35 455 0.04411023704266823 1.5708336396811635 0.00013180947 8.9545202255249023e-01 0.99464226 0.99823135   
36 468 0.04296738209816406 1.5871308139159002 0.00013180947 8.4356993436813354e-01 0.9900422 0.99843115   
37 481 0.041442670327002634 1.5989532394030104 0.00013180947 2.0240099728107452e-01 0.985224 0.99714774   
38 494 0.03894591150499309 1.595248580872357 0.00013180947 5.7155859470367432e-01 0.9800187 0.99680907   
39 507 0.03580690605063269 1.607396474204838 0.00013180947 6.2806582450866699e-01 0.9943368 0.9973888   
40 520 0.03154223087693131 1.621797931020514 0.00013180947 3.6818894743919373e-01 0.99339664 0.99837154   
41 533 0.02892354779141733 1.6747810620644743 0.00013180947 4.1785004734992981e-01 0.9920814 0.9984596   
42 546 0.027100988311447503 1.6985024013109238 0.00013180947 8.1886589527130127e-01 0.98575133 0.99786085   
43 559 0.0261186887251217 1.692320678354609 0.00013180947 2.9119947552680969e-01 0.98314756 0.9983014   
44 572 0.025462950742958897 1.7000957821783522 0.00013180947 8.5900253057479858e-01 0.9907669 0.9980837   
45 585 0.02471363573325306 1.7088931592555467 0.00013180947 4.1275292634963989e-01 0.9921909 0.99831724   
46 598 0.02288826583966721 1.7177160588584512 0.00013180947 4.0556463599205017e-01 0.967771 0.99649954   
47 611 0.020867225855188475 1.7678603785905607 0.00013180947 3.4399130940437317e-01 0.98774415 0.99839205   
48 624 0.019416555651332212 1.7808140807205808 0.00013180947 4.6462443470954895e-01 0.986424 0.99726486   
49 637 0.017778603272151607 1.824749650981036 0.00013180947 5.1080185174942017e-01 0.9711892 0.9980117   
50 650 0.016327690538399258 1.8288395724407205 0.00013180947 2.1876354515552521e-01 0.98233324 0.998154   
51 663 0.015256035559846805 1.8666847397200104 0.00013180947 2.6496624946594238e-01 0.98978794 0.9983884   
52 676 0.014468443787866452 1.8651749806844633 0.00013180947 1.5563987195491791e-01 0.97467446 0.9982298   
53 689 0.013762059766263804 1.8785285838031198 0.00013180947 2.2909517586231232e-01 0.9507336 0.9983271   
54 702 0.012996278749839801 1.910035194882556 0.00013180947 1.1385983973741531e-01 0.9931316 0.9979367   
55 715 0.012286651807509048 1.9628655307458935 0.00013180947 2.2196376323699951e-01 0.98777467 0.9984478   
56 728 0.011788739686710206 2.0151189172681243 0.00013180947 1.0980415344238281e-01 0.9891984 0.99708647   
57 741 0.011482769767079801 2.06171801271837 0.00013180947 1.8589319370221347e-04 0.99257857 0.99717027   
58 754 0.011393773281392124 2.0839921114953857 0.00013180947 2.2593134641647339e-01 0.9682369 0.9971739   
59 767 0.011096136671820975 2.1097529257162564 0.00013180947 1.1062765866518021e-01 0.9918399 0.99745303   
60 780 0.010752006230621378 2.1052776434945386 0.00013180947 9.4277128577232361e-02 0.98398995 0.997059   
61 793 0.010372620804172719 2.134412707674037 0.00013180947 1.3782504200935364e-01 0.98563796 0.9974131   
62 806 0.010039385511074281 2.13862682629678 0.00013180947 8.3977371454238892e-02 0.99053055 0.9975005   
63 819 0.00982929988808523 2.1701433646563815 0.00013180947 7.7447265386581421e-02 0.9829107 0.9973641   
64 832 0.009668674578178169 2.2278897969109326 0.00013180947 2.0824350416660309e-01 0.9937459 0.9969919   
65 845 0.00909946037080481 2.2353283651929052 0.00013180947 7.6007717847824097e-01 0.98763996 0.9978796   
66 858 0.00854780732161185 2.2610925248189373 0.00013180947 1.2216813117265701e-01 0.9598925 0.9946585   
67 871 0.007870086105041954 2.3059852994127215 0.00013180947 1.4715978503227234e-01 0.9856017 0.9980539   
68 884 0.007222395553761554 2.34793100963988 0.00013180947 1.3447076082229614e-01 0.945294 0.99669963   
69 897 0.006710724207219263 2.346843464160738 0.00013180947 6.6660809516906738e-01 0.9874867 0.9969614   
70 910 0.006166162095103263 2.410533292900209 0.00013180947 2.8329971432685852e-01 0.99314547 0.9982406   
71 923 0.0056643847842237326 2.4226202181152323 0.00013180947 4.9709174036979675e-01 0.99114615 0.9977502   
72 936 0.005235660212588724 2.467652560163785 0.00013180947 9.5841638743877411e-02 0.99188775 0.99773765   
73 949 0.004805933188381055 2.5264722885127595 0.00013180947 1.8910284340381622e-01 0.99180496 0.99787366   
74 962 0.004445768953765384 2.5736535678946515 0.00013180947 4.6379441022872925e-01 0.94559014 0.9984078   
75 975 0.004197770788764283 2.5726687938401542 0.00013180947 5.7089293003082275e-01 0.9911481 0.9976762   
76 988 0.004154750158310375 2.5855912239450305 0.00013180947 2.6094150543212891e-01 0.98835653 0.99672097   
77 1001 0.004198427223562505 2.589440649012092 0.00013180947 5.1364368200302124e-01 0.9919431 0.9978573   
78 1014 0.003989891937632484 2.6057245996535956 0.00013180947 5.4660105705261230e-01 0.99704945 0.9983815   
