% # columns="iteration, evaluation, sigma, max axis length,  min axis length, all principle axes lengths  (sorted square roots of eigenvalues of C)", seed=580217, Mon Oct  7 17:41:39 2019
1 13 0.3064997790664322 1.000047620181424 1.0 1.0 1.0000023809552154 1.0000047619160999 1.0000071428826531 1.0000095238548754 1.0000119048327667 1.000014285816327 1.0000166668055563 1.0000190478004547 1.000021428801022 1.0000238098072585 1.000026190819164 1.0000285718367385 1.0000309528599822 1.0000333338888951 1.0000357149234769 1.000038095963728 1.0000404770096483 1.0000428580612375 1.0000452391184962 1.000047620181424
2 26 0.2914623834812399 1.0187517318171582 0.9330051652164968 0.9330051652164968 0.9694262311965778 0.9862344249159785 0.990325665171549 0.996401184078653 0.998979591246076 1.0000101940924702 1.0000121144627052 1.000016846789906 1.0000258829391053 1.000027115973465 1.0000286595873198 1.0000411184731017 1.0000432844414788 1.0000449714277246 1.0005716409966152 1.0007324758130463 1.0021278903824167 1.0048986004960163 1.0089727470802194 1.0187517318171582
3 39 0.29279947553174107 1.032480285702429 0.9275865376184117 0.9275865376184117 0.9495386851127933 0.9581670582917271 0.9762231962959494 0.983661413953324 0.9875842447442068 0.9938937210113074 0.9965056091759673 0.9994897727755345 0.9997904536317215 0.9999953775527789 1.000020278367898 1.0000312991113993 1.000056701114902 1.0000748705866442 1.0001680509917554 1.0002630468461453 1.0015667807754514 1.0036691641514446 1.0171263496822462 1.032480285702429
4 52 0.2892662453810741 1.0795690682512382 0.9230286731155202 0.9230286731155202 0.9290840926506868 0.9490787543747887 0.9567086665318442 0.9719032517234913 0.978420915020662 0.9840929312118036 0.9870787881032712 0.9975653939790147 0.9995895116929028 0.9997632971062763 0.9999404136830881 0.9999881759689984 1.0000231230607037 1.0001410632100782 1.0002100114023809 1.001118329608054 1.001334058798073 1.003531134896279 1.0106713291296405 1.0795690682512382
5 65 0.275410159532217 1.095312675662504 0.9146425256764422 0.9146425256764422 0.9300858547546937 0.9325733226018635 0.9396329517538451 0.959672364666439 0.968271776031663 0.9755324838270115 0.980379158897061 0.9963798114894271 0.9990356681921351 0.9996891910347253 0.9997991943069884 0.9999357865109532 1.0000242936152473 1.0000981164864655 1.0002777899520896 1.000821176058783 1.0019752682151524 1.00483320723383 1.00953610132969 1.095312675662504
6 78 0.27056452128946135 1.1110137551043497 0.9064610286981098 0.9064610286981098 0.9145381852093365 0.9342327742751549 0.9356197723194905 0.9442315715032891 0.9612602012959265 0.9660942268684172 0.9684554993205707 0.9912687092242219 0.9959515003301693 0.9991735657124138 0.9993842223363851 0.9997969888979732 0.9999107081728377 0.9999966296039545 1.0001074951964335 1.0002018487673032 1.0006286595937786 1.0016357973907017 1.0058670381208572 1.1110137551043497
7 91 0.25953892764332087 1.1098319829666625 0.8935160429286344 0.8935160429286344 0.9060679040627881 0.9293721145616155 0.9352718131214972 0.9401624741335396 0.9507602084276735 0.9612116480464715 0.9658085996314625 0.9729698224336103 0.9889170613082721 0.9989213107183282 0.9992283524699735 0.9996751189813788 0.9998253089724858 0.9999139870991404 0.9999919457855396 1.000032270844583 1.0003239696637571 1.0015721967731952 1.0265920412765 1.1098319829666625
8 104 0.24543638687197292 1.111817937336795 0.883861596721083 0.883861596721083 0.8938536465293891 0.9092097489087473 0.9314466752143443 0.9379786724657496 0.947602104581478 0.9561260248979819 0.960503827174192 0.9744113918559962 0.9858356457059548 0.9979815619326942 0.9987353513308438 0.9992870661028513 0.9995876104285323 0.9999103281309893 0.9999617036619098 1.000070952037619 1.0005350065526097 1.0012629357374285 1.0137436410167326 1.111817937336795
9 117 0.22934121684203435 1.1200591425932818 0.8716110864667416 0.8716110864667416 0.8875845531254611 0.8986899123070655 0.9238984711298123 0.9282372880614297 0.9361447018107432 0.9467691410199093 0.9555922854087322 0.9795722417155114 0.9839160330334187 0.996994034215357 0.9988383381295768 0.9992170895157583 0.9996794875252439 0.9997874672568979 0.9999033381593068 1.0000333368795509 1.0001058694417475 1.0015342469708364 1.0058845705005874 1.1200591425932818
10 130 0.2128632597075747 1.1065039942291917 0.8665121972276973 0.8665121972276973 0.8812741257824062 0.8903923855741748 0.9187892053697382 0.924184042876333 0.9328460375130275 0.9363327069065625 0.9565500036749754 0.9635620663929106 0.980169820558248 0.9969395540030312 0.9980309089032348 0.9987752726196951 0.9991352836922679 0.9996750944405551 0.9998655302818791 1.000022917177958 1.0001201169501601 1.0008584218675718 1.0030938608651117 1.1065039942291917
11 143 0.20025787971344405 1.0853868431800793 0.8497435489313957 0.8497435489313957 0.8780124307635617 0.8851325053496758 0.9112131894070703 0.9228787102753762 0.9266576140672133 0.9356715940895288 0.9473488661547855 0.9612366099004204 0.9761414490232001 0.9928730359093153 0.9975508638690815 0.9985766072434711 0.9990893838400396 0.9996426071719303 0.9998036955106263 1.0000217035872332 1.000050301237742 1.0007536056104835 1.005128817934367 1.0853868431800793
12 156 0.178810582392743 1.0739310895371974 0.8336974757008786 0.8336974757008786 0.8758919407396671 0.8799999190504673 0.8997768696925719 0.9048230916807438 0.9207635888500957 0.9236765645807291 0.9492056732634507 0.9611378739070212 0.9767254373259583 0.9923773137544538 0.9973877287874827 0.9983710953008226 0.9987748436459821 0.9996139664790494 0.9997681909830237 0.9999259334570088 0.9999580954516887 1.0006508352638677 1.0027186709421576 1.0739310895371974
13 169 0.162058957710362 1.0676634085349024 0.824779962902106 0.824779962902106 0.864703886284615 0.8744009005074082 0.8807040767308579 0.9004409233328274 0.9167930831734938 0.9261345340342327 0.9351975587565918 0.9570429025231516 0.9754833577362987 0.9886542002162703 0.9972034083868937 0.9975029204600651 0.9984929154396939 0.9990762780016172 0.9996220440139332 0.9997754341582696 1.0000562514155522 1.0001574459926483 1.0009629083995146 1.0676634085349024
14 182 0.1472300539711128 1.059208331990712 0.7974827300229597 0.7974827300229597 0.8567268464730389 0.8720397075852667 0.8786947744878636 0.8988089747645326 0.910659524463378 0.9137906393838434 0.9314744338181258 0.9559113318139842 0.9745229424833534 0.9755390020203248 0.9971872912917165 0.9980322749747639 0.9984705860981977 0.9988734046314528 0.999547362107232 0.9997839715572403 1.0001743183880936 1.000337078911467 1.0010994524565584 1.059208331990712
15 195 0.13549832269684986 1.0567028899773012 0.7833739285091306 0.7833739285091306 0.8464552295943724 0.8669687017754236 0.8743269990623124 0.8938651846632667 0.9040118580587436 0.910314885681278 0.9164049982007559 0.9563140330646129 0.9670280061405998 0.9693503877916981 0.9968499796588638 0.9972422772526283 0.9980317256533732 0.9987850466440347 0.9994012346527075 0.9996933242827862 1.000085268982254 1.0002120535262484 1.0009630018469104 1.0567028899773012
16 208 0.1253648781201361 1.0610836729259456 0.7760367648862823 0.7760367648862823 0.8365578883412431 0.8555601914458663 0.8708415727628485 0.8887676149784468 0.8941620008047724 0.8996658053574257 0.9068557882118251 0.9498379027534889 0.9582910651223611 0.971674746551459 0.9968615841825818 0.9973517105884595 0.9978959806059298 0.9987837555537488 0.9993233927629697 0.9995970436479811 0.9998280112605504 1.0001168777791074 1.0007528602595306 1.0610836729259456
17 221 0.11789124107977336 1.0575898307528826 0.7753679253134614 0.7753679253134614 0.8272952398899578 0.8499367385892224 0.8654506478889246 0.8781042426847935 0.8903009242170268 0.8948077777295517 0.9027634149664688 0.9244039533912783 0.9529785577558432 0.9648088795462171 0.9966067716868107 0.9970145969647686 0.9977384682843049 0.9987483369242904 0.999030704274033 0.9994695901316548 0.9995425245706365 1.0000637429748191 1.0008407348696031 1.0575898307528826
18 234 0.10839603726189702 1.0488076995143762 0.7699526652055133 0.7699526652055133 0.8163256147958787 0.8360542240734274 0.8624815589091751 0.8747263260014516 0.8793750223890928 0.8951366953068159 0.902940774923032 0.9182496011299804 0.9397498327426326 0.9746710358465608 0.9966874034708876 0.997639764600928 0.9981869204424546 0.999024962960483 0.999150795838062 0.9994852691876909 0.9997732915398778 1.0000441685311132 1.0021320191517593 1.0488076995143762
19 247 0.10043548530629388 1.0393666957881877 0.7648897062423609 0.7648897062423609 0.8115329925535824 0.834069078299677 0.8584547569543169 0.8742140983970101 0.8781573645257901 0.8810234277459105 0.8990869995113799 0.9143753376618928 0.9313236792229009 0.969162807278635 0.995336925941842 0.9973457107579174 0.9975259531403396 0.9981307628848244 0.9992108878692371 0.9993755565850365 0.9996767057992453 0.9999169539495999 1.0012753140683937 1.0393666957881877
20 260 0.09239035603050545 1.031639674420225 0.7604370292043777 0.7604370292043777 0.8113024956312078 0.8252973992846517 0.8569827647550405 0.8656116620022448 0.8704324258789128 0.8751583131338654 0.8883137166496253 0.9054446063526729 0.9255573175937971 0.9707876842346614 0.9943947464984725 0.9968820521639524 0.9978362652578314 0.9981262780505604 0.9991162268451294 0.9993576313020281 0.9995930592753484 0.9998870246272554 1.0024903065285773 1.031639674420225
21 273 0.08458255824010526 1.025654258187796 0.7508595077753628 0.7508595077753628 0.8087575454636696 0.823426721668331 0.8547878915415734 0.8593929010938631 0.8677344411354341 0.8695071083276389 0.8822682512373832 0.9028205320103511 0.9253263346200101 0.9515188602866426 0.9940924431709625 0.9966365838248923 0.9978236755849166 0.9980625333878439 0.9989577735944555 0.9990459267023309 0.999576548825105 0.9999434972861683 1.0011132662896352 1.025654258187796
22 286 0.0782449860874884 1.0185245167900514 0.7397918168666121 0.7397918168666121 0.8017429242795636 0.8233354016766912 0.8466271875031336 0.8551818200613516 0.8614683371434204 0.8696983536926027 0.8731243332618285 0.8989515054915489 0.9226735243347121 0.9330644977103938 0.9880516075392485 0.996121463194401 0.9972818462307695 0.997990312021437 0.9986791178752802 0.9989827583923675 0.9992282939390803 0.999844153267743 1.0006001035292984 1.0185245167900514
23 299 0.07195357312781742 1.015034986206174 0.733277989196008 0.733277989196008 0.782410357897418 0.8161135650459367 0.8419870887567042 0.8462384397032483 0.8570075745396241 0.8624210788074256 0.875488138261957 0.8900217118020081 0.9211036645410571 0.9233108907615244 0.9925656231516423 0.9963453404961197 0.997233928485647 0.9979394639453785 0.9985100275504981 0.998822948982104 0.9992812182965636 0.9998160527145279 1.0007741641851522 1.015034986206174
24 312 0.06720436365704702 1.012034514626856 0.7275786943732337 0.7275786943732337 0.771705367622822 0.8155554848206099 0.8364937089231169 0.843640940215964 0.8546340566445341 0.8550229805210128 0.8603490099678375 0.8882049589612212 0.9060768163738252 0.914173894910576 0.9914023573569534 0.9960292669289417 0.9971166239682543 0.997885371192813 0.9982537616703137 0.9986148391390679 0.9991575892898044 0.9997423460402877 1.000611851457231 1.012034514626856
25 325 0.06320279360766047 1.0094326280375663 0.710370159328419 0.710370159328419 0.763287711454837 0.8116837099863238 0.8287715754284871 0.8335576077629747 0.8420138550548311 0.8520714701005493 0.8565655895681863 0.8888196561117155 0.9041990248331321 0.9285024801085534 0.9812042463942047 0.9956579084617262 0.9970635607256894 0.9977208899770653 0.9981850251328476 0.9988391209900647 0.9992285376052813 0.9995607898271114 1.000263033131795 1.0094326280375663
26 338 0.06105251569237094 1.0087797605778894 0.7020925754219217 0.7020925754219217 0.753928501987825 0.8051152262612066 0.8213386996698819 0.8260800281449072 0.8322071698264184 0.8443807316038092 0.8571983271705501 0.8890700115710061 0.9001632838322681 0.922616139078155 0.9767983330871027 0.9955180723807734 0.9969052478247042 0.9976111538736957 0.9977799397207616 0.9988040336485603 0.9991748342849713 0.9993997425086156 1.0001948340480786 1.0087797605778894
27 351 0.05563878867129969 1.0076961815050711 0.6984633360713834 0.6984633360713834 0.7439156225884478 0.7903360609379708 0.8169930187930171 0.8214864819599517 0.8263972844619362 0.8438615202791123 0.8494410853892818 0.8881863135015261 0.8957024825404266 0.9200991956223202 0.9766720234733629 0.9953886163097846 0.9967102274406584 0.9975282901364024 0.997716311324129 0.9983976296308309 0.9992006794975012 0.9993911499485653 1.0000127793242177 1.0076961815050711
28 364 0.052022228665865915 1.007447537574681 0.6826053929372131 0.6826053929372131 0.7341137086072801 0.7878010433434564 0.8099554025225713 0.8178881936170974 0.8238994678604468 0.836414818092832 0.8453459893688023 0.8755592400700997 0.8933502425478512 0.9071996324441395 0.9771544362377991 0.9950551873573966 0.9964550530397229 0.9973894059062736 0.9977965548564824 0.9983186502011802 0.9989596310009448 0.9993149433103821 0.9999591127653271 1.007447537574681
29 377 0.05077664920977154 1.006057959206361 0.6704442168946211 0.6704442168946211 0.7316574389803812 0.7839576411941815 0.8092707900804942 0.8125831232924058 0.8216896333550765 0.8305091193397403 0.8372600165831457 0.8615077288356671 0.8874733865186518 0.8987200885864418 0.9766268465211118 0.9949385332190118 0.9963117913126215 0.9972917045968976 0.9976677587368352 0.9983256879773836 0.9988745565982536 0.9993541120933198 1.0000375643492005 1.006057959206361
