epoch, training_loss, training_acc, test_acc, is_new_best, test_class_1, test_class_2, test_class_3, test_class_4, test_class_5,
  0, 0.14381, 0.95834, 0.97733, 1, 0.99500, 0.95667, 0.99333, 0.97500, 0.96667,
  1, 0.17803, 0.94517, 0.20000, 0, 0.00000, 0.00000, 0.00000, 0.00000, 1.00000,
  2, 0.08130, 0.97597, 0.20500, 0, 0.00000, 0.00000, 0.00333, 0.02167, 1.00000,
  3, 0.06135, 0.97864, 0.20000, 0, 0.00000, 0.00000, 0.00000, 0.00000, 1.00000,
  4, 0.05927, 0.98273, 0.20000, 0, 0.00000, 0.00000, 0.00000, 0.00000, 1.00000,
  5, 0.04150, 0.98683, 0.58233, 0, 0.30667, 0.11167, 0.80833, 0.69167, 0.99333,
  6, 0.04642, 0.98878, 0.20000, 0, 0.00000, 0.00000, 0.00000, 0.00000, 1.00000,
  7, 0.03928, 0.98825, 0.97700, 0, 1.00000, 1.00000, 0.99833, 0.96333, 0.92333,
  8, 0.02930, 0.99110, 0.72300, 0, 0.97833, 0.36333, 0.73000, 0.54667, 0.99667,
  9, 0.02226, 0.99555, 0.97700, 0, 0.99833, 0.93500, 0.99500, 0.97000, 0.98667,
 10, 0.02526, 0.99413, 0.97500, 0, 0.99833, 0.95500, 0.99667, 0.93000, 0.99500,
 11, 0.01837, 0.99680, 0.95500, 0, 1.00000, 1.00000, 0.99833, 0.94333, 0.83333,
 12, 0.01932, 0.99502, 0.97767, 1, 1.00000, 1.00000, 1.00000, 0.97167, 0.91667,
 13, 0.02176, 0.99341, 0.20967, 0, 0.01000, 0.00000, 0.00667, 0.03167, 1.00000,
 14, 0.02187, 0.99395, 0.96433, 0, 1.00000, 0.92500, 0.98000, 0.92167, 0.99500,
 15, 0.01445, 0.99626, 0.68300, 0, 0.97000, 0.40833, 0.56833, 0.47000, 0.99833,
 16, 0.01345, 0.99733, 0.98867, 1, 1.00000, 1.00000, 1.00000, 0.97167, 0.97167,
 17, 0.01079, 0.99751, 0.20000, 0, 0.00000, 0.00000, 0.00000, 0.00000, 1.00000,
 18, 0.01460, 0.99662, 0.92000, 0, 1.00000, 0.99000, 0.99833, 0.88667, 0.72500,
 19, 0.01156, 0.99751, 0.93400, 0, 0.99667, 0.79333, 0.96333, 0.92833, 0.98833,
 20, 0.00944, 0.99822, 0.98200, 0, 1.00000, 1.00000, 1.00000, 0.96667, 0.94333,
 21, 0.00685, 0.99822, 0.98000, 0, 1.00000, 1.00000, 1.00000, 0.96667, 0.93333,
 22, 0.00568, 0.99893, 0.97533, 0, 1.00000, 1.00000, 1.00000, 0.96500, 0.91167,
 23, 0.00585, 0.99893, 0.98400, 0, 1.00000, 1.00000, 1.00000, 0.97000, 0.95000,
 24, 0.00484, 0.99893, 0.96300, 0, 0.99333, 0.90000, 0.96500, 0.98500, 0.97167,
 25, 0.00491, 0.99893, 0.97233, 0, 1.00000, 0.99833, 1.00000, 0.94833, 0.91500,
 26, 0.00553, 0.99858, 0.98333, 0, 1.00000, 0.99833, 1.00000, 0.97167, 0.94667,
 27, 0.00663, 0.99858, 0.98767, 0, 1.00000, 0.99500, 1.00000, 0.97000, 0.97333,
 28, 0.00791, 0.99751, 0.96700, 0, 0.99833, 0.91500, 0.98167, 0.95000, 0.99000,
 29, 0.00348, 0.99893, 0.98167, 0, 1.00000, 0.99667, 0.99833, 0.96833, 0.94500,
 30, 0.00336, 0.99875, 0.98500, 0, 1.00000, 0.99667, 1.00000, 0.97167, 0.95667,
 31, 0.00267, 0.99929, 0.98300, 0, 1.00000, 0.99833, 1.00000, 0.96667, 0.95000,
 32, 0.00216, 0.99947, 0.20000, 0, 0.00000, 0.00000, 0.00000, 0.00000, 1.00000,
 33, 0.00201, 0.99947, 0.98000, 0, 1.00000, 1.00000, 1.00000, 0.96000, 0.94000,
 34, 0.00191, 0.99947, 0.98000, 0, 1.00000, 1.00000, 1.00000, 0.96167, 0.93833,
 35, 0.00198, 0.99929, 0.98333, 0, 1.00000, 1.00000, 1.00000, 0.96667, 0.95000,
 36, 0.00168, 0.99947, 0.98267, 0, 0.99833, 0.99167, 0.99833, 0.97167, 0.95333,
 37, 0.00182, 0.99947, 0.98233, 0, 1.00000, 1.00000, 0.99833, 0.96667, 0.94667,
 38, 0.00153, 0.99982, 0.97800, 0, 1.00000, 1.00000, 1.00000, 0.95833, 0.93167,
 39, 0.00137, 0.99964, 0.98333, 0, 1.00000, 1.00000, 1.00000, 0.96667, 0.95000,
 40, 0.00126, 0.99982, 0.98333, 0, 1.00000, 1.00000, 1.00000, 0.96833, 0.94833,
 41, 0.00132, 0.99964, 0.20367, 0, 0.00000, 0.00667, 0.00000, 0.01167, 1.00000,
 42, 0.00123, 0.99982, 0.98467, 0, 1.00000, 1.00000, 1.00000, 0.96833, 0.95500,
 43, 0.00118, 0.99964, 0.98133, 0, 1.00000, 1.00000, 1.00000, 0.96500, 0.94167,
 44, 0.00118, 0.99982, 0.97867, 0, 1.00000, 0.99833, 1.00000, 0.95500, 0.94000,
 45, 0.00109, 0.99964, 0.97933, 0, 1.00000, 1.00000, 1.00000, 0.96167, 0.93500,
 46, 0.00105, 0.99964, 0.98133, 0, 1.00000, 1.00000, 1.00000, 0.96167, 0.94500,
 47, 0.00096, 0.99982, 0.98400, 0, 1.00000, 1.00000, 0.99833, 0.97167, 0.95000,
 48, 0.00098, 0.99982, 0.98000, 0, 1.00000, 1.00000, 1.00000, 0.96667, 0.93333,
 49, 0.00096, 0.99982, 0.20000, 0, 0.00000, 0.00000, 0.00000, 0.00000, 1.00000,
 50, 0.00093, 0.99982, 0.98633, 0, 1.00000, 0.99333, 0.99833, 0.97333, 0.96667,
 51, 0.00088, 0.99982, 0.98033, 0, 1.00000, 0.99833, 1.00000, 0.95667, 0.94667,
 52, 0.00090, 0.99982, 0.97700, 0, 1.00000, 0.99833, 1.00000, 0.95500, 0.93167,
 53, 0.00092, 0.99982, 0.97967, 0, 1.00000, 1.00000, 1.00000, 0.96667, 0.93167,
