epoch, training_loss, training_acc, test_acc, is_new_best, test_class_1, test_class_2, test_class_3, test_class_4, test_class_5,
  0, 0.10048, 0.97026, 0.93233, 1, 0.98000, 0.75167, 0.98833, 0.96333, 0.97833,
  1, 0.06862, 0.98264, 0.20000, 0, 0.00000, 0.00000, 0.00000, 0.00000, 1.00000,
  2, 0.06633, 0.98075, 0.20567, 0, 0.00500, 0.01500, 0.00000, 0.00833, 1.00000,
  3, 0.07210, 0.98126, 0.98333, 1, 1.00000, 0.99833, 1.00000, 0.96667, 0.95167,
  4, 0.04073, 0.99140, 0.20000, 0, 0.00000, 0.00000, 0.00000, 0.00000, 1.00000,
  5, 0.03116, 0.99467, 0.20000, 0, 0.00000, 0.00000, 0.00000, 0.00000, 1.00000,
  6, 0.02680, 0.99467, 0.92600, 0, 1.00000, 0.99833, 1.00000, 0.86667, 0.76500,
  7, 0.02077, 0.99708, 0.98533, 1, 1.00000, 0.98167, 1.00000, 0.97833, 0.96667,
  8, 0.01948, 0.99656, 0.97900, 0, 0.99833, 0.94833, 0.99667, 0.97333, 0.97833,
  9, 0.01774, 0.99656, 0.53333, 0, 0.92333, 0.14667, 0.32167, 0.27667, 0.99833,
 10, 0.02568, 0.99244, 0.25167, 0, 0.22167, 0.00333, 0.00833, 0.02500, 1.00000,
 11, 0.01581, 0.99673, 0.20000, 0, 0.00000, 0.00000, 0.00000, 0.00000, 1.00000,
 12, 0.01466, 0.99828, 0.98067, 0, 1.00000, 0.99833, 1.00000, 0.96000, 0.94500,
 13, 0.01151, 0.99794, 0.98167, 0, 1.00000, 1.00000, 1.00000, 0.95500, 0.95333,
 14, 0.01080, 0.99862, 0.98433, 0, 0.99833, 0.97333, 0.99833, 0.97833, 0.97333,
 15, 0.01069, 0.99862, 0.97867, 0, 0.99833, 0.96333, 1.00000, 0.97333, 0.95833,
 16, 0.00841, 0.99845, 0.98300, 0, 0.99833, 0.99833, 1.00000, 0.97333, 0.94500,
 17, 0.00718, 0.99897, 0.97367, 0, 0.99667, 0.92833, 0.99500, 0.97333, 0.97500,
 18, 0.00652, 0.99862, 0.98100, 0, 0.99833, 0.96333, 0.99667, 0.97667, 0.97000,
 19, 0.00780, 0.99862, 0.95933, 0, 0.99833, 0.85833, 0.99500, 0.95333, 0.99167,
 20, 0.00716, 0.99811, 0.01733, 0, 0.00000, 0.00667, 0.00000, 0.02000, 0.06000,
 21, 0.00752, 0.99828, 0.98567, 1, 0.99833, 0.97500, 0.99833, 0.97333, 0.98333,
 22, 0.00475, 0.99897, 0.98000, 0, 1.00000, 0.99833, 1.00000, 0.95833, 0.94333,
 23, 0.00423, 0.99862, 0.98233, 0, 0.99833, 0.98167, 0.99833, 0.97333, 0.96000,
 24, 0.00341, 0.99931, 0.98367, 0, 1.00000, 0.99833, 1.00000, 0.97333, 0.94667,
 25, 0.00301, 0.99948, 0.97433, 0, 1.00000, 0.99667, 1.00000, 0.95333, 0.92167,
 26, 0.00242, 0.99931, 0.98067, 0, 0.99833, 0.97333, 1.00000, 0.96833, 0.96333,
 27, 0.00285, 0.99931, 0.00000, 0, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,
 28, 0.00199, 0.99948, 0.98567, 0, 0.99833, 0.99333, 1.00000, 0.97500, 0.96167,
 29, 0.00196, 0.99966, 0.19933, 0, 0.00000, 0.00000, 0.99667, 0.00000, 0.00000,
 30, 0.00221, 0.99966, 0.97867, 0, 1.00000, 0.99833, 1.00000, 0.95167, 0.94333,
 31, 0.00199, 0.99966, 0.96600, 0, 1.00000, 0.99833, 1.00000, 0.96667, 0.86500,
 32, 0.00165, 0.99966, 0.97933, 0, 0.99833, 0.96000, 1.00000, 0.97000, 0.96833,
 33, 0.00137, 0.99983, 0.97600, 0, 1.00000, 0.99833, 1.00000, 0.94167, 0.94000,
 34, 0.00121, 0.99983, 0.98567, 0, 1.00000, 0.99500, 1.00000, 0.97167, 0.96167,
 35, 0.00105, 0.99983, 0.98467, 0, 1.00000, 0.99500, 1.00000, 0.97167, 0.95667,
 36, 0.00106, 0.99983, 0.98500, 0, 1.00000, 0.99500, 1.00000, 0.97167, 0.95833,
 37, 0.00097, 0.99983, 0.96600, 0, 1.00000, 0.99833, 1.00000, 0.95500, 0.87667,
 38, 0.00097, 0.99983, 0.00067, 0, 0.00000, 0.00000, 0.00333, 0.00000, 0.00000,
 39, 0.00097, 0.99983, 0.98467, 0, 1.00000, 0.99333, 1.00000, 0.97167, 0.95833,
 40, 0.00089, 0.99983, 0.97733, 0, 1.00000, 0.99000, 1.00000, 0.96500, 0.93167,
 41, 0.00086, 0.99983, 0.98300, 0, 1.00000, 0.98833, 1.00000, 0.97167, 0.95500,
 42, 0.00084, 1.00000, 0.39900, 0, 0.25333, 0.05167, 0.05333, 0.64167, 0.99500,
 43, 0.00082, 0.99983, 0.98233, 0, 1.00000, 0.99833, 1.00000, 0.96833, 0.94500,
 44, 0.00079, 0.99983, 0.97900, 0, 1.00000, 0.99000, 1.00000, 0.96500, 0.94000,
 45, 0.00077, 0.99983, 0.98000, 0, 1.00000, 0.99167, 1.00000, 0.96333, 0.94500,
 46, 0.00076, 0.99983, 0.98333, 0, 1.00000, 0.99000, 1.00000, 0.97167, 0.95500,
 47, 0.00074, 0.99983, 0.98000, 0, 1.00000, 0.98667, 1.00000, 0.97167, 0.94167,
 48, 0.00074, 0.99983, 0.98267, 0, 1.00000, 0.99500, 1.00000, 0.96333, 0.95500,
 49, 0.00069, 0.99983, 0.97967, 0, 1.00000, 0.99833, 1.00000, 0.96500, 0.93500,
 50, 0.00068, 1.00000, 0.98333, 0, 1.00000, 0.99667, 1.00000, 0.96167, 0.95833,
 51, 0.00067, 1.00000, 0.98333, 0, 1.00000, 0.99667, 1.00000, 0.97167, 0.94833,
 52, 0.00066, 1.00000, 0.98400, 0, 1.00000, 0.98833, 1.00000, 0.97167, 0.96000,
 53, 0.00062, 1.00000, 0.97367, 0, 1.00000, 0.99167, 1.00000, 0.96500, 0.91167,
 54, 0.00064, 1.00000, 0.97800, 0, 1.00000, 0.99833, 1.00000, 0.96167, 0.93000,
 55, 0.00062, 1.00000, 0.98267, 0, 1.00000, 0.98333, 1.00000, 0.97167, 0.95833,
 56, 0.00060, 1.00000, 0.98400, 0, 1.00000, 0.99667, 1.00000, 0.97167, 0.95167,
 57, 0.00059, 1.00000, 0.97033, 0, 1.00000, 0.99833, 1.00000, 0.94667, 0.90667,
 58, 0.00058, 1.00000, 0.98000, 0, 1.00000, 0.99833, 1.00000, 0.96667, 0.93500,
 59, 0.00057, 1.00000, 0.96267, 0, 0.99833, 0.87833, 0.99833, 0.97333, 0.96500,
