epoch, training_loss, training_acc, test_acc, is_new_best, test_class_1, test_class_2, test_class_3, test_class_4, test_class_5,
  0, 0.08123, 0.97823, 0.98567, 1, 0.99833, 0.99000, 1.00000, 0.97333, 0.96667,
  1, 0.18547, 0.93561, 0.20000, 0, 0.00000, 0.00000, 0.00000, 0.00000, 1.00000,
  2, 0.14548, 0.95573, 0.20000, 0, 0.00000, 0.00000, 0.00000, 0.00000, 1.00000,
  3, 0.08756, 0.97293, 0.20000, 0, 0.00000, 0.00000, 0.00000, 0.00000, 1.00000,
  4, 0.06795, 0.98134, 0.20000, 0, 0.00000, 0.00000, 0.00000, 0.00000, 1.00000,
  5, 0.09227, 0.97640, 0.20000, 0, 0.00000, 0.00000, 0.00000, 0.00000, 1.00000,
  6, 0.05642, 0.98427, 0.40300, 0, 0.74167, 0.12167, 0.04667, 0.10667, 0.99833,
  7, 0.03901, 0.98976, 0.93133, 0, 1.00000, 1.00000, 0.99333, 0.94500, 0.71833,
  8, 0.02983, 0.99287, 0.20200, 0, 0.00000, 0.00000, 0.00000, 0.01000, 1.00000,
  9, 0.03175, 0.99287, 0.20000, 0, 0.00000, 0.00000, 0.00000, 0.00000, 1.00000,
 10, 0.02362, 0.99561, 0.97667, 0, 1.00000, 1.00000, 0.99833, 0.96000, 0.92500,
 11, 0.01709, 0.99726, 0.20000, 0, 0.00000, 0.00000, 0.00000, 0.00000, 1.00000,
 12, 0.02312, 0.99470, 0.97067, 0, 0.98167, 0.97500, 0.96667, 0.94500, 0.98500,
 13, 0.01689, 0.99689, 0.48833, 0, 0.94833, 0.39833, 0.02833, 0.06667, 1.00000,
 14, 0.01984, 0.99598, 0.98700, 1, 1.00000, 0.99167, 0.99500, 0.97500, 0.97333,
 15, 0.01417, 0.99799, 0.95367, 0, 0.99667, 0.98000, 0.89333, 0.90833, 0.99000,
 16, 0.01355, 0.99744, 0.95933, 0, 1.00000, 0.97667, 0.93167, 0.89667, 0.99167,
 17, 0.01686, 0.99689, 0.96233, 0, 1.00000, 1.00000, 0.99833, 0.95333, 0.86000,
 18, 0.02601, 0.99342, 0.74433, 0, 0.99833, 0.73333, 0.62667, 0.36500, 0.99833,
 19, 0.01315, 0.99799, 0.98433, 0, 1.00000, 0.99667, 1.00000, 0.97000, 0.95500,
 20, 0.01009, 0.99854, 0.98733, 1, 0.99833, 0.99333, 1.00000, 0.97500, 0.97000,
 21, 0.00934, 0.99854, 0.52267, 0, 0.94333, 0.39500, 0.07333, 0.20333, 0.99833,
 22, 0.01266, 0.99817, 0.98667, 0, 1.00000, 0.99833, 1.00000, 0.97500, 0.96000,
 23, 0.00885, 0.99854, 0.98267, 0, 0.99833, 1.00000, 0.99833, 0.97667, 0.94000,
 24, 0.00813, 0.99854, 0.98267, 0, 1.00000, 1.00000, 0.99833, 0.97333, 0.94167,
 25, 0.00969, 0.99835, 0.97300, 0, 1.00000, 1.00000, 0.99500, 0.96500, 0.90500,
 26, 0.00918, 0.99854, 0.98200, 0, 1.00000, 1.00000, 0.99833, 0.97500, 0.93667,
 27, 0.00930, 0.99835, 0.98567, 0, 1.00000, 0.99833, 1.00000, 0.96833, 0.96167,
 28, 0.00813, 0.99854, 0.98000, 0, 1.00000, 1.00000, 0.99833, 0.97833, 0.92333,
 29, 0.00782, 0.99854, 0.97867, 0, 1.00000, 1.00000, 0.99833, 0.97333, 0.92167,
 30, 0.00791, 0.99854, 0.97300, 0, 1.00000, 1.00000, 0.99500, 0.96167, 0.90833,
 31, 0.00721, 0.99854, 0.98467, 0, 1.00000, 1.00000, 0.99833, 0.97333, 0.95167,
 32, 0.00666, 0.99872, 0.98800, 1, 1.00000, 0.99833, 0.98500, 0.97833, 0.97833,
 33, 0.00753, 0.99872, 0.98300, 0, 1.00000, 1.00000, 0.99833, 0.97167, 0.94500,
 34, 0.00664, 0.99872, 0.98233, 0, 0.99833, 0.99833, 0.99833, 0.98167, 0.93500,
 35, 0.00668, 0.99872, 0.98500, 0, 1.00000, 1.00000, 0.99833, 0.97333, 0.95333,
 36, 0.00572, 0.99872, 0.97100, 0, 1.00000, 1.00000, 0.99500, 0.97500, 0.88500,
 37, 0.00538, 0.99872, 0.96633, 0, 1.00000, 0.99833, 0.99333, 0.95167, 0.88833,
 38, 0.00649, 0.99890, 0.98333, 0, 1.00000, 1.00000, 0.99833, 0.97500, 0.94333,
 39, 0.00568, 0.99872, 0.98067, 0, 1.00000, 1.00000, 0.99500, 0.97500, 0.93333,
 40, 0.00442, 0.99872, 0.24800, 0, 0.00000, 0.01667, 0.02500, 0.20000, 0.99833,
 41, 0.00330, 0.99890, 0.98200, 0, 1.00000, 1.00000, 0.99833, 0.97500, 0.93667,
 42, 0.00270, 0.99909, 0.97700, 0, 1.00000, 1.00000, 0.99500, 0.96667, 0.92333,
