epoch, training_loss, training_acc, test_acc, is_new_best, test_class_1, test_class_2, test_class_3, test_class_4, test_class_5,
  0, 0.05686, 0.98227, 0.98000, 1, 1.00000, 0.96833, 1.00000, 0.96833, 0.96333,
  1, 0.10864, 0.96438, 0.98467, 1, 1.00000, 0.99333, 1.00000, 0.93500, 0.99500,
  2, 0.06188, 0.97852, 0.86800, 0, 1.00000, 0.99833, 1.00000, 0.71000, 0.63167,
  3, 0.04781, 0.98636, 0.20400, 0, 0.00500, 0.00000, 0.00000, 0.01500, 1.00000,
  4, 0.03111, 0.99080, 0.20000, 0, 0.00000, 0.00000, 0.00000, 0.00000, 1.00000,
  5, 0.04017, 0.98790, 0.20000, 0, 0.00000, 0.00000, 1.00000, 0.00000, 0.00000,
  6, 0.02595, 0.99233, 0.20000, 0, 0.00000, 0.00000, 0.00000, 0.00000, 1.00000,
  7, 0.01430, 0.99659, 0.20000, 0, 0.00000, 0.00000, 0.00000, 0.00000, 1.00000,
  8, 0.00911, 0.99813, 0.20000, 0, 0.00000, 0.00000, 0.00000, 0.00000, 1.00000,
  9, 0.00825, 0.99830, 0.95000, 0, 0.99500, 0.82167, 0.99833, 0.97833, 0.95667,
 10, 0.00911, 0.99847, 0.47267, 0, 0.89167, 0.07000, 0.19333, 0.21000, 0.99833,
 11, 0.00516, 0.99915, 0.98633, 1, 1.00000, 0.99500, 1.00000, 0.97333, 0.96333,
 12, 0.00519, 0.99898, 0.66300, 0, 0.76167, 0.22000, 0.61500, 0.72000, 0.99833,
 13, 0.01065, 0.99761, 0.98633, 0, 1.00000, 1.00000, 1.00000, 0.96500, 0.96667,
 14, 0.00588, 0.99847, 0.20000, 0, 0.00000, 0.00000, 0.00000, 0.00000, 1.00000,
 15, 0.00600, 0.99898, 0.98633, 0, 1.00000, 0.97833, 1.00000, 0.97000, 0.98333,
 16, 0.00425, 0.99915, 0.98533, 0, 1.00000, 0.99500, 1.00000, 0.96667, 0.96500,
 17, 0.00315, 0.99915, 0.20000, 0, 0.00000, 0.00000, 0.00000, 0.00000, 1.00000,
 18, 0.00376, 0.99915, 0.79167, 0, 0.92500, 0.35500, 0.74500, 0.94833, 0.98500,
 19, 0.00246, 0.99949, 0.98500, 0, 1.00000, 0.99167, 1.00000, 0.97000, 0.96333,
 20, 0.00315, 0.99898, 0.98200, 0, 1.00000, 0.99833, 1.00000, 0.96000, 0.95167,
 21, 0.00323, 0.99915, 0.97033, 0, 1.00000, 0.99833, 1.00000, 0.95667, 0.89667,
 22, 0.00204, 0.99949, 0.98333, 0, 1.00000, 0.99333, 1.00000, 0.97000, 0.95333,
 23, 0.00170, 0.99966, 0.98833, 1, 1.00000, 0.99500, 1.00000, 0.97833, 0.96833,
 24, 0.00132, 0.99966, 0.98533, 0, 1.00000, 0.97333, 1.00000, 0.97500, 0.97833,
 25, 0.00125, 0.99966, 0.20333, 0, 0.00000, 0.00000, 0.00000, 0.01667, 1.00000,
 26, 0.00110, 0.99983, 0.20000, 0, 0.00000, 0.00000, 0.00000, 0.00000, 1.00000,
 27, 0.00104, 0.99983, 0.98267, 0, 1.00000, 0.98667, 1.00000, 0.97000, 0.95667,
 28, 0.00174, 0.99949, 0.20000, 0, 0.00000, 0.00000, 0.00000, 0.00000, 1.00000,
 29, 0.00214, 0.99966, 0.20000, 0, 0.00000, 0.00000, 0.00000, 0.00000, 1.00000,
 30, 0.00094, 0.99983, 0.98600, 0, 1.00000, 0.99333, 1.00000, 0.97000, 0.96667,
 31, 0.00090, 0.99966, 0.98200, 0, 1.00000, 0.99667, 1.00000, 0.96333, 0.95000,
 32, 0.00077, 0.99966, 0.98333, 0, 1.00000, 0.99667, 1.00000, 0.96500, 0.95500,
 33, 0.00076, 0.99983, 0.98367, 0, 1.00000, 0.99500, 1.00000, 0.96333, 0.96000,
 34, 0.00077, 0.99966, 0.20000, 0, 0.00000, 0.00000, 0.00000, 0.00000, 1.00000,
 35, 0.00076, 0.99966, 0.19967, 0, 0.00000, 0.00000, 0.00000, 0.00000, 0.99833,
 36, 0.00071, 0.99983, 0.34667, 0, 0.12000, 0.00167, 0.05833, 0.55667, 0.99667,
 37, 0.00084, 0.99983, 0.00067, 0, 0.00000, 0.00000, 0.00000, 0.00000, 0.00333,
 38, 0.00062, 0.99983, 0.97967, 0, 1.00000, 0.99667, 1.00000, 0.95833, 0.94333,
 39, 0.00067, 0.99983, 0.20000, 0, 0.00000, 0.00000, 0.00000, 0.00000, 1.00000,
 40, 0.00073, 0.99966, 0.20000, 0, 0.00000, 0.00000, 0.00000, 0.00000, 1.00000,
 41, 0.00065, 0.99966, 0.98533, 0, 1.00000, 0.99833, 1.00000, 0.96833, 0.96000,
 42, 0.00061, 0.99983, 0.98000, 0, 1.00000, 0.95333, 0.99833, 0.97667, 0.97167,
 43, 0.00061, 0.99966, 0.98400, 0, 1.00000, 0.99667, 1.00000, 0.96667, 0.95667,
 44, 0.00059, 0.99966, 0.98333, 0, 1.00000, 0.99500, 1.00000, 0.96500, 0.95667,
 45, 0.00059, 0.99983, 0.20000, 0, 0.00000, 0.00000, 0.00000, 0.00000, 1.00000,
 46, 0.00059, 0.99983, 0.98233, 0, 1.00000, 0.99500, 1.00000, 0.96500, 0.95167,
 47, 0.00056, 0.99966, 0.98033, 0, 1.00000, 0.99833, 1.00000, 0.95833, 0.94500,
 48, 0.00057, 0.99966, 0.98200, 0, 1.00000, 0.99833, 1.00000, 0.96667, 0.94500,
 49, 0.00053, 0.99983, 0.38133, 0, 0.31500, 0.01667, 0.08833, 0.49000, 0.99667,
 50, 0.00053, 0.99966, 0.98467, 0, 1.00000, 0.99667, 1.00000, 0.97167, 0.95500,
 51, 0.00053, 0.99966, 0.98567, 0, 1.00000, 0.99833, 1.00000, 0.96833, 0.96167,
 52, 0.00052, 0.99966, 0.98467, 0, 1.00000, 0.99833, 1.00000, 0.96667, 0.95833,
 53, 0.00048, 0.99983, 0.98300, 0, 1.00000, 0.99500, 1.00000, 0.96333, 0.95667,
 54, 0.00051, 0.99983, 0.98700, 0, 1.00000, 0.99833, 1.00000, 0.97333, 0.96333,
 55, 0.00050, 0.99983, 0.20000, 0, 0.00000, 0.00000, 0.00000, 0.00000, 1.00000,
 56, 0.00050, 0.99983, 0.98500, 0, 1.00000, 0.99833, 1.00000, 0.96833, 0.95833,
 57, 0.00048, 1.00000, 0.98400, 0, 1.00000, 0.99500, 1.00000, 0.96333, 0.96167,
 58, 0.00047, 0.99983, 0.20000, 0, 0.00000, 0.00000, 0.00000, 0.00000, 1.00000,
 59, 0.00047, 1.00000, 0.98467, 0, 1.00000, 0.99833, 1.00000, 0.96833, 0.95667,
