process_num, iter_num, probability
9, 9, 0.999657154083252,
12, 12, 0.9998008608818054,
1, 1, 0.9981873631477356,
10, 10, 0.9996185302734375,
11, 11, 0.9995755553245544,
4, 4, 0.9997377991676331,
0, 0, 0.9992094039916992,
2, 2, 0.999772846698761,
7, 7, 0.999692440032959,
8, 8, 0.9994838237762451,
5, 5, 0.998295247554779,
6, 6, 0.997714638710022,
3, 3, 0.99978107213974,
