process_num, iter_num, probability
143, 143, 0.9998830556869507,
148, 148, 0.9998782873153687,
134, 134, 0.9999027252197266,
142, 142, 0.999829888343811,
150, 150, 0.9997056126594543,
155, 155, 0.9997929930686951,
166, 166, 0.9997631907463074,
152, 152, 0.9998807907104492,
161, 161, 0.9998651742935181,
151, 151, 0.9996622800827026,
162, 162, 0.9997640252113342,
156, 156, 0.9999133348464966,
160, 160, 0.9998008608818054,
165, 165, 0.9998916387557983,
154, 154, 0.999721348285675,
158, 158, 0.9998716115951538,
167, 167, 0.9998258948326111,
159, 159, 0.9997053742408752,
168, 168, 0.9989388585090637,
153, 153, 0.9998890161514282,
174, 174, 0.9998576641082764,
179, 179, 0.9985731840133667,
173, 173, 0.9996067881584167,
177, 177, 0.999091386795044,
178, 178, 0.9998712539672852,
170, 170, 0.9992169141769409,
164, 164, 0.9975868463516235,
175, 175, 0.9998408555984497,
157, 157, 0.9973676800727844,
163, 163, 0.999835729598999,
169, 169, 0.999812662601471,
171, 171, 0.9998582601547241,
176, 176, 0.999833345413208,
172, 172, 0.9984266757965088,
182, 182, 0.9998248219490051,
192, 192, 0.9998863935470581,
199, 199, 0.9994661211967468,
185, 185, 0.9998015761375427,
183, 183, 0.9995185136795044,
187, 187, 0.9998551607131958,
195, 195, 0.9998968839645386,
188, 188, 0.999786913394928,
198, 198, 0.9959204196929932,
206, 206, 0.9426252841949463,
204, 204, 0.9999064207077026,
207, 207, 0.9995527863502502,
202, 202, 0.9993813037872314,
208, 208, 0.9998188614845276,
180, 180, 0.9999021291732788,
196, 196, 0.999845027923584,
197, 197, 0.999859094619751,
181, 181, 0.9997979998588562,
189, 189, 0.9995513558387756,
186, 186, 0.9999059438705444,
191, 191, 0.9997895359992981,
194, 194, 0.9994981288909912,
184, 184, 0.9998985528945923,
205, 205, 0.9998230338096619,
209, 209, 0.9999125003814697,
193, 193, 0.9997238516807556,
200, 200, 0.9998705387115479,
190, 190, 0.999808132648468,
203, 203, 0.9999113082885742,
201, 201, 0.9999034404754639,
214, 214, 0.9998300075531006,
210, 210, 0.9998866319656372,
212, 212, 0.9998894929885864,
226, 226, 0.99968421459198,
222, 222, 0.9995701909065247,
237, 237, 0.9998931884765625,
227, 227, 0.999405026435852,
221, 221, 0.9998618364334106,
220, 220, 0.9998284578323364,
219, 219, 0.9998464584350586,
216, 216, 0.9998958110809326,
232, 232, 0.9997617602348328,
223, 223, 0.999896764755249,
235, 235, 0.9998502731323242,
225, 225, 0.999901294708252,
215, 215, 0.9997920393943787,
231, 231, 0.9998571872711182,
229, 229, 0.9955125451087952,
239, 239, 0.9998760223388672,
211, 211, 0.9999250173568726,
224, 224, 0.9996293783187866,
213, 213, 0.9994057416915894,
238, 238, 0.9973738193511963,
230, 230, 0.9998534917831421,
228, 228, 0.9999128580093384,
218, 218, 0.999854564666748,
217, 217, 0.9999116659164429,
236, 236, 0.9999105930328369,
234, 234, 0.9997196793556213,
233, 233, 0.9998874664306641,
240, 240, 0.9998407363891602,
250, 250, 0.9996547698974609,
244, 244, 0.9997135996818542,
263, 263, 0.9997733235359192,
242, 242, 0.9996482133865356,
269, 269, 0.9998519420623779,
241, 241, 0.9991253018379211,
245, 245, 0.9997300505638123,
248, 248, 0.9999067783355713,
249, 249, 0.9991543292999268,
243, 243, 0.9997103810310364,
254, 254, 0.9996063113212585,
261, 261, 0.9995039701461792,
253, 253, 0.9998700618743896,
251, 251, 0.9987084865570068,
252, 252, 0.9998455047607422,
268, 268, 0.9995371103286743,
267, 267, 0.999893307685852,
246, 246, 0.9999144077301025,
256, 256, 0.999846339225769,
255, 255, 0.9999074935913086,
259, 259, 0.9996935129165649,
247, 247, 0.9994515776634216,
260, 260, 0.9999042749404907,
266, 266, 0.9996527433395386,
258, 258, 0.9997901320457458,
265, 265, 0.9998683929443359,
264, 264, 0.9995868802070618,
262, 262, 0.9996713399887085,
257, 257, 0.999745786190033,
281, 281, 0.9998893737792969,
270, 270, 0.9999022483825684,
278, 278, 0.9991262555122375,
298, 298, 0.9999035596847534,
279, 279, 0.9996296167373657,
275, 275, 0.9992510676383972,
285, 285, 0.9998044371604919,
296, 296, 0.9998646974563599,
273, 273, 0.9998937845230103,
294, 294, 0.9998012185096741,
284, 284, 0.9998277425765991,
291, 291, 0.9998716115951538,
292, 292, 0.999792754650116,
283, 283, 0.9996651411056519,
276, 276, 0.9998849630355835,
282, 282, 0.9999145269393921,
287, 287, 0.9998801946640015,
277, 277, 0.9998601675033569,
289, 289, 0.999783456325531,
293, 293, 0.9997518658638,
290, 290, 0.9891179203987122,
271, 271, 0.9984397292137146,
288, 288, 0.9996260404586792,
272, 272, 0.9999023675918579,
286, 286, 0.9998470544815063,
274, 274, 0.9996181726455688,
299, 299, 0.9998714923858643,
280, 280, 0.9998456239700317,
295, 295, 0.998218834400177,
297, 297, 0.9998599290847778,
306, 306, 0.999599039554596,
302, 302, 0.999911904335022,
312, 312, 0.9993767142295837,
301, 301, 0.9995842576026917,
324, 324, 0.999868631362915,
315, 315, 0.9990108013153076,
318, 318, 0.9978023171424866,
326, 326, 0.9935850501060486,
314, 314, 0.9996843338012695,
313, 313, 0.9992392063140869,
307, 307, 0.9999159574508667,
305, 305, 0.9998912811279297,
319, 319, 0.9998931884765625,
310, 310, 0.9998778104782104,
321, 321, 0.999550998210907,
308, 308, 0.9995854496955872,
300, 300, 0.9995482563972473,
327, 327, 0.9996809959411621,
303, 303, 0.9998718500137329,
320, 320, 0.9988445043563843,
311, 311, 0.9998595714569092,
304, 304, 0.9999150037765503,
328, 328, 0.998285710811615,
325, 325, 0.9999085664749146,
323, 323, 0.9981426000595093,
322, 322, 0.9997629523277283,
316, 316, 0.9992818236351013,
329, 329, 0.9992926120758057,
317, 317, 0.9999053478240967,
309, 309, 0.9999029636383057,
330, 330, 0.9998986721038818,
348, 348, 0.9998476505279541,
338, 338, 0.9993498921394348,
342, 342, 0.999868631362915,
333, 333, 0.9997820258140564,
337, 337, 0.9998445510864258,
335, 335, 0.9997231364250183,
339, 339, 0.9998241066932678,
332, 332, 0.9998483657836914,
331, 331, 0.998881995677948,
336, 336, 0.999880313873291,
344, 344, 0.999901294708252,
334, 334, 0.9902812242507935,
357, 357, 0.9998528957366943,
350, 350, 0.9995142221450806,
355, 355, 0.9991170763969421,
347, 347, 0.9747688174247742,
354, 354, 0.9997979998588562,
351, 351, 0.9998268485069275,
341, 341, 0.9999109506607056,
358, 358, 0.9912132620811462,
359, 359, 0.9999152421951294,
340, 340, 0.9998239874839783,
346, 346, 0.9999116659164429,
345, 345, 0.999834418296814,
356, 356, 0.9988219141960144,
349, 349, 0.9998266100883484,
352, 352, 0.9997369647026062,
353, 353, 0.9996896982192993,
343, 343, 0.9985313415527344,
370, 370, 0.9998413324356079,
363, 363, 0.9998958110809326,
380, 380, 0.9997885823249817,
362, 362, 0.9999092817306519,
389, 389, 0.9995810389518738,
365, 365, 0.9997299313545227,
367, 367, 0.9999125003814697,
366, 366, 0.9997815489768982,
364, 364, 0.9998099207878113,
384, 384, 0.9998958110809326,
369, 369, 0.9999066591262817,
382, 382, 0.9998264908790588,
377, 377, 0.9997034668922424,
360, 360, 0.9998470544815063,
383, 383, 0.9993522763252258,
379, 379, 0.9999103546142578,
376, 376, 0.9998753070831299,
374, 374, 0.999906063079834,
388, 388, 0.9997813105583191,
373, 373, 0.999901294708252,
375, 375, 0.9993817806243896,
378, 378, 0.9999039173126221,
368, 368, 0.9998975992202759,
386, 386, 0.9998385906219482,
371, 371, 0.9999020099639893,
385, 385, 0.9997792840003967,
387, 387, 0.9999047517776489,
372, 372, 0.9998641014099121,
381, 381, 0.9998001456260681,
361, 361, 0.999729335308075,
396, 396, 0.9997476935386658,
413, 413, 0.9998629093170166,
404, 404, 0.9994599223136902,
398, 398, 0.9998830556869507,
391, 391, 0.9998496770858765,
419, 419, 0.9989503026008606,
416, 416, 0.9986820816993713,
394, 394, 0.9997079968452454,
412, 412, 0.9998394250869751,
392, 392, 0.9998990297317505,
417, 417, 0.9998496770858765,
403, 403, 0.9999061822891235,
410, 410, 0.999908447265625,
407, 407, 0.9998106360435486,
400, 400, 0.9997255206108093,
415, 415, 0.9990618824958801,
414, 414, 0.9998935461044312,
402, 402, 0.9985781908035278,
401, 401, 0.999906063079834,
406, 406, 0.999470055103302,
397, 397, 0.9994869232177734,
418, 418, 0.9998899698257446,
395, 395, 0.26052817702293396,
405, 405, 0.999810516834259,
411, 411, 0.9998750686645508,
390, 390, 0.9998409748077393,
399, 399, 0.9995253086090088,
408, 408, 0.9999064207077026,
393, 393, 0.9994179010391235,
409, 409, 0.9999125003814697,
420, 420, 0.9998618364334106,
427, 427, 0.9996466636657715,
423, 423, 0.9996534585952759,
426, 426, 0.9998805522918701,
422, 422, 0.9998804330825806,
442, 442, 0.999785840511322,
429, 429, 0.9998835325241089,
443, 443, 0.9998018145561218,
447, 447, 0.9998853206634521,
432, 432, 0.9998389482498169,
425, 425, 0.9997114539146423,
449, 449, 0.9994555115699768,
444, 444, 0.9997159838676453,
421, 421, 0.9998816251754761,
424, 424, 0.999887228012085,
436, 436, 0.9998601675033569,
428, 428, 0.9998440742492676,
435, 435, 0.999265730381012,
446, 446, 0.9997891783714294,
448, 448, 0.9993688464164734,
430, 430, 0.9998310804367065,
437, 437, 0.9998615980148315,
440, 440, 0.9995892643928528,
434, 434, 0.9993124008178711,
439, 439, 0.9998587369918823,
445, 445, 0.9998939037322998,
438, 438, 0.9998981952667236,
433, 433, 0.9998668432235718,
431, 431, 0.9998447895050049,
441, 441, 0.9997445940971375,
473, 473, 0.9999164342880249,
453, 453, 0.999723494052887,
463, 463, 0.9997385144233704,
470, 470, 0.9998809099197388,
456, 456, 0.9998406171798706,
457, 457, 0.9999008178710938,
451, 451, 0.9997677206993103,
472, 472, 0.9998020529747009,
467, 467, 0.9998522996902466,
454, 454, 0.9998912811279297,
450, 450, 0.9998847246170044,
475, 475, 0.9998465776443481,
452, 452, 0.9998805522918701,
469, 469, 0.999721348285675,
465, 465, 0.9998483657836914,
471, 471, 0.998589813709259,
458, 458, 0.9997320771217346,
476, 476, 0.9997598528862,
468, 468, 0.9999113082885742,
461, 461, 0.9998784065246582,
462, 462, 0.9998941421508789,
479, 479, 0.9997658133506775,
460, 460, 0.9998261332511902,
455, 455, 0.9997988343238831,
464, 464, 0.999895453453064,
478, 478, 0.9998297691345215,
466, 466, 0.9999139308929443,
477, 477, 0.9963129162788391,
459, 459, 0.9991312623023987,
474, 474, 0.9998894929885864,
486, 486, 0.9998754262924194,
483, 483, 0.999749481678009,
500, 500, 0.9988478422164917,
504, 504, 0.99967360496521,
495, 495, 0.9998685121536255,
481, 481, 0.999902606010437,
482, 482, 0.9997277855873108,
485, 485, 0.9984821677207947,
480, 480, 0.9997346997261047,
497, 497, 0.9998400211334229,
501, 501, 0.9998575448989868,
487, 487, 0.9998596906661987,
505, 505, 0.9998458623886108,
506, 506, 0.9998511075973511,
484, 484, 0.9998199343681335,
488, 488, 0.9998693466186523,
509, 509, 0.9998947381973267,
489, 489, 0.9998838901519775,
507, 507, 0.9997981190681458,
502, 502, 0.9996950626373291,
496, 496, 0.9999020099639893,
494, 494, 0.9999033212661743,
499, 499, 0.9999043941497803,
503, 503, 0.996253252029419,
491, 491, 0.9997411370277405,
498, 498, 0.9996780157089233,
492, 492, 0.9999185800552368,
490, 490, 0.9998132586479187,
508, 508, 0.9998934268951416,
493, 493, 0.9999064207077026,
518, 518, 0.9968438148498535,
523, 523, 0.9997370839118958,
515, 515, 0.9998086094856262,
511, 511, 0.9992427825927734,
512, 512, 0.9999021291732788,
516, 516, 0.9974879026412964,
517, 517, 0.9998822212219238,
519, 519, 0.999687671661377,
513, 513, 0.9998283386230469,
533, 533, 0.9977937936782837,
535, 535, 0.9996764659881592,
528, 528, 0.9998863935470581,
525, 525, 0.9999089241027832,
521, 521, 0.9994567036628723,
534, 534, 0.9997528195381165,
531, 531, 0.9998607635498047,
532, 532, 0.9992325305938721,
536, 536, 0.9993411898612976,
520, 520, 0.998779833316803,
514, 514, 0.9998691082000732,
510, 510, 0.9998736381530762,
538, 538, 0.9996993541717529,
526, 526, 0.9999077320098877,
530, 530, 0.9998495578765869,
529, 529, 0.9998573064804077,
527, 527, 0.9999204874038696,
524, 524, 0.999426007270813,
539, 539, 0.9992790818214417,
522, 522, 0.9998049139976501,
537, 537, 0.9993788003921509,
540, 540, 0.9998427629470825,
545, 545, 0.9995653033256531,
542, 542, 0.9993506073951721,
548, 548, 0.9999074935913086,
558, 558, 0.9998754262924194,
543, 543, 0.9993164539337158,
549, 549, 0.9991262555122375,
551, 551, 0.9996414184570312,
552, 552, 0.9999065399169922,
544, 544, 0.9970160722732544,
557, 557, 0.9998304843902588,
564, 564, 0.9998964071273804,
556, 556, 0.9999055862426758,
566, 566, 0.9998824596405029,
550, 550, 0.9998668432235718,
565, 565, 0.9996534585952759,
555, 555, 0.9997939467430115,
567, 567, 0.9998457431793213,
547, 547, 0.9988258481025696,
541, 541, 0.9999083280563354,
560, 560, 0.9998667240142822,
563, 563, 0.9998440742492676,
554, 554, 0.9955790638923645,
568, 568, 0.9998251795768738,
559, 559, 0.9996345043182373,
546, 546, 0.9998784065246582,
569, 569, 0.9998931884765625,
553, 553, 0.9997287392616272,
562, 562, 0.9996601343154907,
561, 561, 0.9997696280479431,
576, 576, 0.9998599290847778,
580, 580, 0.9998927116394043,
572, 572, 0.9992606043815613,
570, 570, 0.99982750415802,
577, 577, 0.9998425245285034,
574, 574, 0.9998776912689209,
573, 573, 0.9997954964637756,
583, 583, 0.9990692734718323,
575, 575, 0.9997996687889099,
590, 590, 0.9999071359634399,
594, 594, 0.9998477697372437,
586, 586, 0.9998817443847656,
589, 589, 0.9998154044151306,
593, 593, 0.999909520149231,
592, 592, 0.9999047517776489,
587, 587, 0.9998393058776855,
579, 579, 0.9997902512550354,
584, 584, 0.9987059831619263,
598, 598, 0.999677300453186,
599, 599, 0.9998805522918701,
578, 578, 0.9997450709342957,
588, 588, 0.9998834133148193,
591, 591, 0.9999037981033325,
571, 571, 0.9998947381973267,
582, 582, 0.9998520612716675,
585, 585, 0.9998555183410645,
581, 581, 0.9998608827590942,
595, 595, 0.999830961227417,
597, 597, 0.999744713306427,
596, 596, 0.9998959302902222,
603, 603, 0.9993115663528442,
605, 605, 0.9990111589431763,
600, 600, 0.999873161315918,
601, 601, 0.999900221824646,
608, 608, 0.9981253743171692,
610, 610, 0.9989239573478699,
602, 602, 0.999255359172821,
611, 611, 0.9993213415145874,
620, 620, 0.9994292855262756,
625, 625, 0.9999011754989624,
627, 627, 0.999855637550354,
616, 616, 0.9998799562454224,
621, 621, 0.9998183846473694,
604, 604, 0.9995619654655457,
612, 612, 0.9997432827949524,
622, 622, 0.999725878238678,
614, 614, 0.9998458623886108,
619, 619, 0.9980898499488831,
609, 609, 0.9998742341995239,
615, 615, 0.9995802044868469,
617, 617, 0.9996529817581177,
606, 606, 0.9985905289649963,
618, 618, 0.9997987151145935,
629, 629, 0.9998113512992859,
613, 613, 0.9999064207077026,
607, 607, 0.9996242523193359,
628, 628, 0.9998345375061035,
623, 623, 0.9960950016975403,
624, 624, 0.999879002571106,
626, 626, 0.9998216032981873,
634, 634, 0.9996998310089111,
632, 632, 0.9997735619544983,
635, 635, 0.9998552799224854,
636, 636, 0.9998762607574463,
645, 645, 0.9999001026153564,
631, 631, 0.9999072551727295,
638, 638, 0.9998247027397156,
653, 653, 0.9997767806053162,
640, 640, 0.9992877840995789,
643, 643, 0.9998130202293396,
633, 633, 0.9995139837265015,
654, 654, 0.9996738433837891,
650, 650, 0.9999133348464966,
658, 658, 0.9998602867126465,
649, 649, 0.9998568296432495,
648, 648, 0.9998948574066162,
642, 642, 0.9998701810836792,
646, 646, 0.9999122619628906,
630, 630, 0.9997363686561584,
651, 651, 0.9997665286064148,
652, 652, 0.9998946189880371,
659, 659, 0.9998095631599426,
655, 655, 0.9998555183410645,
657, 657, 0.9999089241027832,
647, 647, 0.9999138116836548,
637, 637, 0.9999122619628906,
656, 656, 0.9998824596405029,
639, 639, 0.99980229139328,
641, 641, 0.9998965263366699,
644, 644, 0.9998838901519775,
663, 663, 0.9998646974563599,
661, 661, 0.9998593330383301,
685, 685, 0.9998912811279297,
662, 662, 0.9996563196182251,
670, 670, 0.9993991851806641,
672, 672, 0.9999063014984131,
660, 660, 0.9999152421951294,
666, 666, 0.995596706867218,
671, 671, 0.9998654127120972,
676, 676, 0.9999023675918579,
679, 679, 0.999751627445221,
675, 675, 0.9978787899017334,
668, 668, 0.9996956586837769,
682, 682, 0.9998980760574341,
665, 665, 0.999250590801239,
680, 680, 0.9994332194328308,
687, 687, 0.9984651803970337,
674, 674, 0.9998217225074768,
664, 664, 0.998128354549408,
683, 683, 0.9997215867042542,
677, 677, 0.9998973608016968,
673, 673, 0.9997414946556091,
678, 678, 0.9999055862426758,
667, 667, 0.9994673132896423,
669, 669, 0.9998955726623535,
686, 686, 0.999711811542511,
681, 681, 0.9997979998588562,
684, 684, 0.9995260238647461,
688, 688, 0.9995381832122803,
689, 689, 0.999889612197876,
691, 691, 0.9998948574066162,
697, 697, 0.9995940327644348,
698, 698, 0.9982454776763916,
694, 694, 0.9998809099197388,
690, 690, 0.9999107122421265,
710, 710, 0.999754011631012,
695, 695, 0.9996259212493896,
704, 704, 0.9998875856399536,
714, 714, 0.9997978806495667,
693, 693, 0.9988706707954407,
712, 712, 0.9998486042022705,
709, 709, 0.9995564818382263,
699, 699, 0.9998262524604797,
696, 696, 0.99977046251297,
703, 703, 0.9999117851257324,
711, 711, 0.99972003698349,
701, 701, 0.9998830556869507,
715, 715, 0.9998565912246704,
692, 692, 0.9997134804725647,
717, 717, 0.9998656511306763,
705, 705, 0.9993307590484619,
716, 716, 0.9996415376663208,
702, 702, 0.9998282194137573,
700, 700, 0.9999024868011475,
708, 708, 0.9997621178627014,
706, 706, 0.9996533393859863,
719, 719, 0.9999067783355713,
713, 713, 0.9998070597648621,
718, 718, 0.9998918771743774,
707, 707, 0.999908447265625,
720, 720, 0.9998860359191895,
731, 731, 0.9989097118377686,
747, 747, 0.9998624324798584,
723, 723, 0.9997861981391907,
735, 735, 0.9998903274536133,
725, 725, 0.9998759031295776,
726, 726, 0.9998806715011597,
733, 733, 0.9997910857200623,
728, 728, 0.9997033476829529,
730, 730, 0.9996492862701416,
734, 734, 0.9997382760047913,
746, 746, 0.9998260140419006,
740, 740, 0.9994029998779297,
722, 722, 0.9998430013656616,
724, 724, 0.9998766183853149,
732, 732, 0.9998711347579956,
749, 749, 0.9998037219047546,
739, 739, 0.9998821020126343,
729, 729, 0.9997707009315491,
721, 721, 0.9999016523361206,
748, 748, 0.999764621257782,
727, 727, 0.9998722076416016,
744, 744, 0.9998800754547119,
737, 737, 0.9976314306259155,
736, 736, 0.9998759031295776,
738, 738, 0.9990789890289307,
745, 745, 0.9998699426651001,
743, 743, 0.9851971864700317,
742, 742, 0.9998268485069275,
741, 741, 0.9998975992202759,
750, 750, 0.9998993873596191,
769, 769, 0.999882698059082,
763, 763, 0.998902440071106,
754, 754, 0.9998612403869629,
773, 773, 0.9998600482940674,
751, 751, 0.9994387030601501,
752, 752, 0.9997509121894836,
776, 776, 0.9998983144760132,
764, 764, 0.9991866946220398,
768, 768, 0.99988853931427,
767, 767, 0.99986732006073,
778, 778, 0.9998493194580078,
755, 755, 0.999636173248291,
762, 762, 0.9998937845230103,
774, 774, 0.9997766613960266,
759, 759, 0.999398946762085,
770, 770, 0.9985082745552063,
753, 753, 0.9997184872627258,
779, 779, 0.9996825456619263,
771, 771, 0.9998227953910828,
775, 775, 0.9994564652442932,
758, 758, 0.999502420425415,
765, 765, 0.9999016523361206,
760, 760, 0.999235987663269,
772, 772, 0.9997649788856506,
757, 757, 0.9999027252197266,
761, 761, 0.9994040727615356,
777, 777, 0.9999089241027832,
766, 766, 0.9998941421508789,
756, 756, 0.999702513217926,
783, 783, 0.9995996356010437,
790, 790, 0.9998476505279541,
795, 795, 0.9998605251312256,
809, 809, 0.999617338180542,
788, 788, 0.9998971223831177,
789, 789, 0.9997889399528503,
793, 793, 0.999882698059082,
805, 805, 0.9969570636749268,
780, 780, 0.9997909665107727,
798, 798, 0.9998897314071655,
807, 807, 0.9995521903038025,
786, 786, 0.9999066591262817,
792, 792, 0.9997522234916687,
796, 796, 0.999758780002594,
808, 808, 0.9998323917388916,
782, 782, 0.9997560381889343,
800, 800, 0.9998961687088013,
784, 784, 0.9998984336853027,
781, 781, 0.9992637038230896,
799, 799, 0.9999071359634399,
791, 791, 0.9998644590377808,
801, 801, 0.9998438358306885,
802, 802, 0.9998815059661865,
785, 785, 0.9998107552528381,
806, 806, 0.9998372793197632,
787, 787, 0.9989148378372192,
803, 803, 0.9998787641525269,
804, 804, 0.9999253749847412,
794, 794, 0.9998086094856262,
797, 797, 0.9999096393585205,
813, 813, 0.9997740387916565,
824, 824, 0.9998261332511902,
823, 823, 0.9995798468589783,
810, 810, 0.9998243451118469,
828, 828, 0.999882698059082,
814, 814, 0.9999160766601562,
811, 811, 0.9998884201049805,
837, 837, 0.9966339468955994,
815, 815, 0.9994763731956482,
839, 839, 0.9996185302734375,
821, 821, 0.999897837638855,
825, 825, 0.9997605681419373,
820, 820, 0.999895453453064,
829, 829, 0.9998296499252319,
819, 819, 0.9998202919960022,
832, 832, 0.9996559619903564,
827, 827, 0.9998007416725159,
816, 816, 0.9997838139533997,
812, 812, 0.9995998740196228,
838, 838, 0.9984725117683411,
818, 818, 0.999859094619751,
826, 826, 0.9998112320899963,
830, 830, 0.9999083280563354,
817, 817, 0.9999116659164429,
822, 822, 0.9998568296432495,
831, 831, 0.9998606443405151,
833, 833, 0.999841570854187,
836, 836, 0.9998683929443359,
835, 835, 0.9997004270553589,
834, 834, 0.9998419284820557,
844, 844, 0.9998331069946289,
840, 840, 0.9994151592254639,
847, 847, 0.9997231364250183,
841, 841, 0.9978371262550354,
848, 848, 0.9996970891952515,
861, 861, 0.9998942613601685,
858, 858, 0.9995792508125305,
846, 846, 0.9999096393585205,
863, 863, 0.9998719692230225,
856, 856, 0.9995185136795044,
849, 849, 0.9998201727867126,
859, 859, 0.9997139573097229,
865, 865, 0.9993926286697388,
854, 854, 0.9999111890792847,
852, 852, 0.9973897337913513,
850, 850, 0.9996339082717896,
866, 866, 0.9993118047714233,
845, 845, 0.9996271133422852,
862, 862, 0.99982088804245,
867, 867, 0.9998660087585449,
842, 842, 0.9999140501022339,
843, 843, 0.9990400671958923,
869, 869, 0.9999111890792847,
860, 860, 0.9998506307601929,
855, 855, 0.9998420476913452,
857, 857, 0.9999072551727295,
853, 853, 0.9999057054519653,
864, 864, 0.9999181032180786,
868, 868, 0.9997929930686951,
851, 851, 0.9996469020843506,
874, 874, 0.9998257756233215,
879, 879, 0.999707043170929,
873, 873, 0.9995149374008179,
895, 895, 0.9999057054519653,
872, 872, 0.9995738863945007,
881, 881, 0.9987271428108215,
875, 875, 0.9996587038040161,
876, 876, 0.9999021291732788,
871, 871, 0.999859094619751,
894, 894, 0.9997932314872742,
880, 880, 0.9999066591262817,
