epoch, training_loss, training_acc, test_acc, is_new_best, test_class_1, test_class_2, test_class_3, test_class_4, test_class_5,
  0, 0.05182, 0.98313, 0.96833, 1, 0.97333, 0.96333, 0.96000, 0.98667, 0.95833,
  1, 0.02445, 0.99182, 0.28300, 0, 0.27000, 0.09833, 0.01167, 0.03667, 0.99833,
  2, 0.02288, 0.99284, 0.20633, 0, 0.00000, 0.00000, 0.00000, 0.03167, 1.00000,
  3, 0.00887, 0.99744, 0.78767, 0, 0.65167, 0.72500, 0.69000, 0.87667, 0.99500,
  4, 0.02271, 0.99506, 0.98300, 1, 1.00000, 1.00000, 0.99667, 0.97833, 0.94000,
  5, 0.02020, 0.99574, 0.98667, 1, 1.00000, 1.00000, 0.99500, 0.97333, 0.96500,
  6, 0.02025, 0.99489, 0.98700, 1, 1.00000, 1.00000, 0.99833, 0.97833, 0.95833,
  7, 0.00792, 0.99932, 0.98400, 0, 1.00000, 1.00000, 0.99500, 0.97500, 0.95000,
  8, 0.00788, 0.99795, 0.39233, 0, 0.00000, 0.00167, 0.01667, 0.98667, 0.95667,
  9, 0.00494, 0.99847, 0.98033, 0, 1.00000, 1.00000, 0.99500, 0.97500, 0.93167,
 10, 0.00362, 0.99915, 0.96767, 0, 1.00000, 1.00000, 0.99500, 0.97167, 0.87167,
 11, 0.00287, 0.99932, 0.98433, 0, 1.00000, 1.00000, 0.99833, 0.97500, 0.94833,
 12, 0.00260, 0.99966, 0.98500, 0, 1.00000, 1.00000, 0.99833, 0.97500, 0.95167,
 13, 0.00540, 0.99830, 0.37967, 0, 0.00000, 0.00167, 0.01000, 0.99833, 0.88833,
 14, 0.00231, 0.99949, 0.98500, 0, 1.00000, 1.00000, 0.99833, 0.97500, 0.95167,
 15, 0.00194, 0.99966, 0.98300, 0, 1.00000, 1.00000, 0.99833, 0.98000, 0.93667,
 16, 0.00219, 0.99966, 0.98667, 0, 1.00000, 1.00000, 0.99833, 0.97667, 0.95833,
 17, 0.00149, 0.99966, 0.45733, 0, 0.00000, 0.15000, 0.21000, 0.99833, 0.92833,
 18, 0.00172, 0.99949, 0.98467, 0, 1.00000, 1.00000, 0.99667, 0.97500, 0.95167,
 19, 0.00149, 0.99949, 0.98500, 0, 1.00000, 1.00000, 0.99833, 0.97500, 0.95167,
 20, 0.00154, 0.99949, 0.98433, 0, 1.00000, 1.00000, 0.99833, 0.97833, 0.94500,
 21, 0.00196, 0.99949, 0.98467, 0, 1.00000, 1.00000, 0.99833, 0.97000, 0.95500,
 22, 0.00115, 0.99966, 0.98267, 0, 1.00000, 1.00000, 0.99833, 0.97500, 0.94000,
 23, 0.00108, 0.99966, 0.86100, 0, 1.00000, 0.99833, 1.00000, 0.96500, 0.34167,
 24, 0.00106, 0.99966, 0.98633, 0, 1.00000, 1.00000, 0.99833, 0.97333, 0.96000,
 25, 0.00106, 0.99949, 0.98733, 1, 1.00000, 1.00000, 0.99833, 0.98000, 0.95833,
 26, 0.00092, 0.99966, 0.98000, 0, 1.00000, 1.00000, 0.99500, 0.97333, 0.93167,
 27, 0.00091, 0.99966, 0.97900, 0, 1.00000, 1.00000, 0.99500, 0.97167, 0.92833,
 28, 0.00083, 0.99983, 0.97900, 0, 1.00000, 1.00000, 0.99500, 0.97167, 0.92833,
 29, 0.00082, 0.99966, 0.98333, 0, 1.00000, 1.00000, 0.99833, 0.97500, 0.94333,
 30, 0.00073, 0.99966, 0.64200, 0, 0.02667, 0.65500, 0.80667, 0.99333, 0.72833,
 31, 0.00062, 0.99983, 0.98600, 0, 1.00000, 1.00000, 0.99833, 0.97500, 0.95667,
 32, 0.00069, 0.99966, 0.97633, 0, 1.00000, 1.00000, 0.99500, 0.97333, 0.91333,
 33, 0.00067, 0.99983, 0.97767, 0, 1.00000, 1.00000, 0.99667, 0.97167, 0.92000,
 34, 0.00061, 0.99983, 0.97533, 0, 1.00000, 1.00000, 0.99500, 0.97333, 0.90833,
 35, 0.00064, 0.99966, 0.98600, 0, 1.00000, 1.00000, 0.99833, 0.97500, 0.95667,
 36, 0.00062, 0.99966, 0.97967, 0, 1.00000, 1.00000, 0.99500, 0.97333, 0.93000,
 37, 0.00060, 0.99966, 0.66333, 0, 0.02833, 0.53500, 0.87167, 0.98833, 0.89333,
 38, 0.00061, 0.99983, 0.97967, 0, 1.00000, 1.00000, 0.99500, 0.97333, 0.93000,
 39, 0.00058, 0.99966, 0.98467, 0, 1.00000, 1.00000, 0.99833, 0.97500, 0.95000,
 40, 0.00055, 0.99983, 0.97767, 0, 1.00000, 1.00000, 0.99500, 0.96667, 0.92667,
