epoch, training_loss, training_acc, test_acc, is_new_best, test_class_1, test_class_2, test_class_3, test_class_4, test_class_5,
  0, 0.07880, 0.97761, 0.97100, 1, 1.00000, 1.00000, 0.99167, 0.96833, 0.89500,
  1, 0.07102, 0.97901, 0.20000, 0, 0.00000, 0.00000, 0.00000, 0.00000, 1.00000,
  2, 0.06689, 0.97814, 0.20633, 0, 0.00667, 0.00000, 0.00333, 0.02167, 1.00000,
  3, 0.03606, 0.98653, 0.20000, 0, 0.00000, 0.00000, 0.00000, 0.00000, 1.00000,
  4, 0.03713, 0.98636, 0.95367, 0, 1.00000, 0.86500, 0.95833, 0.96500, 0.98000,
  5, 0.02663, 0.99213, 0.67067, 0, 0.99333, 0.51833, 0.49167, 0.35167, 0.99833,
  6, 0.01899, 0.99388, 0.43667, 0, 0.00000, 0.06500, 0.32167, 1.00000, 0.79667,
  7, 0.01383, 0.99510, 0.73900, 0, 1.00000, 0.99333, 0.95333, 0.62500, 0.12333,
  8, 0.02764, 0.99125, 0.98400, 1, 1.00000, 1.00000, 0.99500, 0.96667, 0.95833,
  9, 0.02327, 0.99178, 0.95633, 0, 1.00000, 0.94500, 0.89500, 0.94833, 0.99333,
 10, 0.01572, 0.99388, 0.99033, 1, 1.00000, 0.99833, 0.99833, 0.97667, 0.97833,
 11, 0.01147, 0.99668, 0.78633, 0, 1.00000, 0.99667, 0.99500, 0.89333, 0.04667,
 12, 0.00911, 0.99563, 0.98667, 0, 1.00000, 1.00000, 0.99833, 0.97000, 0.96500,
 13, 0.00871, 0.99720, 0.55300, 0, 0.00000, 0.17500, 0.71667, 0.99500, 0.87833,
 14, 0.01313, 0.99563, 0.54600, 0, 0.00000, 0.31167, 0.75333, 0.98833, 0.67667,
 15, 0.00873, 0.99720, 0.96200, 0, 1.00000, 0.95167, 0.96500, 0.90000, 0.99333,
 16, 0.01441, 0.99318, 0.97367, 0, 1.00000, 1.00000, 0.99500, 0.96833, 0.90500,
 17, 0.00872, 0.99720, 0.97567, 0, 1.00000, 1.00000, 0.99500, 0.96500, 0.91833,
 18, 0.00668, 0.99773, 0.76000, 0, 1.00000, 0.99333, 0.94500, 0.64000, 0.22167,
 19, 0.00691, 0.99738, 0.92967, 0, 1.00000, 1.00000, 0.99333, 0.94833, 0.70667,
 20, 0.00866, 0.99703, 0.98767, 0, 1.00000, 1.00000, 0.99667, 0.96500, 0.97667,
 21, 0.00942, 0.99668, 0.86400, 0, 1.00000, 0.99667, 0.99500, 0.93333, 0.39500,
 22, 0.00699, 0.99825, 0.94500, 0, 1.00000, 1.00000, 0.98667, 0.95000, 0.78833,
 23, 0.00563, 0.99790, 0.98733, 0, 1.00000, 1.00000, 0.99667, 0.97000, 0.97000,
 24, 0.00539, 0.99720, 0.98667, 0, 1.00000, 1.00000, 0.99667, 0.97167, 0.96500,
 25, 0.00475, 0.99843, 0.97967, 0, 1.00000, 1.00000, 0.99667, 0.96667, 0.93500,
 26, 0.00458, 0.99843, 0.84067, 0, 1.00000, 1.00000, 0.98500, 0.87333, 0.34500,
 27, 0.00411, 0.99895, 0.97900, 0, 1.00000, 1.00000, 0.99667, 0.96667, 0.93167,
 28, 0.00411, 0.99913, 0.98733, 0, 1.00000, 1.00000, 0.99833, 0.97000, 0.96833,
