epoch, training_loss, training_acc, test_acc, is_new_best, test_class_1, test_class_2, test_class_3, test_class_4, test_class_5,
  0, 0.04794, 0.98611, 0.98567, 1, 1.00000, 1.00000, 0.99833, 0.97000, 0.96000,
  1, 0.06372, 0.98042, 0.36267, 0, 0.63833, 0.09833, 0.02167, 0.05667, 0.99833,
  2, 0.04040, 0.98807, 0.20000, 0, 0.00000, 0.00000, 0.00000, 0.00000, 1.00000,
  3, 0.02803, 0.99181, 0.98133, 0, 1.00000, 1.00000, 0.99667, 0.97000, 0.94000,
  4, 0.03429, 0.99056, 0.77000, 0, 0.98333, 0.67667, 0.55500, 0.64000, 0.99500,
  5, 0.02145, 0.99430, 0.98500, 0, 1.00000, 1.00000, 0.99500, 0.97167, 0.95833,
  6, 0.01516, 0.99680, 0.83933, 0, 0.99500, 0.76333, 0.67833, 0.76667, 0.99333,
  7, 0.00983, 0.99858, 0.98467, 0, 1.00000, 0.99667, 0.98167, 0.96167, 0.98333,
  8, 0.00715, 0.99911, 0.98600, 1, 1.00000, 1.00000, 0.99500, 0.97333, 0.96167,
  9, 0.00614, 0.99929, 0.97833, 0, 1.00000, 1.00000, 0.99333, 0.96833, 0.93000,
 10, 0.00570, 0.99929, 0.98633, 1, 1.00000, 0.99833, 0.99500, 0.97500, 0.96333,
 11, 0.00553, 0.99929, 0.98667, 1, 1.00000, 0.99833, 0.99333, 0.96167, 0.98000,
 12, 0.02519, 0.99217, 0.20000, 0, 0.00000, 0.00000, 0.00000, 0.00000, 1.00000,
 13, 0.01317, 0.99769, 0.98667, 0, 1.00000, 0.99667, 0.99500, 0.97000, 0.97167,
 14, 0.00618, 0.99929, 0.98500, 0, 1.00000, 1.00000, 0.99500, 0.97000, 0.96000,
 15, 0.00516, 0.99929, 0.98200, 0, 1.00000, 1.00000, 0.99500, 0.97167, 0.94333,
 16, 0.00524, 0.99929, 0.97933, 0, 1.00000, 1.00000, 0.99333, 0.97333, 0.93000,
 17, 0.00432, 0.99947, 0.98400, 0, 1.00000, 1.00000, 0.99667, 0.97167, 0.95167,
 18, 0.00310, 0.99947, 0.98300, 0, 1.00000, 1.00000, 0.99500, 0.97333, 0.94667,
 19, 0.00655, 0.99858, 0.98233, 0, 1.00000, 1.00000, 0.99333, 0.96667, 0.95167,
 20, 0.00444, 0.99929, 0.98133, 0, 1.00000, 1.00000, 0.99333, 0.96833, 0.94500,
 21, 0.00282, 0.99947, 0.98200, 0, 1.00000, 1.00000, 0.99500, 0.97167, 0.94333,
 22, 0.00294, 0.99947, 0.98667, 0, 1.00000, 0.99833, 0.99833, 0.97167, 0.96500,
 23, 0.00235, 0.99947, 0.98400, 0, 1.00000, 1.00000, 0.99667, 0.97333, 0.95000,
 24, 0.00219, 0.99947, 0.97933, 0, 1.00000, 1.00000, 0.99333, 0.97167, 0.93167,
 25, 0.00288, 0.99947, 0.98533, 0, 1.00000, 0.99667, 0.99833, 0.97500, 0.95667,
