epoch, training_loss, training_acc, test_acc, is_new_best, test_class_1, test_class_2, test_class_3, test_class_4, test_class_5,
  0, 0.08608, 0.97729, 0.88533, 1, 1.00000, 0.99833, 0.98667, 0.89667, 0.54500,
  1, 0.17466, 0.93963, 0.96767, 1, 1.00000, 1.00000, 0.99167, 0.94667, 0.90000,
  2, 0.12897, 0.96160, 0.20000, 0, 0.00000, 0.00000, 0.00000, 0.00000, 1.00000,
  3, 0.10383, 0.96843, 0.20000, 0, 0.00000, 0.00000, 0.00000, 0.00000, 1.00000,
  4, 0.08268, 0.97471, 0.22467, 0, 0.06333, 0.00167, 0.01000, 0.05000, 0.99833,
  5, 0.05382, 0.98671, 0.98233, 1, 0.99667, 0.98167, 0.99500, 0.98333, 0.95500,
  6, 0.04921, 0.98726, 0.20000, 0, 0.00000, 0.00000, 0.00000, 0.00000, 1.00000,
  7, 0.05902, 0.98357, 0.23533, 0, 0.15000, 0.00000, 0.00500, 0.02167, 1.00000,
  8, 0.03956, 0.99077, 0.91800, 0, 0.98667, 0.98500, 0.84000, 0.78333, 0.99500,
  9, 0.03256, 0.99280, 0.98500, 1, 0.99833, 0.99333, 0.99667, 0.97167, 0.96500,
 10, 0.02887, 0.99409, 0.87833, 0, 0.99333, 0.92333, 0.80500, 0.67667, 0.99333,
 11, 0.02970, 0.99280, 0.20800, 0, 0.00833, 0.00000, 0.00500, 0.02667, 1.00000,
 12, 0.02269, 0.99594, 0.97700, 0, 1.00000, 0.99833, 0.99500, 0.97333, 0.91833,
 13, 0.01890, 0.99723, 0.98767, 1, 1.00000, 0.99333, 0.99667, 0.97333, 0.97500,
 14, 0.01555, 0.99797, 0.90667, 0, 1.00000, 1.00000, 0.99167, 0.92333, 0.61833,
 15, 0.01234, 0.99815, 0.90333, 0, 1.00000, 1.00000, 0.98500, 0.93167, 0.60000,
 16, 0.01225, 0.99797, 0.98433, 0, 1.00000, 1.00000, 0.99500, 0.97167, 0.95500,
