epoch, training_loss, training_acc, test_acc, is_new_best, test_class_1, test_class_2, test_class_3, test_class_4, test_class_5,
  0, 0.05198, 0.98459, 0.98667, 1, 1.00000, 1.00000, 1.00000, 0.96500, 0.96833,
  1, 0.20708, 0.93275, 0.87867, 0, 1.00000, 0.95333, 0.93167, 0.51333, 0.99500,
  2, 0.10583, 0.96592, 0.97967, 0, 0.99833, 1.00000, 0.99167, 0.96667, 0.94167,
  3, 0.06795, 0.97825, 0.20000, 0, 0.00000, 0.00000, 0.00000, 0.00000, 1.00000,
  4, 0.04870, 0.98586, 0.20067, 0, 0.00000, 0.00000, 0.00000, 0.00333, 1.00000,
  5, 0.05384, 0.98477, 0.54367, 0, 0.85667, 0.02833, 0.28833, 0.55000, 0.99500,
  6, 0.03692, 0.98949, 0.20000, 0, 0.00000, 0.00000, 0.00000, 0.00000, 1.00000,
  7, 0.01839, 0.99583, 0.98633, 0, 0.99833, 0.99833, 1.00000, 0.97500, 0.96000,
  8, 0.01139, 0.99837, 0.96967, 0, 1.00000, 1.00000, 0.99833, 0.96833, 0.88167,
  9, 0.02049, 0.99529, 0.96200, 0, 0.99833, 0.98500, 0.99833, 0.97000, 0.85833,
 10, 0.01206, 0.99782, 0.95133, 0, 1.00000, 0.99333, 0.98500, 0.78167, 0.99667,
 11, 0.01450, 0.99619, 0.98467, 0, 1.00000, 0.99500, 0.99333, 0.95833, 0.97667,
 12, 0.00727, 0.99891, 0.94067, 0, 1.00000, 1.00000, 0.99000, 0.96000, 0.75333,
 13, 0.00527, 0.99909, 0.98000, 0, 1.00000, 1.00000, 0.99333, 0.96500, 0.94167,
 14, 0.00470, 0.99909, 0.87500, 0, 1.00000, 0.99667, 0.98667, 0.91667, 0.47500,
 15, 0.00534, 0.99909, 0.44667, 0, 0.43500, 0.00333, 0.17833, 0.62333, 0.99333,
 16, 0.00604, 0.99909, 0.97067, 0, 1.00000, 1.00000, 0.99167, 0.96333, 0.89833,
 17, 0.00586, 0.99909, 0.94167, 0, 1.00000, 0.99833, 0.98667, 0.94833, 0.77500,
 18, 0.00452, 0.99891, 0.97633, 0, 1.00000, 1.00000, 0.99667, 0.96500, 0.92000,
 19, 0.00891, 0.99764, 0.20000, 0, 0.00000, 0.00000, 0.00000, 0.00000, 1.00000,
 20, 0.01264, 0.99674, 0.98333, 0, 1.00000, 1.00000, 0.99833, 0.96500, 0.95333,
 21, 0.00474, 0.99909, 0.97900, 0, 1.00000, 1.00000, 0.99333, 0.96667, 0.93500,
 22, 0.00361, 0.99909, 0.98167, 0, 1.00000, 1.00000, 0.99667, 0.96667, 0.94500,
 23, 0.00521, 0.99909, 0.97633, 0, 1.00000, 1.00000, 0.99500, 0.96500, 0.92167,
 24, 0.00396, 0.99909, 0.98033, 0, 1.00000, 1.00000, 0.99667, 0.97500, 0.93000,
 25, 0.00365, 0.99927, 0.97867, 0, 1.00000, 1.00000, 0.99333, 0.96833, 0.93167,
 26, 0.00268, 0.99927, 0.97900, 0, 1.00000, 1.00000, 0.99833, 0.96667, 0.93000,
 27, 0.00259, 0.99927, 0.97167, 0, 1.00000, 1.00000, 0.99333, 0.96500, 0.90000,
 28, 0.00303, 0.99909, 0.98867, 1, 1.00000, 1.00000, 0.99833, 0.97500, 0.97000,
 29, 0.00283, 0.99927, 0.98167, 0, 1.00000, 1.00000, 1.00000, 0.97000, 0.93833,
 30, 0.00230, 0.99927, 0.93300, 0, 1.00000, 0.99833, 0.99000, 0.96167, 0.71500,
 31, 0.00204, 0.99927, 0.98600, 0, 1.00000, 1.00000, 1.00000, 0.97500, 0.95500,
 32, 0.00198, 0.99927, 0.39033, 0, 0.72333, 0.00000, 0.01167, 0.21833, 0.99833,
 33, 0.00152, 0.99982, 0.98333, 0, 1.00000, 1.00000, 0.99667, 0.96833, 0.95167,
 34, 0.00194, 0.99964, 0.96733, 0, 1.00000, 1.00000, 0.99667, 0.96833, 0.87167,
 35, 0.00196, 0.99964, 0.96800, 0, 1.00000, 1.00000, 0.99000, 0.96333, 0.88667,
 36, 0.00112, 0.99982, 0.97567, 0, 1.00000, 1.00000, 0.99333, 0.96833, 0.91667,
 37, 0.00099, 0.99982, 0.97500, 0, 1.00000, 1.00000, 0.99333, 0.96500, 0.91667,
 38, 0.00090, 1.00000, 0.97767, 0, 1.00000, 1.00000, 0.99667, 0.96833, 0.92333,
 39, 0.00081, 1.00000, 0.95967, 0, 1.00000, 1.00000, 0.99333, 0.96333, 0.84167,
 40, 0.00081, 1.00000, 0.97000, 0, 1.00000, 0.99833, 0.99333, 0.96500, 0.89333,
 41, 0.00079, 1.00000, 0.96333, 0, 1.00000, 0.99833, 1.00000, 0.97167, 0.84667,
 42, 0.00058, 1.00000, 0.97833, 0, 1.00000, 1.00000, 0.99500, 0.96833, 0.92833,
 43, 0.00052, 1.00000, 0.98300, 0, 1.00000, 1.00000, 0.99667, 0.97000, 0.94833,
 44, 0.00045, 1.00000, 0.96967, 0, 1.00000, 0.99333, 0.99667, 0.97500, 0.88333,
 45, 0.00043, 1.00000, 0.98333, 0, 1.00000, 1.00000, 1.00000, 0.97833, 0.93833,
 46, 0.00040, 1.00000, 0.95000, 0, 1.00000, 1.00000, 0.99333, 0.96500, 0.79167,
 47, 0.00041, 1.00000, 0.98000, 0, 1.00000, 1.00000, 0.99500, 0.97000, 0.93500,
 48, 0.00035, 1.00000, 0.96700, 0, 1.00000, 0.99833, 1.00000, 0.97000, 0.86667,
 49, 0.00033, 1.00000, 0.98500, 0, 1.00000, 1.00000, 0.99833, 0.97167, 0.95500,
 50, 0.00029, 1.00000, 0.97933, 0, 1.00000, 1.00000, 0.99333, 0.96833, 0.93500,
 51, 0.00030, 1.00000, 0.98367, 0, 1.00000, 1.00000, 1.00000, 0.96833, 0.95000,
 52, 0.00025, 1.00000, 0.96067, 0, 1.00000, 1.00000, 0.99333, 0.96500, 0.84500,
 53, 0.00025, 1.00000, 0.98200, 0, 1.00000, 1.00000, 0.99833, 0.96833, 0.94333,
 54, 0.00024, 1.00000, 0.97967, 0, 1.00000, 1.00000, 0.99333, 0.97000, 0.93500,
 55, 0.00023, 1.00000, 0.98100, 0, 1.00000, 1.00000, 1.00000, 0.97000, 0.93500,
 56, 0.00022, 1.00000, 0.98400, 0, 1.00000, 1.00000, 1.00000, 0.96833, 0.95167,
 57, 0.00021, 1.00000, 0.97867, 0, 1.00000, 1.00000, 0.99667, 0.96833, 0.92833,
 58, 0.00020, 1.00000, 0.97400, 0, 1.00000, 1.00000, 1.00000, 0.97000, 0.90000,
 59, 0.00019, 1.00000, 0.98067, 0, 1.00000, 1.00000, 1.00000, 0.96833, 0.93500,
